SubjectID,Regularization,Mean,Sigma,5th%,95th%,5th%mean,95th%mean,Min,Max
1025_3x1014_3,bsyn,-0.0722581,0.372588,-0.683606,0.493032,-0.905166,0.674872,-2.02262,1.47119

1025_3x1014_3,syn,-0.0513491,0.299251,-0.531028,0.390188,-0.717611,0.542465,-1.67697,1.3917

1025_3x1015_3,bsyn,-0.109896,0.366416,-0.734723,0.437682,-1.0125,0.613234,-2.09889,1.35214

1025_3x1015_3,syn,-0.0939195,0.311149,-0.607219,0.367082,-0.856741,0.525694,-1.81507,1.15646

1025_3x1017_3,bsyn,-0.0936413,0.370736,-0.743719,0.452395,-0.951396,0.608297,-1.93595,1.50895

1025_3x1017_3,syn,-0.0727663,0.309807,-0.607908,0.380677,-0.788382,0.520999,-1.71402,1.30679

1025_3x1036_3,bsyn,-0.0411706,0.325591,-0.604518,0.452506,-0.782544,0.715834,-1.62251,1.41279

1025_3x1036_3,syn,-0.0374948,0.296536,-0.547624,0.410607,-0.720867,0.625049,-1.56003,1.25447

1038_3x1000_3,bsyn,-0.0650227,0.311998,-0.604547,0.427203,-0.759377,0.599075,-1.48831,1.51592

1038_3x1000_3,syn,-0.0548026,0.279099,-0.532574,0.385062,-0.688651,0.548653,-1.37524,1.42126

1038_3x1001_3,bsyn,0.0556419,0.315206,-0.431211,0.579558,-0.584293,0.718836,-1.87967,1.47742

1038_3x1001_3,syn,0.0558273,0.297725,-0.419122,0.556082,-0.560523,0.691898,-1.48075,1.36835

1038_3x1002_3,bsyn,-0.128581,0.350461,-0.767272,0.395602,-0.982427,0.6807,-2.1084,1.3098

1038_3x1002_3,syn,-0.112543,0.29262,-0.627812,0.335984,-0.793318,0.62263,-1.75204,1.07606

1038_3x1006_3,bsyn,-0.0139283,0.295145,-0.503899,0.474807,-0.685619,0.612612,-1.37924,1.28443

1038_3x1006_3,syn,-0.00800136,0.278312,-0.474016,0.444564,-0.646083,0.571132,-1.31598,1.29354

1038_3x1007_3,bsyn,-0.0154824,0.312621,-0.54986,0.495706,-0.721901,0.663565,-1.29549,1.58971

1038_3x1007_3,syn,-0.00683328,0.275677,-0.475742,0.441788,-0.626537,0.587996,-1.23778,1.39502

1038_3x1008_3,bsyn,-0.0171881,0.291594,-0.530841,0.449467,-0.676187,0.599137,-1.29439,1.48366

1038_3x1008_3,syn,-0.00743351,0.251937,-0.43638,0.401372,-0.568434,0.531955,-1.28067,1.10167

1038_3x1009_3,bsyn,-0.0144804,0.300238,-0.53494,0.472564,-0.696128,0.653604,-1.3971,1.30507

1038_3x1009_3,syn,-0.0118422,0.277067,-0.485228,0.437892,-0.628938,0.602498,-1.41819,1.14035

1038_3x1010_3,bsyn,0.031355,0.303316,-0.468015,0.524352,-0.617836,0.672686,-1.32144,1.33977

1038_3x1010_3,syn,0.0320556,0.285264,-0.427376,0.504559,-0.559348,0.645756,-1.19521,1.40814

1038_3x1011_3,bsyn,-0.0418927,0.321302,-0.599694,0.464952,-0.7835,0.654514,-1.49374,1.65096

1038_3x1011_3,syn,-0.0297841,0.278292,-0.504499,0.414122,-0.666871,0.585129,-1.33406,1.509

1038_3x1012_3,bsyn,-0.00889053,0.300718,-0.511021,0.486253,-0.634952,0.71172,-1.28509,1.55528

1038_3x1012_3,syn,-0.00148425,0.253491,-0.415246,0.42737,-0.520374,0.627519,-1.07601,1.27423

1038_3x1013_3,bsyn,-0.0364896,0.312543,-0.566052,0.460136,-0.729886,0.642514,-1.54969,1.5724

1038_3x1013_3,syn,-0.0267435,0.28509,-0.525245,0.416896,-0.680713,0.564977,-1.46102,1.28419

1038_3x1014_3,bsyn,-0.0379008,0.296286,-0.500548,0.469113,-0.670316,0.652108,-1.42704,1.55085

1038_3x1014_3,syn,-0.02873,0.262964,-0.438059,0.428227,-0.586294,0.591443,-1.18854,1.3302

1038_3x1015_3,bsyn,-0.0745709,0.31076,-0.597463,0.439173,-0.745194,0.658574,-1.35365,1.33526

1038_3x1015_3,syn,-0.0640954,0.27586,-0.529383,0.386428,-0.659334,0.592848,-1.20725,1.2777

1038_3x1017_3,bsyn,-0.0471096,0.316493,-0.59925,0.454163,-0.77388,0.600713,-1.57481,1.2755

1038_3x1017_3,syn,-0.0350616,0.280144,-0.522837,0.406483,-0.684699,0.539321,-1.4436,1.17064

1038_3x1036_3,bsyn,-0.0021901,0.313513,-0.538275,0.494986,-0.700912,0.775744,-1.40553,1.60069

1038_3x1036_3,syn,0.00883831,0.256334,-0.422575,0.42264,-0.558213,0.607435,-1.1678,1.22708

1039_3x1000_3,bsyn,0.023664,0.335208,-0.558029,0.543573,-0.835376,0.689502,-1.51985,1.48444

1039_3x1000_3,syn,0.0365429,0.289549,-0.469169,0.486431,-0.703849,0.623837,-1.4758,1.38483

1039_3x1001_3,bsyn,0.157491,0.352428,-0.433156,0.726825,-0.794299,0.881638,-1.19138,1.64067

1039_3x1001_3,syn,0.150589,0.29929,-0.352499,0.639267,-0.600696,0.760449,-1.22375,1.4161

1039_3x1002_3,bsyn,0.0342714,0.344809,-0.569775,0.549113,-0.818459,0.84337,-1.82405,1.54519

1039_3x1002_3,syn,0.0365187,0.314501,-0.516296,0.506557,-0.68938,0.776441,-1.51318,1.55676

1039_3x1006_3,bsyn,0.123526,0.317593,-0.427314,0.612483,-0.744045,0.761705,-1.18825,2.19728

1039_3x1006_3,syn,0.120542,0.306359,-0.406271,0.58697,-0.652464,0.730261,-1.18851,1.98363

1039_3x1007_3,bsyn,0.130625,0.339528,-0.476472,0.657003,-0.875677,0.810549,-1.41021,1.50969

1039_3x1007_3,syn,0.139895,0.296136,-0.391858,0.594248,-0.6976,0.728259,-1.35815,1.39782

1039_3x1008_3,bsyn,0.0869353,0.319235,-0.487004,0.58153,-0.851165,0.718915,-1.54321,1.47705

1039_3x1008_3,syn,0.0972994,0.282759,-0.407681,0.534857,-0.729233,0.662765,-1.20629,1.35847

1039_3x1009_3,bsyn,0.0368913,0.31035,-0.508715,0.509278,-0.853262,0.638498,-1.30043,1.4689

1039_3x1009_3,syn,0.0384796,0.285198,-0.463673,0.46774,-0.760502,0.603384,-1.31623,1.36613

1039_3x1010_3,bsyn,0.128532,0.349499,-0.45422,0.685895,-0.750462,0.829938,-1.45216,1.80191

1039_3x1010_3,syn,0.131425,0.318835,-0.399691,0.649225,-0.647411,0.783833,-1.26446,1.47994

1039_3x1011_3,bsyn,0.0672801,0.351331,-0.543502,0.612272,-0.780497,0.77586,-1.45998,2.0201

1039_3x1011_3,syn,0.0573676,0.314229,-0.484056,0.54799,-0.656267,0.676809,-1.38385,1.94134

1039_3x1012_3,bsyn,0.0413344,0.319279,-0.503224,0.563183,-0.766816,0.744899,-1.61252,1.47028

1039_3x1012_3,syn,0.0516403,0.25458,-0.372909,0.47394,-0.571761,0.611283,-1.12813,1.22442

1039_3x1013_3,bsyn,0.117973,0.309252,-0.382759,0.627622,-0.656875,0.798086,-1.09716,1.83161

1039_3x1013_3,syn,0.123419,0.287164,-0.349964,0.587848,-0.56601,0.733824,-1.40919,1.72348

1039_3x1014_3,bsyn,0.0420251,0.314787,-0.482993,0.54349,-0.754416,0.690295,-1.75141,1.59848

1039_3x1014_3,syn,0.0509582,0.27915,-0.411008,0.50231,-0.62804,0.631293,-1.41542,1.18737

1039_3x1015_3,bsyn,0.0249707,0.313348,-0.50272,0.535592,-0.910365,0.730505,-1.32406,1.66058

1039_3x1015_3,syn,0.0304995,0.28963,-0.465195,0.496197,-0.818776,0.670458,-1.32615,1.31368

1039_3x1017_3,bsyn,0.103382,0.333204,-0.48553,0.609381,-0.753168,0.766083,-1.53555,1.68208

1039_3x1017_3,syn,0.10571,0.292533,-0.416001,0.547187,-0.607996,0.690688,-1.4282,1.37363

1039_3x1036_3,bsyn,0.0389802,0.346448,-0.552372,0.582481,-0.76518,0.731569,-1.50837,1.80511

1039_3x1036_3,syn,0.0421821,0.316119,-0.500806,0.53887,-0.673689,0.672325,-1.37131,1.78455

1101_3x1000_3,bsyn,-0.0961221,0.307704,-0.6297,0.3903,-0.791514,0.574565,-1.49805,1.48288

1101_3x1000_3,syn,-0.0885067,0.288769,-0.582373,0.373443,-0.718809,0.545112,-1.35724,1.37913

1101_3x1001_3,bsyn,0.0324236,0.317376,-0.502943,0.550047,-0.654489,0.700849,-1.37534,1.66021

1101_3x1001_3,syn,0.0414458,0.280551,-0.429954,0.49394,-0.567631,0.622734,-1.11746,1.57005

1101_3x1002_3,bsyn,-0.14555,0.337999,-0.751271,0.372969,-0.912668,0.653621,-1.5396,1.22683

1101_3x1002_3,syn,-0.130361,0.287056,-0.639205,0.309182,-0.786033,0.558073,-1.37014,1.0017

1101_3x1006_3,bsyn,-0.0392094,0.306844,-0.570066,0.449698,-0.740635,0.608547,-1.60397,1.49737

1101_3x1006_3,syn,-0.0295558,0.285808,-0.521209,0.41774,-0.683872,0.564506,-1.42231,1.40653

1101_3x1007_3,bsyn,-0.0514608,0.303128,-0.561581,0.43161,-0.739501,0.594149,-1.54906,1.65885

1101_3x1007_3,syn,-0.0383337,0.259281,-0.476875,0.377823,-0.625609,0.516289,-1.33648,1.11305

1101_3x1008_3,bsyn,-0.0401399,0.306676,-0.568636,0.442284,-0.717807,0.620183,-1.39411,1.6121

1101_3x1008_3,syn,-0.022677,0.255525,-0.45509,0.379922,-0.580127,0.538563,-1.3317,1.42539

1101_3x1009_3,bsyn,-0.0738492,0.322337,-0.630146,0.424504,-0.813512,0.564432,-1.66646,1.40738

1101_3x1009_3,syn,-0.0611578,0.27388,-0.530034,0.357496,-0.690949,0.482932,-1.60315,1.23654

1101_3x1010_3,bsyn,0.021123,0.326754,-0.535285,0.551868,-0.695884,0.70258,-1.39499,1.55667

1101_3x1010_3,syn,0.0300182,0.282938,-0.444388,0.492277,-0.585807,0.627696,-1.21333,1.44361

1101_3x1011_3,bsyn,-0.0901197,0.301022,-0.607782,0.376518,-0.745754,0.528813,-1.35828,1.52211

1101_3x1011_3,syn,-0.0794066,0.270021,-0.549437,0.33735,-0.681608,0.470396,-1.27707,1.42233

1101_3x1012_3,bsyn,-0.104261,0.319333,-0.639381,0.424027,-0.806795,0.633333,-1.71257,1.46551

1101_3x1012_3,syn,-0.0951457,0.279444,-0.558734,0.370431,-0.693924,0.554149,-1.28571,1.30451

1101_3x1013_3,bsyn,-0.0606653,0.301918,-0.576564,0.410387,-0.730156,0.571004,-1.51314,1.38035

1101_3x1013_3,syn,-0.0519704,0.278538,-0.521157,0.390752,-0.663692,0.543821,-1.49375,1.3315

1101_3x1014_3,bsyn,-0.104134,0.304953,-0.617979,0.403906,-0.75698,0.562229,-1.39192,1.37641

1101_3x1014_3,syn,-0.0894302,0.26783,-0.532633,0.356842,-0.657012,0.500491,-1.29351,1.1523

1101_3x1015_3,bsyn,-0.111669,0.315627,-0.634625,0.398571,-0.814242,0.581986,-1.63774,1.4254

1101_3x1015_3,syn,-0.100823,0.291945,-0.58357,0.385741,-0.740061,0.550496,-1.52564,1.15774

1101_3x1017_3,bsyn,-0.0853628,0.310913,-0.637075,0.401039,-0.780663,0.553653,-1.3633,1.21147

1101_3x1017_3,syn,-0.0719601,0.275015,-0.559597,0.356292,-0.68854,0.498568,-1.23919,1.15064

1101_3x1036_3,bsyn,-0.0596923,0.327713,-0.628909,0.455206,-0.778063,0.718372,-1.69065,1.29503

1101_3x1036_3,syn,-0.042954,0.271752,-0.494545,0.390205,-0.619896,0.609309,-1.4036,1.19252

1104_3x1000_3,bsyn,-0.0324343,0.317261,-0.578926,0.478093,-0.894046,0.641617,-1.42791,1.58341

1104_3x1000_3,syn,-0.0210411,0.289217,-0.52367,0.442824,-0.789833,0.597542,-1.37429,1.36928

1104_3x1001_3,bsyn,0.0408247,0.305402,-0.454183,0.541964,-0.941592,0.675373,-1.54524,1.56539

1104_3x1001_3,syn,0.0548523,0.26053,-0.382285,0.473817,-0.768202,0.581152,-1.24134,1.16783

1104_3x1002_3,bsyn,-0.0287963,0.34069,-0.633791,0.488855,-0.917901,0.819298,-1.63064,1.29632

1104_3x1002_3,syn,-0.0092824,0.287139,-0.513449,0.427791,-0.719622,0.73756,-1.51492,1.21019

1104_3x1006_3,bsyn,0.0386799,0.325356,-0.49921,0.559741,-0.939593,0.728749,-1.53289,1.57431

1104_3x1006_3,syn,0.06118,0.269547,-0.388173,0.492721,-0.70575,0.638825,-1.17378,1.39379

1104_3x1007_3,bsyn,-0.0135852,0.314005,-0.559936,0.490827,-1.04614,0.652511,-1.44999,1.49819

1104_3x1007_3,syn,-0.00365599,0.284947,-0.495425,0.455758,-0.932792,0.607182,-1.42309,1.27422

1104_3x1008_3,bsyn,-0.00894999,0.316137,-0.553561,0.489098,-0.98785,0.63367,-1.49194,1.35459

1104_3x1008_3,syn,0.00550244,0.280744,-0.484475,0.450613,-0.836702,0.575037,-1.37865,1.17386

1104_3x1009_3,bsyn,-0.0469893,0.315999,-0.580575,0.455607,-1.00744,0.590787,-1.46112,1.29343

1104_3x1009_3,syn,-0.0350899,0.276864,-0.504334,0.40445,-0.883575,0.527675,-1.45627,1.17552

1104_3x1010_3,bsyn,0.0120854,0.289378,-0.476241,0.475972,-0.893323,0.595925,-1.13077,1.41745

1104_3x1010_3,syn,0.0206165,0.254048,-0.406524,0.425137,-0.763509,0.530048,-1.26668,1.25693

1104_3x1011_3,bsyn,-0.0191582,0.303796,-0.542497,0.462,-0.927472,0.621476,-1.5862,1.36709

1104_3x1011_3,syn,-0.00959434,0.273958,-0.474925,0.431983,-0.734746,0.586861,-1.49303,1.36126

1104_3x1012_3,bsyn,-0.0343278,0.297692,-0.534092,0.448229,-0.877847,0.590918,-1.43003,1.32861

1104_3x1012_3,syn,-0.0280991,0.275377,-0.489057,0.426412,-0.79515,0.559893,-1.15597,1.52851

1104_3x1013_3,bsyn,-0.00973178,0.314121,-0.554408,0.476618,-1.00437,0.62513,-1.7545,1.4001

1104_3x1013_3,syn,0.0012846,0.284258,-0.492165,0.450372,-0.866778,0.587278,-1.48243,1.32028

1104_3x1014_3,bsyn,-0.0419914,0.295124,-0.533928,0.448974,-0.941777,0.5904,-1.38719,1.43464

1104_3x1014_3,syn,-0.0337912,0.272051,-0.486502,0.415278,-0.824277,0.55396,-1.19084,1.28973

1104_3x1015_3,bsyn,-0.0426215,0.31858,-0.570028,0.48261,-0.915952,0.701198,-1.41681,1.5961

1104_3x1015_3,syn,-0.0353092,0.300709,-0.5428,0.447796,-0.829467,0.656815,-1.53001,1.24823

1104_3x1017_3,bsyn,0.0527902,0.334556,-0.530825,0.579755,-0.894106,0.785258,-1.46377,1.57313

1104_3x1017_3,syn,0.0629177,0.306818,-0.464787,0.548932,-0.695168,0.734426,-1.3392,1.49394

1104_3x1036_3,bsyn,-0.0503459,0.346879,-0.657157,0.494316,-0.884045,0.675201,-1.71766,1.65416

1104_3x1036_3,syn,-0.0331525,0.298517,-0.544597,0.44373,-0.735289,0.595785,-1.26061,1.15581

1107_3x1000_3,bsyn,0.03443,0.300389,-0.452039,0.546221,-0.605325,0.693711,-1.1329,1.5854

1107_3x1000_3,syn,0.0362145,0.278143,-0.42155,0.506245,-0.568051,0.641789,-1.11402,1.34421

1107_3x1001_3,bsyn,0.175219,0.323225,-0.368332,0.721065,-0.562781,0.863013,-1.01489,1.94361

1107_3x1001_3,syn,0.175516,0.289378,-0.325125,0.653328,-0.512673,0.769553,-1.0868,1.53511

1107_3x1002_3,bsyn,-0.0437436,0.337161,-0.653693,0.478197,-0.849683,0.717656,-1.38628,1.42518

1107_3x1002_3,syn,-0.0416006,0.306153,-0.593077,0.430201,-0.767658,0.65086,-1.33188,1.23896

1107_3x1006_3,bsyn,0.119508,0.293549,-0.353558,0.616176,-0.56971,0.768782,-1.15528,1.71204

1107_3x1006_3,syn,0.124063,0.26525,-0.308343,0.569829,-0.519069,0.701308,-1.00943,1.45314

1107_3x1007_3,bsyn,0.0704614,0.328489,-0.461859,0.618376,-0.660344,0.805947,-1.6241,1.95022

1107_3x1007_3,syn,0.0774737,0.277939,-0.386062,0.545339,-0.551652,0.680549,-1.03871,1.69244

1107_3x1008_3,bsyn,0.0960348,0.31655,-0.428172,0.62666,-0.621718,0.762376,-1.34794,1.48755

1107_3x1008_3,syn,0.103934,0.271696,-0.341919,0.562591,-0.511855,0.678349,-1.04544,1.27354

1107_3x1009_3,bsyn,0.0769682,0.297314,-0.426555,0.562468,-0.596424,0.699523,-1.14389,1.52109

1107_3x1009_3,syn,0.0749519,0.269005,-0.384411,0.510329,-0.547583,0.635163,-1.00676,1.37768

1107_3x1010_3,bsyn,0.161048,0.346159,-0.433773,0.722782,-0.636919,0.879461,-1.31956,1.75552

1107_3x1010_3,syn,0.159097,0.310911,-0.3743,0.663391,-0.568003,0.800339,-1.29051,1.71317

1107_3x1011_3,bsyn,0.049485,0.319975,-0.489374,0.572534,-0.639253,0.721814,-1.44277,1.66513

1107_3x1011_3,syn,0.0569237,0.272148,-0.410872,0.501894,-0.538221,0.628472,-1.30135,1.38902

1107_3x1012_3,bsyn,0.0516988,0.323364,-0.470249,0.598533,-0.64804,0.774931,-1.2916,1.89553

1107_3x1012_3,syn,0.0504197,0.291772,-0.425592,0.540224,-0.593936,0.70157,-1.12744,1.72899

1107_3x1013_3,bsyn,0.0677067,0.31715,-0.464797,0.590225,-0.616102,0.758268,-1.21937,1.56901

1107_3x1013_3,syn,0.0712473,0.282664,-0.406995,0.532972,-0.543489,0.679771,-1.10769,1.408

1107_3x1014_3,bsyn,0.0266083,0.34048,-0.546027,0.598483,-0.712422,0.746461,-1.38979,1.81714

1107_3x1014_3,syn,0.0304686,0.308934,-0.495201,0.546507,-0.643191,0.678378,-1.33213,1.60228

1107_3x1015_3,bsyn,0.0115822,0.311688,-0.492882,0.532702,-0.729586,0.712251,-1.52353,1.4813

1107_3x1015_3,syn,0.0166267,0.266438,-0.408416,0.458151,-0.630509,0.614194,-1.38281,1.17187

1107_3x1017_3,bsyn,0.0471122,0.29821,-0.445747,0.53243,-0.613048,0.682001,-1.26557,1.39133

1107_3x1017_3,syn,0.0566139,0.254402,-0.367074,0.474773,-0.513042,0.607714,-1.01976,1.2381

1107_3x1036_3,bsyn,0.121086,0.330374,-0.455309,0.643063,-0.657531,0.88685,-1.37728,1.78462

1107_3x1036_3,syn,0.118098,0.288832,-0.385556,0.572991,-0.554273,0.784719,-1.18538,1.49971

1110_3x1000_3,bsyn,0.0249384,0.308148,-0.506244,0.530952,-0.706008,0.757292,-1.21176,1.5669

1110_3x1000_3,syn,0.0270311,0.290013,-0.469817,0.49702,-0.640872,0.70317,-1.19864,1.36694

1110_3x1001_3,bsyn,0.120093,0.295106,-0.37459,0.60662,-0.623558,0.765969,-1.16542,1.70042

1110_3x1001_3,syn,0.122487,0.258354,-0.306082,0.552285,-0.511433,0.686424,-1.122,1.45624

1110_3x1002_3,bsyn,-0.092183,0.352384,-0.71024,0.453782,-0.9819,0.717918,-1.71803,1.28899

1110_3x1002_3,syn,-0.0841976,0.321497,-0.660981,0.405213,-0.881457,0.662583,-1.54619,1.19589

1110_3x1006_3,bsyn,0.00711751,0.325557,-0.554466,0.516604,-0.888355,0.679529,-1.42642,1.65188

1110_3x1006_3,syn,0.0185729,0.281894,-0.460009,0.463746,-0.699028,0.604898,-1.29777,1.44879

1110_3x1007_3,bsyn,0.0480822,0.305679,-0.464009,0.557076,-0.750663,0.703958,-1.26857,1.54532

1110_3x1007_3,syn,0.0548344,0.261146,-0.382775,0.486588,-0.619655,0.615008,-1.14539,1.27135

1110_3x1008_3,bsyn,0.0427593,0.311285,-0.4778,0.554151,-0.761578,0.741485,-1.42416,1.61584

1110_3x1008_3,syn,0.052781,0.262972,-0.383996,0.487373,-0.621344,0.635804,-1.07266,1.4098

1110_3x1009_3,bsyn,0.0698121,0.290179,-0.413251,0.543459,-0.668563,0.715078,-1.36238,1.38102

1110_3x1009_3,syn,0.0688832,0.259369,-0.359789,0.497559,-0.57652,0.655217,-1.22209,1.23657

1110_3x1010_3,bsyn,0.115722,0.304247,-0.397579,0.611474,-0.648506,0.779008,-1.18296,1.55475

1110_3x1010_3,syn,0.117162,0.264717,-0.325331,0.550358,-0.52966,0.69607,-0.974324,1.35115

1110_3x1011_3,bsyn,0.00767505,0.347651,-0.588503,0.573326,-0.818703,0.745168,-1.45873,1.45097

1110_3x1011_3,syn,0.0246986,0.276089,-0.434727,0.490764,-0.6035,0.630912,-1.27165,1.23355

1110_3x1012_3,bsyn,0.0512636,0.311434,-0.462713,0.580924,-0.630801,0.789589,-1.24936,1.46412

1110_3x1012_3,syn,0.0520644,0.281932,-0.412113,0.52874,-0.55989,0.706421,-1.19407,1.29186

1110_3x1013_3,bsyn,0.0215782,0.306922,-0.486402,0.527933,-0.741389,0.703322,-1.24628,1.55459

1110_3x1013_3,syn,0.028195,0.277903,-0.432821,0.482549,-0.66386,0.647145,-1.20505,1.31509

1110_3x1014_3,bsyn,0.00541507,0.290069,-0.47203,0.487566,-0.684946,0.673586,-1.32856,1.39117

1110_3x1014_3,syn,0.0100504,0.264921,-0.417889,0.453889,-0.60775,0.622671,-1.29437,1.4291

1110_3x1015_3,bsyn,-0.060461,0.356714,-0.687891,0.508368,-0.91426,0.720567,-1.98739,1.53249

1110_3x1015_3,syn,-0.0456197,0.30632,-0.570311,0.4585,-0.765754,0.658711,-1.46363,1.35798

1110_3x1017_3,bsyn,0.0125216,0.321237,-0.527045,0.530399,-0.805246,0.699042,-1.41809,1.41408

1110_3x1017_3,syn,0.0189514,0.296492,-0.480461,0.498295,-0.690018,0.646114,-1.27579,1.2506

1110_3x1036_3,bsyn,0.0199412,0.339496,-0.590439,0.539104,-0.878414,0.72743,-1.57416,1.4618

1110_3x1036_3,syn,0.0175839,0.309568,-0.520697,0.505283,-0.755446,0.675268,-1.31395,1.31686

1113_3x1000_3,bsyn,-0.0567684,0.333556,-0.64842,0.46504,-0.788894,0.684515,-1.34802,1.37033

1113_3x1000_3,syn,-0.047027,0.29222,-0.552646,0.426143,-0.671519,0.63409,-1.21906,1.27928

1113_3x1001_3,bsyn,0.060691,0.299499,-0.428419,0.560361,-0.589699,0.728012,-1.23269,1.52719

1113_3x1001_3,syn,0.0629137,0.272636,-0.386887,0.516373,-0.539157,0.661148,-1.11412,1.43551

1113_3x1002_3,bsyn,-0.170058,0.351256,-0.800455,0.363466,-0.983122,0.663849,-1.70102,1.44676

1113_3x1002_3,syn,-0.160195,0.294744,-0.681339,0.293896,-0.826781,0.575095,-1.48296,1.04361

1113_3x1006_3,bsyn,-0.0118239,0.316273,-0.567028,0.469993,-0.74625,0.598481,-1.50878,1.47094

1113_3x1006_3,syn,-0.000394447,0.267696,-0.464115,0.415701,-0.606577,0.533933,-1.26527,1.4419

1113_3x1007_3,bsyn,-0.0339763,0.320366,-0.583574,0.489047,-0.754388,0.653465,-1.39624,1.60906

1113_3x1007_3,syn,-0.0276084,0.290806,-0.530444,0.441511,-0.694249,0.594183,-1.35605,1.44148

1113_3x1008_3,bsyn,-0.00819058,0.316394,-0.55223,0.505484,-0.727172,0.689089,-1.42631,1.4593

1113_3x1008_3,syn,-0.00245752,0.288053,-0.490899,0.463739,-0.643072,0.63551,-1.52096,1.33328

1113_3x1009_3,bsyn,0.0010549,0.30155,-0.527256,0.469076,-0.706575,0.674516,-1.4221,1.37111

1113_3x1009_3,syn,0.000923556,0.275435,-0.479531,0.427836,-0.61704,0.612416,-1.27484,1.22711

1113_3x1010_3,bsyn,0.0569451,0.327625,-0.488571,0.578808,-0.653062,0.779928,-1.35081,1.91792

1113_3x1010_3,syn,0.0593887,0.294841,-0.441301,0.522087,-0.586656,0.693864,-1.14745,1.70671

1113_3x1011_3,bsyn,-0.0399807,0.307168,-0.570129,0.437238,-0.737779,0.618071,-1.56358,1.38645

1113_3x1011_3,syn,-0.030922,0.25647,-0.465508,0.37374,-0.607699,0.526744,-1.41418,1.09192

1113_3x1012_3,bsyn,0.015475,0.332237,-0.563955,0.542068,-0.732466,0.794415,-1.50605,1.40784

1113_3x1012_3,syn,0.0194962,0.284117,-0.464302,0.478314,-0.595829,0.702937,-1.2087,1.42943

1113_3x1013_3,bsyn,-0.00844762,0.311789,-0.548886,0.481611,-0.719318,0.684201,-1.55355,1.34848

1113_3x1013_3,syn,-0.00453943,0.291349,-0.509528,0.453327,-0.668811,0.637721,-1.26943,1.30442

1113_3x1014_3,bsyn,-0.0330164,0.314067,-0.555041,0.484644,-0.738526,0.698897,-1.50888,1.47492

1113_3x1014_3,syn,-0.0278411,0.293137,-0.515807,0.459793,-0.666783,0.658228,-1.41006,1.46058

1113_3x1015_3,bsyn,-0.136052,0.346048,-0.750409,0.40452,-0.936711,0.630868,-1.58577,1.40746

1113_3x1015_3,syn,-0.122509,0.287789,-0.622458,0.338847,-0.774584,0.546181,-1.34895,1.32058

1113_3x1017_3,bsyn,-0.0813849,0.351573,-0.6983,0.459651,-0.896779,0.614552,-1.67819,1.53945

1113_3x1017_3,syn,-0.0649724,0.296852,-0.574296,0.394753,-0.748913,0.537955,-1.60088,1.3275

1113_3x1036_3,bsyn,-0.0389953,0.345005,-0.666221,0.477411,-0.875606,0.739047,-1.66268,1.51735

1113_3x1036_3,syn,-0.0315099,0.289889,-0.553346,0.408777,-0.718392,0.611656,-1.23399,1.33905

1116_3x1000_3,bsyn,-0.0564845,0.327982,-0.618409,0.433789,-0.882011,0.607924,-1.85324,1.37843

1116_3x1000_3,syn,-0.0460908,0.29525,-0.549329,0.390997,-0.77403,0.540965,-1.67301,1.18674

1116_3x1001_3,bsyn,0.150926,0.360343,-0.468602,0.723102,-0.679324,0.882198,-1.43226,1.8752

1116_3x1001_3,syn,0.16705,0.295094,-0.338359,0.629823,-0.520904,0.784158,-1.22062,1.44652

1116_3x1002_3,bsyn,-0.176184,0.335585,-0.780425,0.323995,-1.03098,0.58644,-1.71815,1.19653

1116_3x1002_3,syn,-0.159,0.290637,-0.675953,0.28212,-0.872619,0.538157,-1.50159,1.24303

1116_3x1006_3,bsyn,0.037681,0.312892,-0.524602,0.518326,-0.796637,0.654249,-1.35501,1.63225

1116_3x1006_3,syn,0.0594825,0.245128,-0.371717,0.440394,-0.569565,0.548075,-0.987729,1.03547

1116_3x1007_3,bsyn,0.0161428,0.324048,-0.539598,0.521794,-0.795287,0.668916,-1.52674,1.45044

1116_3x1007_3,syn,0.0242597,0.291926,-0.483353,0.471446,-0.69262,0.613893,-1.42212,1.34836

1116_3x1008_3,bsyn,0.00937248,0.320965,-0.551208,0.50292,-0.823739,0.632149,-1.40525,1.44532

1116_3x1008_3,syn,0.0173635,0.292652,-0.511255,0.456952,-0.716401,0.592381,-1.36244,1.24261

1116_3x1009_3,bsyn,0.0240607,0.322726,-0.520784,0.521697,-0.766591,0.676699,-1.44781,1.37558

1116_3x1009_3,syn,0.0309499,0.285556,-0.452246,0.472267,-0.626159,0.607414,-1.24271,1.24707

1116_3x1010_3,bsyn,0.117048,0.352156,-0.470455,0.664942,-0.681211,0.815091,-1.50624,1.62776

1116_3x1010_3,syn,0.121347,0.314925,-0.403687,0.606937,-0.559118,0.745791,-1.45237,1.64553

1116_3x1011_3,bsyn,-0.0077758,0.32584,-0.577219,0.49981,-0.864183,0.654078,-1.24452,1.43369

