SubjectID,Regularization,Mean,Sigma,5th%,95th%,5th%mean,95th%mean,Min,Max
m8xm11,syn,0.0313116,0.222421,-0.324673,0.397159,-0.567421,0.505728,-0.91689,1.2922

m8xm12,bsyn,-0.0177977,0.313238,-0.550022,0.483491,-0.719928,0.657581,-1.53894,1.37335

m8xm12,syn,-0.00675606,0.246714,-0.427645,0.381228,-0.731444,0.500903,-1.2532,1.2021

m8xm1,bsyn,0.0462528,0.283612,-0.44109,0.479185,-0.597127,0.599642,-1.31409,1.87532

m8xm1,syn,0.0519609,0.233716,-0.34209,0.425074,-0.547908,0.534228,-1.10825,1.34725

m8xm2,bsyn,0.0128067,0.286976,-0.471163,0.467082,-0.624456,0.627274,-1.38921,1.49238

m8xm2,syn,0.0188747,0.218553,-0.348448,0.366664,-0.684157,0.474795,-0.99785,1.34332

m8xm3,bsyn,0.0114025,0.274778,-0.442367,0.449207,-0.570662,0.567965,-1.51876,1.386

m8xm3,syn,0.0220912,0.21538,-0.330349,0.364542,-0.460386,0.519322,-1.48893,1.22424

m8xm4,bsyn,0.0344967,0.281178,-0.437908,0.489834,-0.566649,0.605154,-1.2138,1.23602

m8xm4,syn,0.045216,0.223874,-0.324046,0.413886,-0.599418,0.51765,-0.933544,1.11473

m8xm5,bsyn,-0.240757,0.331534,-0.83097,0.271413,-0.97748,0.464104,-1.6315,1.29354

m8xm5,syn,-0.197953,0.228519,-0.586157,0.158202,-0.970051,0.29869,-1.41096,0.847572

m8xm6,bsyn,-0.0491707,0.275256,-0.514933,0.392583,-0.643087,0.508344,-1.41625,1.28875

m8xm6,syn,-0.0347886,0.232575,-0.421528,0.347041,-0.58208,0.447613,-1.17076,1.13144

m8xm7,bsyn,0.000231859,0.291596,-0.480854,0.48777,-0.620216,0.651774,-1.19481,1.56951

m8xm7,syn,0.0115119,0.241145,-0.384018,0.410004,-0.571319,0.537582,-0.956215,1.39224

m8xm9,bsyn,-0.0100795,0.287862,-0.490205,0.442718,-0.647503,0.570681,-1.42946,1.43538

m8xm9,syn,0.000323544,0.249613,-0.417606,0.390642,-0.637357,0.564128,-1.2196,1.34781

m9xm10,bsyn,-0.0376708,0.293548,-0.54167,0.425835,-0.693408,0.54723,-1.15888,1.42498

m9xm10,syn,-0.020478,0.225365,-0.407592,0.327795,-0.719875,0.42276,-1.05498,0.932983

m9xm11,bsyn,-0.0139352,0.282155,-0.47081,0.459836,-0.631329,0.582927,-1.37839,1.52152

m9xm11,syn,-0.000703,0.221034,-0.35217,0.371891,-0.583695,0.489041,-1.0787,1.22426

m9xm12,bsyn,-0.0665359,0.319676,-0.603362,0.435692,-0.769456,0.610363,-1.51326,1.20382

m9xm12,syn,-0.0504794,0.273241,-0.524707,0.35939,-0.818017,0.493528,-1.38646,1.12833

m9xm1,bsyn,-0.00609637,0.303429,-0.546495,0.447274,-0.687832,0.556899,-1.47496,1.26764

