SubjectID,Regularization,AllLabels,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
c10xc11,bsyn,0.396847,0.543425,0.682047,0.54923,0.453844,0.232873,0.469581,0.321525,0.685729,0.470588,0.388498,0.190347,0.253705,0.217102,0.0497402,0.159107,0.284713,0.343615,0.406415,0,0.575678,0.271413,0.187107,0.566092,0.400173,0.329352,0.407635,0.266268,0.583384,0.44105,0.481408,0.164347,0.29023,0.0468293,0.566029,0.392898,0.334731,0.112217,0.56262,0.383785,0.248886,0.0340282,0.226109,0.554962,0,0,0.456653,0.400536,0.363636,0.413585,0.136799,0.414601,0,0,0,0,0,0,0,0,0.619072,0.579327,0.480933,0.425392,0.360312,0.159027,0.349901,0.576966,0.118743,0.327354,0.366534,0.336611,0.3825,0.253202,0.215239,0.268062,0.339673,0.360641,0,0.457965,0.169571,0.383227,0.511923,0.478734,0.186029,0.414887,0.211538,0.634181,0.267712,0.417302,0.468045,0.249206,0.257732,0.591819,0.420351,0.246966,0.179016,0.224223,0.220009,0.476381,0.147508,0.447028,0.305556,0,0,0.341227,0.357209,0.192504,0.259637,0.0673487,0.419355,0,0,0,0,0,0,0,0,0
c10xc11,syn,0.40288,0.532214,0.678859,0.54503,0.448359,0.219875,0.45516,0.315171,0.686235,0.485514,0.368115,0.221618,0.218532,0.217657,0.0616184,0.167656,0.38535,0.355979,0.435849,0,0.590716,0.279003,0.264151,0.560732,0.427116,0.3157,0.379926,0.260292,0.578497,0.437392,0.487342,0.176927,0.322753,0.0390244,0.54911,0.408387,0.343114,0.106202,0.557803,0.398659,0.26289,0.03832,0.242349,0.577772,0,0,0.471774,0.409913,0.37234,0.439309,0.129959,0.430139,0,0,0,0,0,0,0,0,0.613535,0.585852,0.474912,0.415331,0.34471,0.162301,0.371999,0.60311,0.185099,0.324664,0.381142,0.345987,0.379722,0.271921,0.222354,0.2571,0.365765,0.393806,0,0.501106,0.200245,0.437721,0.513398,0.440435,0.177206,0.401464,0.217818,0.647599,0.268506,0.423434,0.486395,0.263644,0.257732,0.59375,0.429474,0.266491,0.189686,0.243863,0.22881,0.472384,0.15515,0.517657,0.304435,0,0,0.351991,0.379535,0.180579,0.254763,0.0622336,0.426241,0,0,0,0,0,0,0,0,0
c10xc12,bsyn,0.415239,0.62618,0.673993,0.55371,0.469462,0.317628,0.435331,0.383717,0.6417,0.239684,0.429022,0.182189,0.408677,0.395891,0.135857,0.204227,0.226752,0.348361,0.360755,0,0.467146,0.504518,0,0.4598,0.173057,0.321672,0.262931,0.325365,0.512523,0.398881,0.468157,0.432548,0.397727,0.2,0.536585,0.379297,0.290419,0.435179,0.263969,0.466317,0.325907,0.131514,0.326046,0.267653,0,0,0.393145,0.357669,0.321083,0.461013,0.205198,0.125293,0,0,0,0,0,0,0,0,0.690387,0.618304,0.383255,0.400068,0.0497318,0.321328,0.338507,0.565698,0.16298,0.41704,0.176627,0.574663,0.660556,0.190148,0.472576,0.507225,0.389972,0.271909,0,0.283186,0.56908,0.000353857,0.491191,0.422092,0.517647,0.394753,0.200549,0.500706,0.380433,0.6117,0.467412,0.375108,0.3,0.262289,0.389825,0.39314,0.523612,0.230769,0.52918,0.287791,0.254817,0.0697674,0.327733,0,0,0.327234,0.304186,0.276831,0.368188,0.306905,0.539326,0,0,0,0,0,0,0,0,0
c10xc12,syn,0.417539,0.628506,0.684899,0.571722,0.497444,0.268887,0.297431,0.37077,0.657642,0.152766,0.439456,0.169273,0.429745,0.39367,0.142539,0.223937,0.238854,0.333562,0.378491,0,0.323635,0.53596,0.00628931,0.497155,0.204145,0.37372,0.259236,0.312085,0.508858,0.400602,0.434929,0.433887,0.391719,0.162927,0.558339,0.371742,0.296407,0.440365,0.241811,0.464859,0.32718,0.123237,0.329169,0.256006,0,0,0.412298,0.342264,0.310445,0.464228,0.202462,0.130349,0,0,0,0,0,0,0,0,0.703973,0.6159,0.352576,0.425307,0.114578,0.49579,0.354871,0.576966,0.192084,0.40157,0.195219,0.58038,0.663889,0.228571,0.473466,0.506726,0.364744,0.211509,0,0.32135,0.619387,0.00937721,0.501762,0.469462,0.517647,0.386821,0.197802,0.510593,0.444136,0.562314,0.470998,0.38767,0.246392,0.263518,0.396842,0.391029,0.507014,0.235679,0.521075,0.289244,0.242525,0.0878553,0.34879,0,0,0.302476,0.316279,0.273424,0.351351,0.307758,0.503625,0,0,0,0,0,0,0,0,0
c10xc13,bsyn,0.402744,0.659673,0.737081,0.433784,0.477085,0.132413,0.278053,0.602542,0.596913,0.149254,0.528027,0.128484,0.359222,0.250416,0.25761,0.501306,0.48535,0.556728,0.34566,0,0.231121,0.242862,0.177673,0.801765,0.497582,0.188567,0.309729,0.52324,0.325596,0.407487,0.37144,0.374465,0.429859,0.280976,0.32806,0.338119,0.288623,0.269654,0.214836,0.67979,0.31254,0.0242183,0.220487,0.429265,0,0,0.458669,0.241125,0.286267,0.523312,0.0287278,0.327661,0,0,0,0,0,0,0,0,0.6808,0.666724,0.3175,0.422834,0.0921502,0.337699,0.536779,0.42078,0,0.437892,0,0.434256,0.382222,0,0.370886,0.639761,0.527979,0.395124,0,0.361173,0.451043,0.56281,0.70032,0.666196,0.0470588,0.245272,0.187598,0.221045,0.145664,0.262347,0.51719,0.376119,0.141237,0.392556,0.259298,0.320317,0.420865,0.0130933,0.263548,0.40734,0.297674,0.482343,0.502464,0,0,0.407966,0.211163,0.183986,0.365973,0.0920716,0.479884,0,0,0,0,0,0,0,0,0
c10xc13,syn,0.407089,0.667256,0.724497,0.452916,0.449754,0.152992,0.228481,0.559253,0.64246,0.184372,0.575588,0.217539,0.440993,0.47196,0.314031,0.538114,0.598089,0.548548,0.320377,0,0.414188,0.400795,0.808176,0.755999,0.550432,0.169795,0.295567,0.565737,0.376909,0.429217,0.384889,0.361884,0.444488,0.213659,0.33575,0.340385,0.294611,0.282099,0.262042,0.664334,0.339911,0.0484365,0.202998,0.439456,0,0,0.355847,0.234427,0.29207,0.575965,0.0383037,0.226045,0,0,0,0,0,0,0,0,0.698693,0.668784,0.335755,0.461971,0.0843491,0.321796,0.569583,0.453685,0,0.446861,0,0.494397,0.502778,0,0.424251,0.72297,0.601776,0.396881,0,0.488385,0.613006,0.634112,0.678604,0.608144,0.0867647,0.221477,0.237834,0.24435,0.160945,0.263341,0.520776,0.396044,0.16701,0.376931,0.347368,0.321372,0.405849,0.00654664,0.32075,0.436047,0.306312,0.464255,0.505152,0,0,0.417653,0.196279,0.186542,0.385911,0.104007,0.401595,0,0,0,0,0,0,0,0,0
c10xc14,bsyn,0.419212,0.606736,0.580872,0.337657,0.626476,0.134308,0.578639,0.508975,0.760628,0.330114,0.370056,0.368457,0.483485,0.479178,0.622866,0.340062,0.427389,0.405994,0.391698,0,0.484145,0.42266,0.514151,0.618537,0.451986,0.267065,0.254926,0.347278,0.343311,0.423623,0.439082,0.343683,0.437565,0.044878,0.314656,0.403853,0.313772,0.22402,0.400771,0.424614,0.380649,0.0790926,0.213616,0.538947,0,0,0.403226,0.335566,0.230174,0.321945,0.164159,0.45542,0,0,0,0,0,0,0,0,0.645424,0.56044,0.28596,0.533339,0.322769,0.405051,0.397003,0.545639,0.140861,0.247758,0.15405,0.419392,0.170278,0.22266,0.360213,0.389138,0.376533,0.134637,0,0.619469,0.507239,0.177282,0.591494,0.517234,0.388235,0.447224,0.0969388,0.444209,0.346299,0.435863,0.38051,0.45423,0.385567,0.50316,0.529825,0.344591,0.471251,0.378069,0.430292,0.304506,0.310299,0.478898,0.498656,0,0,0.115178,0.237209,0.263203,0.303057,0.0255754,0.540413,0,0,0,0,0,0,0,0,0
c10xc14,syn,0.422164,0.616132,0.569128,0.354923,0.637538,0.133225,0.590356,0.504369,0.76164,0.395083,0.406455,0.466349,0.54526,0.492504,0.570156,0.346948,0.401274,0.42123,0.449811,0,0.566198,0.51807,0.227987,0.597015,0.447496,0.269625,0.238916,0.359894,0.337813,0.449871,0.441258,0.353319,0.441876,0.057561,0.299495,0.428032,0.31976,0.226716,0.401734,0.451735,0.388288,0.0671367,0.233604,0.551808,0,0,0.428427,0.350971,0.275629,0.366559,0.176471,0.418794,0,0,0,0,0,0,0,0,0.645886,0.567136,0.288158,0.531463,0.333983,0.425164,0.414513,0.618211,0.168801,0.246413,0.201859,0.435399,0.188611,0.302463,0.369997,0.392626,0.37834,0.145399,0,0.606748,0.512147,0.187898,0.599689,0.5257,0.357353,0.487492,0.101648,0.442797,0.353443,0.437355,0.385362,0.472856,0.41134,0.485253,0.554386,0.338786,0.45248,0.338789,0.465956,0.308503,0.293355,0.465116,0.493728,0,0,0.121636,0.253023,0.282794,0.295525,0.0272805,0.490395,0,0,0,0,0,0,0,0,0
c10xc15,bsyn,0.381105,0.476811,0.651342,0.386188,0.583806,0.445167,0.509689,0.425814,0.741903,0.263389,0.259646,0.228416,0.142832,0.305386,0.458797,0.157682,0.231847,0.321012,0.482264,0,0.0134031,0.121612,0,0.668838,0.743351,0.0955631,0.440271,0.397078,0.425779,0.334552,0.454905,0.406049,0.404781,0.187317,0.564052,0.289006,0.418563,0.395354,0.381503,0.452318,0.334182,0.11588,0.299188,0.301868,0,0,0.180444,0.309444,0.182785,0.228296,0.108071,0.476631,0,0,0,0,0,0,0,0,0.762779,0.664148,0.441843,0.41823,0.190639,0.192236,0.421012,0.512959,0,0.246861,0,0.370226,0.397778,0.194089,0.466943,0.602392,0.404747,0.368329,0,0.353429,0.26184,0.498585,0.536098,0.583552,0.588971,0.599756,0.390502,0.358757,0.332804,0.477627,0.494621,0.538117,0.362887,0.537395,0.327719,0.296042,0.433116,0.217676,0.374479,0.153706,0.0644518,0.313523,0.325269,0,0,0.610334,0.229767,0.218058,0.35401,0.231884,0.728162,0,0,0,0,0,0,0,0,0
