SubjectID,Regularization,AllLabels,21,22,23,24,25,26,27,28,29,30,31,32,33,34,41,42,43,44,45,46,47,48,49,50,61,62,63,64,65,66,67,68,81,82,83,84,85,86,87,88,89,90,91,92,101,102,121,122,161,162,163,164,165,166,181,182
S01xS02,bsyn,0.614135,0.733644,0.755647,0.740001,0.738563,0.630039,0.737342,0.536596,0.597227,0.558968,0.488067,0.583445,0.433532,0.545026,0.557273,0.456161,0.627103,0.532419,0.576455,0.51703,0.53135,0.380536,0.678824,0.45686,0.515552,0.388963,0.654042,0.757474,0.667751,0.472188,0.409592,0.247591,0.301354,0.685391,0.757686,0.705529,0.671454,0.498939,0.516817,0.490844,0.550272,0.50302,0.513581,0.652483,0.701508,0.688239,0.745686,0.635543,0.753307,0,0,0,0,0,0,0,0
S01xS02,syn,0.610371,0.705452,0.740713,0.711358,0.718127,0.64648,0.726854,0.601413,0.571013,0.564513,0.492374,0.61215,0.448413,0.529843,0.53,0.55023,0.598811,0.57512,0.605954,0.511103,0.501956,0.411001,0.665292,0.498626,0.539744,0.361634,0.55466,0.748491,0.63121,0.482849,0.411947,0.257855,0.303371,0.678339,0.754529,0.690035,0.63578,0.494269,0.499961,0.471143,0.562772,0.490939,0.534857,0.632495,0.705018,0.677868,0.736853,0.623543,0.732036,0,0,0,0,0,0,0,0
S01xS03,bsyn,0.635834,0.788343,0.680791,0.758659,0.689713,0.647316,0.694937,0.656544,0.545284,0.695457,0.723668,0.660547,0.662202,0.558115,0.580909,0.599486,0.672557,0.583086,0.638701,0.575555,0.540002,0.679126,0.707792,0.430115,0.550315,0.504378,0.40881,0.726316,0.692029,0.612794,0.394349,0.412442,0.38692,0.759742,0.760431,0.69757,0.618903,0.457594,0.669698,0.382908,0.392935,0.443712,0.508828,0.56027,0.705148,0.769757,0.770337,0.507886,0.699351,0,0,0,0,0,0,0,0
S01xS03,syn,0.62689,0.775179,0.674743,0.735061,0.677254,0.655768,0.69123,0.64358,0.545647,0.682448,0.725821,0.658211,0.655258,0.575916,0.579545,0.55966,0.670688,0.496758,0.600631,0.538389,0.54498,0.698025,0.692356,0.458875,0.542183,0.470417,0.410153,0.736281,0.666875,0.620056,0.388772,0.360704,0.370498,0.752386,0.76249,0.702565,0.603283,0.483912,0.66813,0.380966,0.401087,0.437122,0.487551,0.564684,0.700598,0.766231,0.768899,0.523886,0.709987,0,0,0,0,0,0,0,0
S01xS04,bsyn,0.500182,0.357066,0.346537,0.387344,0.575762,0.455415,0.497016,0.213531,0.257113,0.715291,0.687242,0.625167,0.77381,0.583246,0.512727,0.21487,0.268904,0.211004,0.231213,0.29093,0.387341,0.372779,0.34454,0.178604,0.210409,0.302998,0.296804,0.509053,0.46202,0.617583,0.486677,0.198995,0.309421,0.602772,0.679797,0.671069,0.637368,0.525172,0.393493,0.560488,0.450272,0.449387,0.546175,0.533415,0.563313,0.615018,0.670912,0.347543,0.462257,0,0,0,0,0,0,0,0
S01xS04,syn,0.495344,0.343113,0.333956,0.376465,0.564091,0.442783,0.479114,0.200058,0.241131,0.709959,0.680603,0.640521,0.768353,0.570681,0.543636,0.209493,0.2452,0.211838,0.212179,0.299304,0.402631,0.347814,0.341685,0.154973,0.194145,0.299284,0.284985,0.515509,0.48417,0.614802,0.518528,0.210725,0.28378,0.612742,0.674032,0.673186,0.624595,0.520078,0.396707,0.507769,0.43125,0.495149,0.653463,0.546168,0.560582,0.601535,0.661463,0.345714,0.472114,0,0,0,0,0,0,0,0
S01xS05,bsyn,0.60751,0.762195,0.699645,0.560624,0.584577,0.641371,0.70642,0.663317,0.552549,0.590744,0.514265,0.585113,0.498512,0.556021,0.522273,0.622866,0.627698,0.570026,0.619847,0.559936,0.430011,0.607193,0.566762,0.488551,0.696483,0.631202,0.626377,0.681965,0.607559,0.382726,0.41455,0.317553,0.331317,0.611891,0.680895,0.599103,0.629095,0.664318,0.625872,0.521365,0.544022,0.424675,0.448619,0.505457,0.640406,0.699025,0.670501,0.469486,0.51323,0,0,0,0,0,0,0,0
S01xS05,syn,0.596589,0.725,0.694941,0.643717,0.545329,0.634312,0.682098,0.643435,0.531905,0.581147,0.50314,0.573431,0.52629,0.558115,0.532273,0.576572,0.616992,0.549185,0.616509,0.518536,0.454901,0.615092,0.544138,0.497161,0.69567,0.573627,0.521891,0.67593,0.616694,0.386125,0.405131,0.288856,0.31115,0.599489,0.676434,0.615189,0.606791,0.653196,0.61325,0.517481,0.545652,0.408018,0.477592,0.476763,0.611674,0.709604,0.660025,0.437829,0.487938,0,0,0,0,0,0,0,0
S01xS06,bsyn,0.608923,0.652798,0.718873,0.788459,0.743832,0.58694,0.629837,0.639356,0.513803,0.633824,0.482505,0.62984,0.563492,0.618848,0.516818,0.529031,0.650212,0.656447,0.623996,0.540741,0.432026,0.778984,0.628396,0.582341,0.700142,0.632529,0.634972,0.595368,0.640846,0.494592,0.430537,0.261625,0.348891,0.732811,0.668886,0.513504,0.492554,0.599626,0.626107,0.519145,0.491848,0.493136,0.541421,0.612998,0.659646,0.729102,0.715283,0.458743,0.451492,0,0,0,0,0,0,0,0
