SubjectID,Regularization,AllLabels,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176
g10xg1,bsyn,0.514712,0,0,0,0.348,0,0.587314,0.456756,0,0.307805,0.430104,0.440923,0.208199,0.36281,0.188737,0.455474,0.547465,0.782246,0.423152,0.672434,0.624654,0.512261,0.399224,0,0,0,0.806226,0,0.461607,0.532724,0.602232,0.363925,0,0.327552,0,0.274929,0.679367,0,0.337645,0.0802139,0.45749,0.102222,0.275243,0.352165,0.363233,0.30234,0.56403,0.25448,0.57141,0.0371385,0.0653585,0.131313,0.625763,0,0,0.436471,0,0,0.692176,0.57806,0.350401,0.457422,0.391509,0.103825,0.483113,0.374285,0.485852,0.756167,0.481726,0.54487,0,0,0,0,0,0,0,0,0,0,0.312847,0,0.358484,0.526685,0,0.3125,0.321134,0.404203,0.177474,0.765227,0.134842,0.372544,0.68546,0.864691,0.585932,0.601898,0.56344,0.0523041,0.388219,0,0,0,0.651156,0,0.557591,0.555044,0.484858,0.534029,0,0.463017,0,0.55455,0.678209,0,0.719919,0,0.38228,0.290189,0.409624,0.555456,0.285423,0.645315,0.423388,0.310918,0.548507,0.243008,0.3059,0.18307,0.556702,0,0,0.452343,0,0,0.242732,0.0517004,0.455093,0.547958,0.264479,0.146965,0.481783,0.381795,0.504871,0.746686,0.269253,0.30502,0,0,0,0,0,0,0
g10xg1,syn,0.52371,0,0,0,0.36186,0,0.597184,0.470104,0,0.360572,0.465136,0.369553,0.440996,0.356792,0.236565,0.458879,0.526207,0.789821,0.431907,0.673628,0.629125,0.562799,0.431436,0,0,0,0.819698,0,0.482984,0.518464,0.610436,0.358277,0,0.349231,0,0.293912,0.717467,0,0.369672,0.134552,0.442778,0.0933333,0.265534,0.244984,0.342492,0.319849,0.531357,0.121864,0.556314,0.0503298,0.0769811,0.138731,0.639452,0,0,0.503344,0,0,0.690288,0.644026,0.375355,0.560629,0.457547,0.0928962,0.452863,0.362843,0.481438,0.746157,0.516096,0.695453,0,0,0,0,0,0,0,0,0,0,0.304442,0,0.358946,0.521725,0,0.369456,0.364519,0.352937,0.125503,0.696706,0.131693,0.406864,0.688097,0.849833,0.583942,0.6,0.568979,0.107604,0.398056,0,0,0,0.664458,0,0.547675,0.561416,0.483297,0.533575,0,0.461071,0,0.577967,0.715372,0,0.784884,0,0.395443,0.248227,0.436151,0.566517,0.259127,0.663182,0.474182,0.31606,0.543413,0.263859,0.29281,0.189907,0.580283,0,0,0.5328,0,0,0.44039,0.125221,0.453785,0.559117,0.415058,0.28754,0.530681,0.358407,0.503479,0.709867,0.267675,0.318555,0,0,0,0,0,0,0
g10xg2,bsyn,0.526553,0,0,0,0.239814,0,0.574747,0.465899,0,0.4203,0.40051,0.372545,0.480088,0.181405,0.352276,0.169722,0.244294,0.801612,0.3857,0.663634,0.478603,0.380084,0.234929,0,0,0,0.824647,0,0.502317,0.508958,0.593371,0.64737,0,0.645644,0,0.398865,0.613063,0,0.474871,0.578403,0.252157,0.875556,0.336408,0.439282,0.227265,0.354264,0.465522,0.599761,0.583224,0.192998,0.147019,0.307449,0.675463,0,0,0.398148,0,0,0.489705,0.520645,0.58858,0.500956,0.462264,0,0.385609,0.309244,0.345729,0.33965,0.308038,0.57889,0,0,0,0,0,0,0,0,0,0,0.214813,0,0.439209,0.573585,0,0.111895,0.422618,0.595868,0.171521,0.42775,0.305727,0.248547,0.396721,0.866816,0.661579,0.638237,0.409918,0.277419,0.259749,0,0,0,0.758255,0,0.481731,0.484956,0.48236,0.806261,0,0.59635,0,0.33901,0.430743,0,0.615774,0.180505,0.210062,0.222813,0.447872,0.439163,0.174623,0.594564,0.683429,0.384098,0.605233,0.0829886,0.134854,0.0728863,0.623668,0,0,0.348343,0,0,0.143024,0.290545,0.459258,0.537274,0.34556,0.0830671,0.318792,0.237674,0.339364,0.560825,0.511114,0.528402,0,0,0,0,0,0,0
g10xg2,syn,0.518035,0,0,0,0.231116,0,0.549743,0.487383,0,0.379626,0.395698,0.354551,0.500293,0.219602,0.382618,0.155579,0.249344,0.811187,0.423152,0.675119,0.561635,0.342404,0.258473,0,0,0,0.809838,0,0.526284,0.485923,0.578274,0.6509,0,0.62633,0,0.46978,0.633845,0,0.488544,0.536657,0.228957,0.92,0.331553,0.510032,0.234001,0.346717,0.477324,0.477897,0.574298,0.184373,0.148981,0.32702,0.692836,0,0,0.353138,0,0,0.473576,0.54752,0.584805,0.513272,0.292453,0.00546448,0.342144,0.288768,0.350078,0.296389,0.331586,0.586414,0,0,0,0,0,0,0,0,0,0,0.178404,0,0.449753,0.573261,0,0.0614919,0.433147,0.501375,0.0185036,0.376787,0.314476,0.231387,0.37712,0.85107,0.554745,0.626305,0.389079,0.309447,0.274505,0,0,0,0.748096,0,0.52203,0.40885,0.513893,0.880218,0,0.495864,0,0.448111,0.444257,0,0.624115,0.214801,0.158456,0.17435,0.408081,0.412855,0.187644,0.579167,0.716166,0.33307,0.581616,0.0853881,0.128116,0.0809289,0.59142,0,0,0.362286,0,0,0.174439,0.296638,0.439587,0.396249,0.26834,0.0702875,0.326942,0.242099,0.250199,0.300442,0.465582,0.539486,0,0,0,0,0,0,0
g10xg3,bsyn,0.556247,0,0,0,0.407116,0,0.457363,0.482538,0,0.570172,0.286752,0.210337,0.696193,0.365758,0.231679,0.557622,0.48576,0.889393,0.57928,0.754922,0.688737,0.0379785,0.348254,0,0,0,0.827361,0,0.54492,0.799269,0.597637,0.425344,0,0.486795,0,0.393192,0.758535,0,0.322616,0.297223,0.581412,0.48,0.407282,0.404963,0.340365,0.463698,0.739588,0.510155,0.668942,0.132623,0.152,0.197443,0.753752,0,0,0.377058,0,0,0.57687,0.129489,0.545719,0.448715,0.301887,0.114754,0.405286,0.464619,0.463136,0.463711,0.381338,0.482499,0,0,0,0,0,0,0,0,0,0,0.288552,0,0.458188,0.659515,0,0.201109,0.45541,0.497074,0.543041,0.438471,0.32614,0.550789,0.808339,0.834,0.723955,0.704542,0.727513,0.0382488,0.384471,0,0,0,0.829041,0,0.664762,0.840354,0.727131,0.697368,0,0.445012,0,0.244811,0.793074,0,0.521486,0.171255,0.526476,0.342199,0.281308,0.188042,0.427113,0.60996,0.670604,0.0205696,0.546654,0.352639,0.267013,0.171509,0.543821,0,0,0.2512,0,0,0.310049,0.0941616,0.403253,0.721747,0.135135,0.0846645,0.154362,0.205436,0.551988,0.439175,0.410369,0.584355,0,0,0,0,0,0,0
g10xg3,syn,0.570595,0,0,0,0.419581,0,0.454731,0.522673,0,0.571272,0.302103,0.241339,0.684187,0.32621,0.237722,0.486904,0.501212,0.881347,0.627432,0.764618,0.696189,0.0732656,0.367658,0,0,0,0.836293,0,0.536499,0.805484,0.616672,0.535475,0,0.581395,0,0.401266,0.754577,0,0.331732,0.356046,0.517824,0.653333,0.407282,0.474657,0.361461,0.464755,0.711792,0.630824,0.655815,0.155454,0.183547,0.232323,0.778383,0,0,0.428755,0,0,0.611702,0.168336,0.585488,0.474411,0.45283,0.0983607,0.446696,0.474556,0.531802,0.461208,0.407813,0.555774,0,0,0,0,0,0,0,0,0,0,0.311763,0,0.461351,0.670728,0,0.219758,0.486236,0.519568,0.517458,0.48151,0.344803,0.481594,0.797363,0.854767,0.740544,0.716475,0.756792,0.115207,0.382832,0,0,0,0.82803,0,0.65211,0.861593,0.765532,0.699183,0,0.527007,0,0.252262,0.798986,0,0.554601,0.212771,0.582968,0.431442,0.458051,0.210762,0.446515,0.632769,0.618124,0.065269,0.563556,0.30978,0.27866,0.197145,0.608367,0,0,0.410971,0,0,0.412488,0.200118,0.427121,0.69207,0.181467,0.111821,0.184084,0.197851,0.519085,0.482769,0.39108,0.532346,0,0,0,0,0,0,0
g10xg4,bsyn,0.546487,0,0,0,0.252698,0,0.446704,0.421101,0,0.143642,0.47221,0.482678,0.620351,0.3972,0.122911,0.336826,0.551555,0.906307,0.5,0.661247,0.749627,0.0819378,0.426908,0,0,0,0.717715,0,0.573372,0.517733,0.418773,0.393576,0,0.575089,0,0.380973,0.50569,0,0.466125,0.460583,0.441293,0.702222,0.569417,0.23812,0.185605,0.474566,0.758997,0.221027,0.493962,0.257331,0.256,0.261995,0.892188,0,0,0.606996,0,0,0.474949,0.179819,0.53166,0.485666,0.231132,0.0546448,0.123054,0.0548028,0.440875,0.570254,0.286531,0.532112,0,0,0,0,0,0,0,0,0,0,0.323681,0,0.57654,0.303504,0,0.571069,0.535139,0.533531,0.445374,0.247669,0.196897,0.388043,0.671917,0.763508,0.606503,0.651932,0.746241,0.0271889,0.531561,0,0,0,0.818351,0,0.705842,0.456283,0.308461,0.0676044,0,0.583942,0,0.284194,0.315034,0,0.460566,0.190884,0.489579,0.336879,0.401295,0.223318,0.297166,0.408097,0.61053,0.308544,0.488307,0.271802,0.349601,0.213431,0.463248,0,0,0.384914,0,0,0.179902,0,0.453755,0.426876,0.0656371,0.0479233,0.0958773,0.127054,0.474851,0.379676,0.40958,0.664393,0,0,0,0,0,0,0
g10xg4,syn,0.550002,0,0,0,0.245256,0,0.43815,0.425215,0,0.0828142,0.440835,0.359103,0.503221,0.351511,0.114682,0.311158,0.555494,0.862551,0.546693,0.669749,0.764956,0.0385766,0.441656,0,0,0,0.704595,0,0.595695,0.53309,0.425993,0.412637,0,0.642885,0,0.42134,0.626423,0,0.4729,0.518717,0.435493,0.688889,0.428641,0.233897,0.20156,0.523925,0.755096,0.210275,0.49895,0.277829,0.256755,0.253157,0.891858,0,0,0.430813,0,0,0.378003,0.137796,0.628888,0.454449,0.0566038,0,0.236711,0.286962,0.474818,0.564891,0.387668,0.485007,0,0,0,0,0,0,0,0,0,0,0.312945,0,0.567117,0.334232,0,0.576613,0.55125,0.5525,0.507482,0.318987,0.197247,0.434542,0.678617,0.756174,0.627074,0.66061,0.766289,0.147465,0.525588,0,0,0,0.804738,0,0.695535,0.493805,0.315017,0.119782,0,0.594404,0,0.287387,0.449324,0,0.453236,0.194269,0.453032,0.371158,0.462369,0.241555,0.275211,0.420452,0.62268,0.340585,0.488539,0.269816,0.378092,0.238564,0.49293,0,0,0.527314,0,0,0.267122,0,0.46689,0.45133,0.0540541,0.118211,0.129914,0.173198,0.495626,0.416495,0.503585,0.66791,0,0,0,0,0,0,0
g10xg5,bsyn,0.548076,0,0,0,0.596186,0,0.589814,0.434997,0,0.144375,0.40383,0.215713,0.323133,0.302874,0.316148,0.263227,0.357907,0.842647,0.446498,0.792363,0.668725,0.505084,0.186158,0,0,0,0.734125,0,0.490009,0.393419,0.486708,0.0533004,0,0.697674,0,0.143574,0.369619,0,0.269278,0.0936691,0.597821,0.853333,0.41165,0.563886,0.452225,0.35517,0.389447,0.709677,0.376477,0.445764,0.420377,0.581439,0.582495,0,0,0.468879,0,0,0.483699,0.449059,0.515839,0.252495,0.136792,0.289617,0.188546,0.146643,0.372988,0.0682875,0.332948,0.560789,0,0,0,0,0,0,0,0,0,0,0.567747,0,0.436244,0.633423,0,0.544859,0.515603,0.428179,0.38391,0.569142,0.313892,0.38832,0.667071,0.717755,0.515594,0.731525,0.78449,0.289401,0.248156,0,0,0,0.847468,0,0.661342,0.365664,0.636278,0.279492,0,0.417275,0,0.180415,0.298142,0,0.635238,0.0722022,0.550309,0.515957,0.337754,0.435575,0.211386,0.348223,0.589774,0.34019,0.426951,0.463842,0.604197,0.526591,0.534331,0,0,0.531886,0,0,0.324098,0.0896403,0.432289,0.520418,0.0868726,0.0447284,0.12512,0.0575221,0.309543,0.559647,0.379177,0.576788,0,0,0,0,0,0,0
