SubjectID,Regularization,AllLabels,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,80,81,82,83,84,85,86,87,88,89,90,91,92,93,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207
1003_3x1004_3,bsyn,0.723914,0,0,0,0.811508,0,0,0,0,0,0,0.776214,0,0,0,0,0,0,0,0,0,0,0,0.794702,0,0,0,0,0,0,0.751004,0.816506,0.676198,0,0,0.940912,0.842292,0.822889,0.898018,0.918189,0.889883,0.825415,0.00546448,0,0.857272,0.83739,0.89463,0.79522,0.765938,0.47281,0.140167,0.895437,0.945267,0,0,0.829316,0.846401,0.907029,0.890806,0.885837,0.896411,0.857825,0.802953,0.583333,0.301587,0,0,0,0,0.57047,0,0.72513,0.705258,0.79743,0,0.65045,0.422619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759424,0.572852,0.74106,0.766496,0.373174,0.602761,0.382624,0.533232,0.728674,0.670014,0,0,0.764383,0.509166,0.4871,0.609871,0.66426,0.708437,0.434858,0.748624,0.504376,0.657028,0.744629,0.600646,0.762597,0.723997,nan,nan,0.472691,0.437154,0,0,0.640873,0.545032,0.683667,0.595914,0.145714,0.401579,0.682515,0.707844,0.629663,0.711553,0.545567,0.624847,0.446917,0.523541,0.67554,0.656309,0.273859,0.406061,0.374829,0.344209,0.725218,0.686965,0.564352,0.631216,0.760979,0.808263,0,0,0.451648,0.66807,0.504633,0.682984,0.310323,0.305849,0.625181,0.705768,0.750317,0.743036,0.721614,0.607856,0.687547,0.647059,0.480169,0.321457,0.702623,0.537543,0.680753,0.653491,0.442163,0.708604,0.755449,0.604622,0.657038,0.303851,0.476621,0.405405,0,0,0.672225,0.666415,0.760429,0.767888,0.472118,0.347934,0.404701,0.377619,0.447115,0.489586,0.48266,0.703678,0.816304,0.817794,0.6343,0.560214,0.731317,0.71312
1003_3x1004_3,syn,0.720694,0,0,0,0.80754,0,0,0,0,0,0,0.76699,0,0,0,0,0,0,0,0,0,0,0,0.771523,0,0,0,0,0,0,0.732262,0.818262,0.688814,0,0,0.942341,0.840039,0.823219,0.900332,0.918297,0.88916,0.82618,0.00546448,0,0.854196,0.836885,0.895643,0.794143,0.761034,0.445619,0.140167,0.902982,0.951463,0,0,0.841694,0.844473,0.906823,0.888167,0.879508,0.885891,0.857617,0.821063,0.5,0.301587,0,0,0,0,0.624161,0,0.726943,0.689585,0.796415,0,0.654054,0.454365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742565,0.567248,0.746864,0.777524,0.36255,0.587423,0.387802,0.533824,0.707091,0.670572,0,0,0.757787,0.505456,0.482748,0.600971,0.675606,0.696955,0.423965,0.729664,0.504733,0.659973,0.73456,0.61616,0.756783,0.71414,nan,nan,0.477776,0.435864,0,0,0.638779,0.548195,0.682837,0.596425,0.133968,0.403107,0.671609,0.706726,0.638387,0.711921,0.538811,0.622102,0.444826,0.523346,0.679821,0.640225,0.258645,0.394949,0.376535,0.338989,0.720467,0.684229,0.547457,0.616889,0.735781,0.821901,0,0,0.462069,0.656043,0.498791,0.676159,0.329032,0.262704,0.623525,0.693408,0.744992,0.741844,0.708789,0.604314,0.680795,0.652211,0.472853,0.336669,0.69029,0.531757,0.674477,0.652613,0.438056,0.697132,0.753467,0.597866,0.665966,0.313642,0.500754,0.42471,0,0,0.657996,0.65855,0.743596,0.769135,0.477908,0.33437,0.411439,0.396903,0.444842,0.484639,0.48266,0.672375,0.809927,0.817262,0.629169,0.519133,0.707295,0.717199
1003_3x1005_3,bsyn,0.707461,0,0,0,0.789683,0,0,0,0,0,0,0.750485,0,0,0,0,0,0,0,0,0,0,0,0.614238,0,0,0,0,0,0,0.51004,0.676032,0.756939,0,0,0.933076,0.525266,0.532982,0.908625,0.892183,0.891238,0.857088,0,0,0.81869,0.79796,0.203647,0.63609,0.545475,0.231118,0.192469,0.984908,0.986575,0,0,0.850163,0.800771,0.842919,0.873351,0.802245,0.784777,0.856995,0.868898,0.166667,0.174603,0,0,0,0,0.322148,0,0.681849,0.659757,0.797092,0,0.677477,0.511905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644819,0.391449,0.724958,0.756798,0.502435,0.304703,0.363131,0.466937,0.542309,0.676709,0,0,0.744595,0.675906,0.54756,0.608576,0.545642,0.442336,0.536383,0.724771,0.330059,0.352343,0.746912,0.559147,0.535853,0.657376,0,0,0.497622,0.565425,0,0,0.681214,0.57437,0.517753,0.540654,0.632063,0.428062,0.677403,0.83678,0.187726,0.661148,0.611254,0.704911,0.523369,0.546693,0.584885,0.610868,0.662517,0.250505,0.75955,0.693312,0.676682,0.583989,0.577807,0.576663,0.689345,0.715203,0,0,0.46069,0.546001,0.36382,0.475877,0.430968,0.373921,0.46345,0.461222,0.756065,0.702592,0.639759,0.64971,0.663166,0.746243,0.431267,0.380705,0.682927,0.592037,0.603766,0.67545,0.695072,0.665774,0.709267,0.709244,0.568803,0.293734,0.679487,0.72973,0,0,0.546742,0.719391,0.691144,0.646971,0.441564,0.445122,0.363228,0.46614,0.498692,0.564762,0.588928,0.639949,0.769444,0.763186,0.452931,0.381542,0.708185,0.675731
1003_3x1005_3,syn,0.700282,0,0,0,0.779762,0,0,0,0,0,0,0.728155,0,0,0,0,0,0,0,0,0,0,0,0.604305,0,0,0,0,0,0,0.51004,0.688323,0.768713,0,0,0.933129,0.520116,0.514842,0.907883,0.888908,0.884011,0.85288,0,0,0.809009,0.791009,0.175279,0.606804,0.51605,0.205438,0.186192,0.986346,0.988296,0,0,0.8443,0.789846,0.841888,0.869698,0.777167,0.755569,0.854711,0.869488,0.166667,0.174603,0,0,0,0,0.362416,0,0.67913,0.66178,0.797092,0,0.70991,0.525794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651828,0.400374,0.719715,0.756227,0.505976,0.32771,0.36237,0.455691,0.54505,0.665272,0,0,0.749359,0.676124,0.540255,0.592557,0.562661,0.435846,0.53159,0.719878,0.338453,0.36573,0.731203,0.557207,0.560724,0.650918,0,0,0.492701,0.554596,0,0,0.665674,0.565314,0.514433,0.534219,0.613333,0.420932,0.664792,0.783864,0.219615,0.64312,0.6079,0.69449,0.518292,0.54572,0.577811,0.611961,0.673582,0.265657,0.75307,0.692333,0.676682,0.575094,0.568093,0.576457,0.658747,0.701966,0,0,0.459004,0.550812,0.366237,0.459873,0.417419,0.361457,0.463864,0.456132,0.751669,0.691271,0.632214,0.640052,0.660915,0.74796,0.420485,0.389512,0.672342,0.587683,0.625105,0.678524,0.700205,0.662715,0.697455,0.699899,0.578782,0.298629,0.696833,0.738996,0,0,0.531483,0.701648,0.686753,0.678883,0.43613,0.441887,0.342267,0.427422,0.488156,0.559294,0.556899,0.63265,0.754748,0.748135,0.422735,0.31345,0.692171,0.662135
1003_3x1018_3,bsyn,0.716669,0,0,0,0.599206,0,0,0,0,0,0,0.732524,0,0,0,0,0,0,0,0,0,0,0,0.783113,0,0,0,0,0,0,0.694779,0.611062,0.667788,0,0,0.910785,0.84036,0.805739,0.907381,0.907799,0.903704,0.859919,0.00546448,0,0.833096,0.828015,0.622087,0.812446,0.771066,0.358006,0.205021,0.857348,0.925301,0,0,0.859935,0.847686,0.896928,0.880049,0.881538,0.884282,0.89809,0.850197,0.583333,0.111111,0,0,0,0,0.322148,0,0.816451,0.796259,0.825161,0,0.533333,0.452381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713582,0.322022,0.733945,0.758319,0.459495,0.279652,0.355974,0.3379,0.808839,0.77629,0,0,0.796995,0.539721,0.553777,0.56165,0.536875,0.452322,0.523747,0.745566,0.571352,0.671754,0.703276,0.606593,0.749031,0.624745,0,0,0.513203,0.437025,0,0,0.693534,0.589443,0.590704,0.615628,0.329524,0.350904,0.774199,0.727036,0.463598,0.648639,0.659187,0.658804,0.586083,0.779767,0.653946,0.618364,0.849239,0.755556,0.738404,0.388254,0.730996,0.592371,0.634888,0.607591,0.645068,0.745688,0,0,0.367203,0.530968,0.648066,0.636856,0.196129,0.233941,0.531994,0.67935,0.812188,0.792865,0.741984,0.625563,0.503751,0.746243,0.386215,0.748199,0.710446,0.550669,0.625105,0.642512,0.776865,0.69522,0.789285,0.695669,0.475315,0.564295,0.153846,0.225483,0,0,0.584535,0.669561,0.574286,0.774121,0.554249,0.508089,0.317113,0.362739,0.337763,0.46251,0.666455,0.697923,0.776931,0.75333,0.453523,0.723692,0.61032,0.57172
1003_3x1018_3,syn,0.710422,0,0,0,0.603175,0,0,0,0,0,0,0.702913,0,0,0,0,0,0,0,0,0,0,0,0.789735,0,0,0,0,0,0,0.677376,0.623354,0.682927,0,0,0.911315,0.850338,0.810026,0.909432,0.905674,0.902439,0.862061,0.00546448,0,0.830393,0.821789,0.621074,0.809432,0.766384,0.358006,0.194561,0.858067,0.930809,0,0,0.865147,0.848972,0.889095,0.873148,0.878553,0.880446,0.896015,0.851181,0.444444,0.126984,0,0,0,0,0.362416,0,0.80784,0.786653,0.816368,0,0.511712,0.436508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702785,0.327833,0.715971,0.75889,0.454183,0.27045,0.350643,0.334771,0.795135,0.755649,0,0,0.788201,0.45024,0.546783,0.551942,0.56163,0.440339,0.518954,0.784709,0.557778,0.642838,0.690655,0.609696,0.761951,0.621346,0,0,0.497622,0.428001,0,0,0.681375,0.580635,0.585631,0.609193,0.319048,0.36109,0.765678,0.719583,0.462094,0.642384,0.648585,0.638115,0.572346,0.773541,0.649851,0.602748,0.854772,0.69697,0.734993,0.376183,0.748074,0.625385,0.62451,0.597327,0.642189,0.753309,0,0,0.367816,0.544498,0.633965,0.538715,0.208387,0.276127,0.533858,0.675715,0.797397,0.784597,0.743116,0.622344,0.492498,0.752684,0.370042,0.752202,0.701058,0.538227,0.608787,0.634168,0.777207,0.705545,0.777778,0.659364,0.443803,0.546345,0.165158,0.237066,0,0,0.574234,0.658865,0.56282,0.735477,0.553982,0.502613,0.311873,0.352718,0.335491,0.44396,0.641001,0.655811,0.76473,0.780368,0.44701,0.716376,0.587189,0.560163
1003_3x1019_3,bsyn,0.723777,0,0,0,0.748016,0,0,0,0,0,0,0.713592,0,0,0,0,0,0,0,0,0,0,0,0.81457,0,0,0,0,0,0,0.678715,0.807726,0.82254,0,0,0.905279,0.88188,0.895778,0.897167,0.889515,0.891599,0.870553,0,0,0.836219,0.811779,0.743668,0.726314,0.740303,0.453172,0.364017,0.732663,0.827539,0,0,0.874919,0.87982,0.881262,0.889182,0.881299,0.901238,0.860938,0.855118,0.305556,0.301587,0,0,0,0,0.194631,0,0.828688,0.709808,0.843761,0,0.56036,0.269841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772495,0.570465,0.743494,0.787602,0.328464,0.47137,0.657276,0.535346,0.759849,0.758438,0,0,0.704287,0.604103,0.41203,0.541424,0.463641,0.631553,0.62658,0.651988,0.339525,0.373226,0.684748,0.638397,0.488372,0.520734,0,0,0.457602,0.52559,0,0,0.726226,0.62486,0.635064,0.437589,0.301587,0.35396,0.714724,0.723123,0.18201,0.153422,0.673587,0.647824,0.547559,0.695136,0.718168,0.614147,0.467497,0.582828,0.648363,0.660685,0.719569,0.711256,0.624751,0.580107,0.24478,0.689932,0,0,0.364444,0.291642,0.63336,0.675453,0.294839,0.492809,0.652102,0.870334,0.776435,0.713168,0.717088,0.678364,0.707052,0.777158,0.836735,0.330665,0.66774,0.522799,0.550628,0.657444,0.616016,0.582027,0.770462,0.659048,0.645483,0.319191,0.343137,0.395367,0,0,0.664885,0.634768,0.816541,0.82174,0.551844,0.590095,0.382692,0.295323,0.416127,0.621062,0.409481,0.580152,0.783585,0.764118,0.584369,0.415025,0.764235,0.564242
1003_3x1019_3,syn,0.720144,0,0,0,0.734127,0,0,0,0,0,0,0.700971,0,0,0,0,0,0,0,0,0,0,0,0.791391,0,0,0,0,0,0,0.655957,0.789289,0.825063,0,0,0.906338,0.888639,0.898087,0.899284,0.885958,0.886992,0.870247,0,0,0.83138,0.808603,0.745694,0.722007,0.735845,0.410876,0.351464,0.736615,0.840275,0,0,0.877524,0.885604,0.8792,0.888573,0.88106,0.894926,0.864467,0.855512,0.222222,0.285714,0,0,0,0,0.194631,0,0.818717,0.714358,0.839702,0,0.553153,0.255952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771358,0.56787,0.742932,0.790835,0.321381,0.485174,0.666184,0.526129,0.746489,0.753975,0,0,0.718945,0.600829,0.411408,0.536893,0.455389,0.623065,0.599564,0.648318,0.349527,0.405622,0.66971,0.639431,0.499031,0.527872,0,0,0.455634,0.489493,0,0,0.722039,0.616735,0.635341,0.426047,0.30381,0.362618,0.699557,0.730203,0.193141,0.164459,0.661604,0.649756,0.55174,0.722763,0.710722,0.619457,0.502075,0.572727,0.620737,0.646656,0.697997,0.699282,0.629156,0.562543,0.228942,0.635379,0,0,0.350192,0.297054,0.625504,0.678983,0.307097,0.510067,0.656451,0.861125,0.767813,0.705646,0.708035,0.675467,0.710053,0.778446,0.843281,0.338271,0.659273,0.515023,0.546862,0.673254,0.618754,0.585851,0.768328,0.659048,0.632353,0.304178,0.346154,0.403089,0,0,0.642223,0.626526,0.800195,0.817751,0.556565,0.572424,0.398413,0.293957,0.415094,0.610062,0.408209,0.572993,0.781783,0.770378,0.56641,0.39139,0.753559,0.568321
1003_3x1023_3,bsyn,0.845443,0,0,0,0.64881,0,0,0,0,0,0,0.843689,0,0,0,0,0,0,0,0,0,0,0,0.607616,0,0,0,0,0,0,0.634538,0.783143,0.753574,0,0,0.921692,0.855166,0.844657,0.930579,0.917473,0.909756,0.862367,0.00546448,0,0.925737,0.919775,0.869301,0.872093,0.843513,0.732628,0.6841,0.83507,0.822719,0,0,0.80456,0.809126,0.893012,0.880252,0.934679,0.950495,0.854296,0.850197,0.444444,0.619048,nan,nan,0,0,0.234899,0,0.862225,0.816987,0.878255,0,0.767568,0.585317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.820799,0.830428,0.814829,0.816315,0.907481,0.799591,0.763344,0.669542,0.857828,0.857462,0,0,0.809088,0.877128,0.575847,0.744984,0.748324,0.672991,0.829194,0.777982,0.60743,0.552878,0.870569,0.733807,0.835594,0.802175,0,0,0.736756,0.75867,0,0,0.802722,0.84487,0.387254,0.441267,0.787302,0.722944,0.83998,0.912428,0.820999,0.788447,0.884308,0.85182,0.787965,0.49786,0.810871,0.823079,0.818811,0.863636,0.903138,0.832953,0.842835,0.863325,0.862004,0.872434,0.38013,0.855997,0,0,0.718621,0.771497,0.868856,0.818546,0.75871,0.674017,0.725616,0.764663,0.828248,0.847609,0.803848,0.822279,0.7997,0.743237,0.673854,0.73699,0.793189,0.779658,0.771548,0.704436,0.70089,0.809943,0.858711,0.871638,0.800945,0.675587,0.751885,0.752124,0,0,0.8299,0.836605,0.833374,0.791573,0.734456,0.803385,0.753706,0.700121,0.771037,0.598867,0.827447,0.833099,0.863441,0.839638,0.772647,0.741418,0.849644,0.885112
