SubjectID,Regularization,Mean,Sigma,5th%,95th%,5th%mean,95th%mean,Min,Max
T_Template0xS38,syn,0.00645058,0.212992,-0.362449,0.33865,-0.475965,0.432974,-1.01713,1.12197

T_Template0xS39,bsyn,0.0277333,0.241125,-0.405653,0.398979,-0.537018,0.52683,-1.13368,1.25675

T_Template0xS39,syn,0.0353909,0.188463,-0.301843,0.321982,-0.420373,0.41324,-0.896238,1.02141

T_Template0xS40,bsyn,0.0200689,0.217682,-0.356115,0.362854,-0.476814,0.467391,-1.04616,1.14806

T_Template0xS40,syn,0.0227738,0.192527,-0.307057,0.324708,-0.42275,0.413584,-1.00877,1.02596

