SubjectID,Regularization,AllLabels,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
m10xm11,bsyn,0.62734,0.815442,0.806991,0.764162,0.758999,0.752001,0.765789,0.873658,0.819936,0.625436,0.810186,0.361607,0.324561,0.621575,0.757754,0.858362,0.887154,0.589604,0.575885,0.773179,0.479212,0.667063,0.749705,0.799781,0.74934,0.694649,0.688393,0.827902,0.659207,nan,0.517241,0.441392,0.413793,0.574256,0.718209,0.521338,0.263706,0.656799,0.28238,0.695167,0.299724,0.311264,0.268928,0.56442,0.283041,0.350389,0.179704,0.435367,0.459651,0.490581,0.547531,0.201397,0.0672216,0.257143,0.220179,0.560624,0.301905,0.329801,0.152304,0.729489,0.491393,0.3277,0.283986,0.194112,0.0183291,0.598149,0.501415,0.433556,0.532976,0.1199,0.0982485,0.113791,0.123762,0.345366,0.338737,0.415761,0.363667,0.485479,0.431477,0.451955,0.487197,0.426457,0.277114,0.623839,0.349013,0.555318,0.637193,0.147091,0,0.251878,0.258242,0.498592,0.565706,0.363001,0.327704,0.593173,0.663143,0.585048,0.40843,0.614894,0.25389,0.119829,0.148926,0.119932,0.125808,0.294872,0.177575,0.23031,0.282623,0.515971,0.540029,0.241379,0.264535,0.590853,0.371127,0.568498,0.523968,0.015873,0.301328,0.800049,0.82106,0.726994,0.738958,0.424041,0.497234,0.364106,0.440619,0.558713,0.633314,0.727417,0.69977,0,nan
m10xm11,syn,0.611642,0.803341,0.801453,0.732035,0.731185,0.73988,0.753675,0.890416,0.816854,0.607143,0.811493,0.379464,0.254386,0.578887,0.765509,0.850043,0.867583,0.579519,0.547051,0.796358,0.462801,0.640904,0.716647,0.80882,0.748283,0.698339,0.667857,0.814664,0.649034,nan,0.344828,0.391941,0.37931,0.574123,0.703845,0.50692,0.256031,0.674372,0.316052,0.664808,0.289019,0.353103,0.250724,0.529118,0.276145,0.310345,0.210712,0.455523,0.466494,0.468679,0.529003,0.133586,0.0971447,0.259442,0.200865,0.512805,0.367977,0.328477,0.174915,0.677125,0.473284,0.312958,0.254735,0.169455,0.0123615,0.592678,0.497041,0.398914,0.502092,0.0711907,0.0673235,0.101206,0.114851,0.323846,0.319732,0.414279,0.369333,0.486996,0.439105,0.500994,0.5,0.426457,0.253225,0.621362,0.309042,0.540186,0.621526,0.0965971,0,0.239714,0.242102,0.484507,0.560092,0.375116,0.330921,0.589135,0.640302,0.58299,0.386337,0.617021,0.294465,0.126226,0.135254,0.119687,0.112069,0.253929,0.175868,0.229937,0.259367,0.503549,0.50759,0.247649,0.268895,0.584545,0.407469,0.558242,0.551063,0.0175439,0.285009,0.795071,0.807983,0.784765,0.768551,0.420724,0.495107,0.381752,0.459255,0.57589,0.6738,0.691273,0.680611,0,nan
m10xm12,bsyn,0.676129,0.862424,0.848535,0.788478,0.768781,0.729469,0.757228,0.628319,0.572347,0.775261,0.882922,0.205357,0.298246,0.71647,0.718983,0.925555,0.896523,0.803207,0.722936,0.390728,0.772429,0.760206,0.781582,0.879485,0.871896,0.740775,0.667857,0.656823,0.618515,nan,0,0.628205,0.681992,0.659405,0.717153,0.516724,0.363487,0.380587,0.535701,0.439281,0.341851,0.631724,0.393049,0.457718,0.527664,0.369299,0.282593,0.457673,0.544361,0.558103,0.591536,0.456636,0.45717,0.608374,0.432942,0.536014,0.437425,0.570861,0.404437,0.57897,0.503465,0.588357,0.451915,0.131211,0.372123,0.579213,0.570105,0.522422,0.650737,0.753122,0.235085,0.56581,0.420297,0.55571,0.292901,0.589427,0.325333,0.599046,0.340961,0.507621,0.474394,0.600987,0.422838,0.637152,0.272971,0.8,0.776431,0.545554,0.261099,0.515564,0.528846,0.67909,0.62567,0.526561,0.500201,0.703462,0.617555,0.659465,0.621512,0.559768,0.66949,0.41919,0.438477,0.565706,0.513739,0.555831,0.512806,0.407615,0.441214,0.262971,0.308787,0.352665,0.344477,0.695637,0.665383,0.506593,0.53564,0.506683,0.591271,0.77856,0.724432,0.694274,0.633392,0.546637,0.58162,0.527437,0.438724,0.720487,0.805668,0.765637,0.734198,0,0
m10xm12,syn,0.65548,0.837581,0.833935,0.775431,0.753089,0.705462,0.734938,0.596498,0.521302,0.791812,0.875915,0.196429,0.267544,0.722238,0.716191,0.927048,0.898813,0.784846,0.683617,0.390728,0.76477,0.773682,0.760724,0.889893,0.867406,0.765683,0.669643,0.598778,0.585961,nan,0,0.635531,0.706897,0.648645,0.611745,0.469435,0.251096,0.381059,0.503967,0.403346,0.298343,0.53931,0.384775,0.444156,0.4945,0.288098,0.245243,0.427573,0.508259,0.526101,0.525845,0.407451,0.476873,0.550246,0.42089,0.510404,0.441765,0.575717,0.362201,0.542294,0.52068,0.563474,0.410774,0.122657,0.464621,0.610983,0.562902,0.488028,0.6001,0.666112,0.188834,0.571578,0.39802,0.54252,0.276132,0.561759,0.341333,0.554183,0.342741,0.481776,0.458221,0.598212,0.381271,0.609598,0.292469,0.773448,0.741417,0.568606,0.231501,0.48873,0.495536,0.692958,0.564685,0.518173,0.478488,0.674615,0.612931,0.63786,0.580523,0.531721,0.649399,0.344989,0.39209,0.479726,0.467672,0.542597,0.454752,0.377006,0.395672,0.286801,0.309394,0.261755,0.313953,0.631505,0.640596,0.474359,0.5198,0.423141,0.53852,0.76387,0.670062,0.7091,0.633834,0.556986,0.584031,0.515817,0.458939,0.703623,0.724696,0.769642,0.707383,0,0
m10xm1,bsyn,0.68137,0.842462,0.850329,0.827908,0.804205,0.756041,0.761751,0.689136,0.675375,0.727352,0.8436,0.1875,0.210526,0.768965,0.776675,0.899957,0.832813,0.743212,0.743119,0.655629,0.585339,0.813317,0.788272,0.830457,0.83439,0.700185,0.726786,0.801426,0.711089,nan,0.310345,0.822344,0.743295,0.491233,0.703633,0.355248,0.344298,0.666824,0.477768,0.335812,0.343232,0.624368,0.557302,0.644396,0.489411,0.246941,0.13883,0.425155,0.469797,0.60236,0.542268,0.42404,0.28585,0.349261,0.305624,0.340336,0.298047,0.135541,0.0780717,0.549502,0.526045,0.429014,0.48064,0.199145,0.237425,0.628656,0.702341,0.503333,0.42392,0.601998,0.344007,0.645517,0.469307,0.565082,0.4673,0.623765,0.529,0.652362,0.480803,0.685885,0.469003,0.659574,0.733397,0.512074,0.383134,0.770878,0.773297,0.407245,0.2537,0.50805,0.496566,0.335645,0.582802,0.724604,0.64817,0.561346,0.534781,0.556927,0.308721,0.715861,0.613945,0.399574,0.411621,0.435515,0.411907,0.615798,0.422311,0.451288,0.322997,0.604191,0.465608,0.452978,0.396802,0.424917,0.623681,0.262637,0.402251,0.568505,0.435294,0.727571,0.660427,0.682004,0.637809,0.675998,0.661608,0.52507,0.542009,0.377264,0.740891,0.616465,0.609454,0,0
m10xm1,syn,0.666014,0.83153,0.851686,0.811663,0.786962,0.745707,0.752463,0.664847,0.64858,0.731707,0.849508,0.142857,0.232456,0.758004,0.78598,0.908916,0.848428,0.752004,0.741284,0.627483,0.587527,0.826001,0.810311,0.832649,0.837824,0.700185,0.708929,0.795316,0.697864,nan,0.241379,0.824176,0.750958,0.451647,0.701521,0.331027,0.287281,0.683453,0.454613,0.303594,0.357735,0.565977,0.555234,0.580375,0.521261,0.254727,0.153629,0.416823,0.471685,0.582161,0.525529,0.342258,0.273417,0.352545,0.310569,0.35034,0.306245,0.146578,0.114761,0.54611,0.516208,0.401033,0.391625,0.177255,0.269395,0.637492,0.70903,0.480458,0.369351,0.508743,0.383142,0.639224,0.381188,0.557792,0.404695,0.619565,0.539333,0.606199,0.448004,0.672631,0.486523,0.671292,0.698519,0.513313,0.375335,0.759743,0.759401,0.374314,0.207188,0.475492,0.479739,0.343879,0.57234,0.706897,0.633293,0.529135,0.51194,0.554527,0.295349,0.689168,0.602915,0.358209,0.388672,0.421104,0.427263,0.593466,0.383039,0.45614,0.303618,0.582643,0.44297,0.478056,0.411337,0.419485,0.603249,0.279121,0.362651,0.502924,0.434535,0.712274,0.660151,0.689673,0.661661,0.673876,0.636222,0.487626,0.47789,0.397564,0.712551,0.601731,0.588538,0,0
m10xm2,bsyn,0.65058,0.776894,0.788802,0.769499,0.773466,0.723798,0.751656,0.61721,0.523982,0.398955,0.869379,0.0982143,0.289474,0.68878,0.787531,0.927048,0.905684,0.784846,0.82097,0.514901,0.66849,0.814903,0.756395,0.847165,0.828579,0.70203,0.673214,0.813646,0.727365,nan,0,0.736264,0.693487,0.482598,0.603929,0.570358,0.256031,0.667414,0.475092,0.245353,0.296271,0.597241,0.40422,0.605704,0.415367,0.675195,0.298802,0.426767,0.385323,0.462551,0.59901,0.546857,0.132547,0.369622,0.271941,0.394958,0.185194,0.568653,0.336177,0.304855,0.326403,0.422254,0.418245,0.0352246,0,0.552914,0.644199,0.407718,0.511634,0.401332,0.0840175,0.474043,0.429703,0.493232,0.292901,0.562747,0.312,0.532943,0.252733,0.303512,0.540431,0.537774,0.258003,0.672136,0.294662,0.823412,0.768665,0.535675,0.258985,0.394275,0.478709,0.68559,0.410819,0.561976,0.554483,0.624327,0.525342,0.336763,0.490407,0.416054,0.376994,0.218337,0.438477,0.225696,0.377963,0.355666,0.491178,0.16872,0.311047,0.455467,0.407668,0.587774,0.43314,0.312423,0.479987,0.80293,0.698208,0.514202,0.413283,0.843025,0.760908,0.621166,0.694346,0.697094,0.636789,0.661932,0.459886,0.588695,0.669173,0.692509,0.725497,0,0
m10xm2,syn,0.633297,0.763464,0.783571,0.748765,0.752414,0.716339,0.736392,0.582753,0.468248,0.402439,0.871209,0.102679,0.307018,0.707817,0.778846,0.925128,0.910264,0.799845,0.825688,0.508278,0.656455,0.838288,0.732782,0.847987,0.827522,0.715867,0.672321,0.810591,0.703967,nan,0,0.725275,0.695402,0.415914,0.596747,0.50692,0.221491,0.634391,0.451107,0.265799,0.290055,0.501149,0.388912,0.632429,0.389755,0.621802,0.301621,0.379737,0.380604,0.452905,0.605853,0.445867,0.14814,0.373727,0.230841,0.439776,0.224982,0.522737,0.22227,0.291075,0.337134,0.380469,0.390678,0.0318279,0,0.543446,0.633136,0.383444,0.494141,0.417152,0.0394089,0.483482,0.328713,0.457133,0.209614,0.498765,0.274,0.497833,0.219171,0.314115,0.558625,0.533148,0.234114,0.648607,0.280283,0.811849,0.759673,0.470911,0.20296,0.3839,0.460508,0.67779,0.392957,0.523299,0.562525,0.595577,0.514205,0.316529,0.449419,0.417988,0.385464,0.158209,0.401367,0.196385,0.340517,0.361456,0.478657,0.177678,0.306202,0.44651,0.358834,0.567398,0.414244,0.339057,0.499246,0.780952,0.676532,0.462824,0.404175,0.834406,0.737509,0.65184,0.701855,0.695237,0.648135,0.656553,0.480733,0.604934,0.711972,0.681533,0.722736,0,0
m10xm3,bsyn,0.661775,0.770638,0.79423,0.833188,0.82462,0.798695,0.772412,0.809829,0.743033,0.643728,0.845691,0.3125,0.315789,0.69253,0.78536,0.877346,0.856756,0.780709,0.755177,0.759934,0.64442,0.835513,0.83904,0.825801,0.840729,0.74631,0.697321,0.760692,0.540183,nan,0.482759,0.675824,0.731801,0.664453,0.63139,0.541522,0.27193,0.65043,0.418635,0.654275,0.28384,0.613793,0.354572,0.635022,0.343129,0.234705,0.138125,0.321419,0.329637,0.496823,0.548689,0.363795,0.317143,0.256158,0.359394,0.238095,0.352544,0.0626932,0.271758,0.306551,0.551531,0.479249,0.322601,0.187948,0.057971,0.615401,0.64497,0.461203,0.42459,0.611157,0.136289,0.298899,0.441584,0.416175,0.19005,0.594121,0.326333,0.566103,0.350369,0.705765,0.623989,0.624113,0.610129,0.587926,0.288569,0.769308,0.783243,0.484083,0.32241,0.607871,0.381525,0.615818,0.341924,0.554054,0.510253,0.472596,0.480415,0.353909,0.371802,0.562863,0.583218,0.566311,0.147949,0.508549,0.0945582,0.593879,0.0580535,0.656588,0.0681525,0.46096,0.402377,0.473354,0.430233,0.643771,0.596048,0.49304,0.106294,0.591479,0.464137,0.846789,0.582657,0.649284,0.59629,0.551546,0.386754,0.211319,0.152243,0.52842,0.729902,0.66131,0.642334,0,0
