SubjectID,Regularization,AllLabels,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
c10xc11,bsyn,0.483418,0.631957,0.782016,0.400278,0.595571,0.654265,0.568013,0.494543,0.533373,0.278953,0.418295,0.460987,0.421987,0.287212,0.71348,0.464588,0.30904,0.551156,0.621876,0,0.5828,0.315262,0.471955,0.629919,0.485878,0.177799,0.527027,0.433079,0.636998,0.412717,0.467092,0.450218,0.484355,0.089,0.507924,0.482712,0.358999,0.353112,0.689792,0.575748,0.236798,0.261749,0.534916,0.548467,0,0,0.251613,0.435726,0.39726,0.335547,0.0279001,0.149477,0,0,0,0,0,0,0,0,0.526823,0.781501,0.378227,0.614796,0.41846,0.225384,0.549298,0.647754,0.381647,0.492169,0.214388,0.423627,0.54341,0.593436,0.447832,0.445552,0.490366,0.390427,0,0.1363,0.269727,0.180561,0.581493,0.656643,0.305071,0.529901,0.642659,0.605962,0.223901,0.522603,0.397516,0.453044,0.127243,0.606818,0.469333,0.371829,0.577356,0.433131,0.611665,0.525538,0.260145,0.421834,0.594474,0,0,0.261857,0.490923,0.209063,0.393874,0.0536913,0.283162,0,0,0,0,0,0,0,0,0
c10xc11,syn,0.505205,0.585006,0.798025,0.454852,0.645496,0.660643,0.683017,0.520596,0.568656,0.347432,0.421551,0.425159,0.518719,0.319497,0.759165,0.495191,0.315412,0.623504,0.637435,0,0.5972,0.426403,0.457532,0.600012,0.467002,0.190028,0.546416,0.484222,0.632344,0.395838,0.437277,0.473253,0.499929,0.121,0.538667,0.617423,0.357074,0.400358,0.741328,0.596554,0.278488,0.267103,0.567039,0.578619,0,0,0.28871,0.488314,0.424658,0.33776,0.0323054,0.14515,0,0,0,0,0,0,0,0,0.501888,0.792272,0.410918,0.616141,0.293884,0.377597,0.607494,0.700166,0.48542,0.591937,0.32446,0.547197,0.499211,0.612493,0.578252,0.51227,0.546251,0.508651,0,0.31363,0.370953,0.296965,0.609742,0.667905,0.335827,0.514821,0.665859,0.583927,0.234597,0.46883,0.417989,0.470914,0.171289,0.62672,0.530133,0.413823,0.567279,0.518237,0.624216,0.539875,0.261594,0.466376,0.616756,0,0,0.287909,0.535912,0.267765,0.418033,0.0503356,0.284833,0,0,0,0,0,0,0,0,0
c10xc12,bsyn,0.492295,0.550353,0.634366,0.442052,0.436135,0.423864,0.511542,0.526514,0.648192,0.315206,0.384547,0.308917,0.530188,0.33501,0.283136,0.398135,0.377141,0.5297,0.49835,0,0.3664,0.282461,0.112179,0.536081,0.34382,0.334901,0.448884,0.328618,0.497964,0.448786,0.597225,0.51958,0.551041,0.239,0.44262,0.303547,0.360924,0.449395,0.243806,0.61801,0.404113,0.244497,0.579609,0.395465,0,0,0.421505,0.211185,0.272016,0.358566,0.135095,0.552651,0,0,0,0,0,0,0,0,0.529261,0.670713,0.504444,0.46477,0.40487,0.552846,0.506796,0.543428,0.277015,0.413573,0.315827,0.494279,0.228887,0.378507,0.443767,0.409126,0.426724,0.38293,0,0.288595,0.326941,0.346907,0.552604,0.410567,0.349958,0.407176,0.443213,0.51523,0.352244,0.401385,0.554635,0.490017,0.177814,0.47491,0.500267,0.473316,0.319107,0.331307,0.622739,0.238351,0.13913,0.546725,0.460339,0,0,0.211089,0.39779,0.23069,0.310613,0.172819,0.390488,0,0,0,0,0,0,0,0,0
c10xc12,syn,0.503467,0.500063,0.639305,0.436495,0.504378,0.407919,0.542045,0.521134,0.642605,0.407855,0.39698,0.367834,0.553776,0.37652,0.377891,0.472166,0.381521,0.540616,0.490806,0,0.3764,0.302792,0.149038,0.557236,0.479167,0.342427,0.423619,0.326442,0.502036,0.46289,0.573786,0.528283,0.557129,0.223,0.433072,0.29771,0.385948,0.478056,0.336967,0.629389,0.453029,0.330161,0.539106,0.407177,0,0,0.455914,0.24207,0.278865,0.374502,0.138032,0.61612,0,0,0,0,0,0,0,0,0.513254,0.683023,0.520419,0.460942,0.405436,0.608401,0.547571,0.536439,0.338765,0.457657,0.318705,0.535469,0.234017,0.319217,0.391599,0.397239,0.460422,0.438005,0,0.154381,0.334486,0.38302,0.551383,0.437283,0.41064,0.377015,0.427632,0.546986,0.349221,0.400656,0.573039,0.504067,0.218597,0.483379,0.460267,0.547682,0.324047,0.379939,0.607973,0.232527,0.16087,0.580786,0.433824,0,0,0.318637,0.384373,0.196704,0.368421,0.177852,0.444473,0,0,0,0,0,0,0,0,0
c10xc13,bsyn,0.184383,0.227697,0.0808924,0.141199,0.214494,0.112942,0.117065,0.247848,0.305204,0.158107,0.125814,0.0453822,0.0499892,0.00419287,0.164129,0.112212,0.0274791,0.279154,0.0862801,0,0.1272,0.0596368,0.00480769,0.321104,0.414849,0.0780809,0.0434783,0,0.0267597,0.124162,0.15976,0.107499,0.168059,0.049,0.286424,0.0161652,0.000962464,0.0535155,0.0386521,0.0227568,0.0400222,0.107079,0,0.0465986,0,0,0.0892473,0.0809683,0.0273973,0.0389553,0.0866373,0.444645,0,0,0,0,0,0,0,0,0.359121,0.106514,0.245451,0.376306,0.164779,0.142276,0.306676,0.273211,0,0.00841067,0.0446043,0.19508,0.0880032,0.0190577,0.129065,0.148773,0.333723,0.124856,0,0.27886,0.123546,0.215521,0.377354,0.123637,0.142145,0.00884035,0.0872576,0.121192,0.16996,0.0384615,0.0616517,0.129283,0.0212072,0.185687,0.173333,0.149606,0.173879,0,0.138797,0.270161,0.131884,0.121397,0.200312,0,0,0.0380762,0.000789266,0,0.00129422,0,0.328021,0,0,0,0,0,0,0,0,0
c10xc13,syn,0.178523,0.204412,0.0698229,0.13594,0.187016,0.0805209,0.0428689,0.20289,0.301676,0.131923,0.105388,0.0294586,0.0374378,0.00125786,0.163565,0.119499,0.03863,0.214033,0.0351249,0,0.0932,0.0794253,0.0192308,0.253811,0.324804,0.056444,0.0370153,0,0.0319953,0.111908,0.177949,0.109547,0.180943,0.058,0.269429,0.0197575,0.00192493,0.057322,0.0406343,0.0260078,0.0561423,0.150506,0,0.0548218,0,0,0.0811828,0.0851419,0.0322896,0.0362992,0.0895742,0.438154,0,0,0,0,0,0,0,0,0.374656,0.110617,0.242383,0.308226,0.252548,0.185637,0.34655,0.277537,0,0.00928074,0.0496403,0.215103,0.136543,0.0195871,0.138211,0.174847,0.335558,0.108997,0,0.13491,0.0936812,0.261621,0.462044,0.184018,0.16542,0.00416017,0.098338,0.123137,0.167403,0.0422895,0.0805153,0.143456,0.00734095,0.206648,0.174933,0.144357,0.153329,0,0.139166,0.251344,0.0862319,0.137118,0.207665,0,0,0.012024,0,0,0.00258844,0,0.322108,0,0,0,0,0,0,0,0,0
c10xc14,bsyn,0.515819,0.669019,0.683243,0.454356,0.493608,0.316237,0.510305,0.514448,0.640988,0.411883,0.503256,0.535828,0.487557,0.378616,0.553299,0.52492,0.484269,0.504329,0.481141,0,0.562,0.548116,0.142628,0.62592,0.614933,0.258702,0.62926,0.349837,0.576498,0.495954,0.552035,0.525979,0.496814,0.411,0.687798,0.509654,0.546679,0.751903,0.391477,0.632315,0.571984,0.290898,0.520251,0.565911,0,0,0.604301,0.345576,0.190802,0.445772,0.0352423,0.724306,0,0,0,0,0,0,0,0,0.525053,0.756369,0.369128,0.640248,0.348245,0.504517,0.475032,0.69401,0.627787,0.574246,0.507914,0.629005,0.573007,0.397035,0.598577,0.519555,0.432396,0.414937,0,0.463143,0.363408,0.310411,0.522262,0.500779,0.292602,0.452938,0.437673,0.587168,0.454313,0.350164,0.543823,0.581094,0.19739,0.641965,0.567467,0.535433,0.625173,0.56079,0.6567,0.429659,0.363043,0.512664,0.458556,0,0,0.468938,0.610103,0.358393,0.587144,0.166107,0.488175,0,0,0,0,0,0,0,0,0
c10xc14,syn,0.52258,0.671132,0.690565,0.500397,0.545043,0.285411,0.504534,0.580387,0.634225,0.386707,0.523979,0.573248,0.520883,0.422222,0.550479,0.5768,0.523696,0.539712,0.504008,0,0.6116,0.567634,0.246795,0.668985,0.608781,0.258702,0.585781,0.374864,0.56719,0.496879,0.503844,0.515741,0.538865,0.434,0.647317,0.51145,0.572666,0.667712,0.44995,0.615735,0.617565,0.320642,0.51676,0.560429,0,0,0.608602,0.325543,0.204501,0.504205,0.0543319,0.731699,0,0,0,0,0,0,0,0,0.551168,0.757736,0.44435,0.679255,0.314836,0.533875,0.479913,0.7,0.620069,0.563515,0.490647,0.60984,0.587609,0.42721,0.653455,0.508052,0.448161,0.448962,0,0.50904,0.346746,0.245486,0.522553,0.484485,0.33749,0.436817,0.512812,0.573558,0.462916,0.352351,0.536692,0.589721,0.21615,0.645776,0.582933,0.606299,0.619048,0.527356,0.667774,0.417115,0.384058,0.544978,0.430036,0,0,0.521042,0.616417,0.357364,0.551769,0.167785,0.536889,0,0,0,0,0,0,0,0,0
c10xc15,bsyn,0.093153,0.142755,0,0.00168684,0.0130851,0.0183364,0,0.0424992,0.339606,0.0855992,0.268206,0.110669,0.0289981,0.000419287,0.205302,0.06587,0.00716846,0.0578183,0.0193305,0,0.0112,0.161832,0.0352564,0.23451,0.13283,0.0790216,0,0,0,0.00138728,0,0.0383926,0.0705083,0.028,0.12068,0.00808262,0.00192493,0.0275414,0.00693756,0.00520156,0.0539188,0.0517549,0,0.00224271,0,0,0.0860215,0.0434057,0,0.0876494,0.104258,0.310674,0,0,0,0,0,0,0,0,0.226422,0.0237647,0.112675,0.113502,0.0277463,0.063234,0.166779,0.101331,0,0,0,0.115847,0.117206,0.000529381,0.00237127,0.0291411,0.22504,0.0291234,0,0.155772,0.251179,0.280446,0.462625,0.053073,0.00415628,0,0,0,0,0,0.0296756,0.0739463,0.0040783,0.0160915,0.0101333,0,0.0857538,0,0.00221484,0.0232975,0.00507246,0.183406,0.0385472,0,0,0.00200401,0,0,0,0,0.329177,0,0,0,0,0,0,0,0,0
