Subject,All,193,194,195,196,197,4,198,199,200,201,202,203,11,204,205,206,207,15,23,30,31,32,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,55,56,57,58,59,60,61,62,63,64,69,71,72,73,75,76,100,101,102,103,104,105,106,107,108,109,112,113,114,115,116,117,118,119,120,121,122,123,124,125,128,129,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,190,191,192
1012_3,0.855198,0.756154,0.825836,0.674378,0.669981,0.729018,0.786241,0.694408,0.708795,0.865927,0.807248,0.844361,0.828907,0.856924,0.760254,0.762283,0.808383,0.748284,0,0.818291,0.834091,0.792523,0.735802,0.94931,0.902572,0.891007,0.913994,0.927449,0.896991,0.929261,0,0,0.941659,0.938042,0.801449,0.898587,0.877817,0.712871,0.576159,0.829106,0.881278,0.893429,0.889861,0.931886,0.923841,0.933435,0.941662,0.909599,0.892615,0.0769231,0.551724,0.195122,0.850315,0.842057,0.91302,0.530885,0.640927,0.863704,0.831677,0.889218,0.86013,0.690092,0.616641,0.557403,0.658402,0.680777,0.863585,0.816934,0.761564,0.59027,0.754464,0.765217,0.607586,0.604431,0.667296,0.698933,0.619895,0.828928,0.84548,0.721077,0.784779,0.601308,0.490301,0.843236,0.794267,0.788382,0.788003,0.725093,0.692076,0.854006,0.830356,0.449742,0.787925,0.865393,0.884378,0.469481,0.65402,0.83208,0.733084,0.642219,0.700939,0.71669,0.779354,0.838369,0.837274,0.860939,0.797949,0.742509,0.762093,0.527706,0.544031,0.838529,0.777002,0.778662,0.786693,0.810177,0.829849,0.756468,0.813172,0.774766,0.777043,0.840276,0.81124,0.776569,0.742152,0.823478,0.728674,0.814199,0.746796,0.809661,0.746186,0.865008,0.866939,0.772745,0.671042,0.789139,0.736636,0.853207,0.880669,0.744325
1013_3,0.853704,0.709168,0.50468,0.622796,0.351379,0.63223,0.899346,0.659365,0.738862,0.798324,0.677946,0.788882,0.774898,0.869014,0.805377,0.795242,0.763882,0.565703,,0.865711,0.851441,0.866193,0.849781,0.956756,0.941341,0.934686,0.934633,0.940041,0.904967,0.921998,0,0,0.943448,0.947339,0.878943,0.911194,0.902566,0.700379,0.628188,0.96339,0.963916,0.887026,0.874084,0.935715,0.932388,0.936461,0.927308,0.90002,0.898297,0.5625,0.428571,0.584071,0.871149,0.864057,0.911583,0.639745,0.50967,0.82041,0.8671,0.860434,0.903589,0.739754,0.345975,0.568615,0.730299,0.654693,0.703984,0.842144,0.703865,0.640683,0.666225,0.840793,0.846373,0.797222,0.820876,0.851803,0.787095,0.812971,0.82951,0.615668,0.736058,0.560239,0.697819,0.796839,0.832015,0.725594,0.755681,0.644795,0.630781,0.865065,0.807149,0.384284,0.786005,0.835999,0.885416,0.50764,0.789438,0.828717,0.741886,0.100324,0.56044,0.741123,0.596588,0.733949,0.829191,0.779155,0.759626,0.62764,0.62255,0.490576,0.527714,0.817024,0.798325,0.537862,0.749325,0.735339,0.840119,0.745563,0.772921,0.807966,0.835017,0.797237,0.858215,0.700084,0.449022,0.631243,0.755927,0.800637,0.831193,0.792779,0.666547,0.87047,0.864384,0.715198,0.81148,0.660592,0.656664,0.824098,0.86349,0.787339
1014_3,0.854119,0.831065,0.822973,0.448933,0.792587,0.434413,0.833648,0.847777,0.855629,0.838686,0.819247,0.827354,0.778357,0.85456,0.754627,0.484533,0.167939,0.724439,,0.825769,0.83767,0.86346,0.843507,0.94789,0.939175,0.93617,0.94502,0.93788,0.926519,0.914473,0,0,0.947928,0.939855,0.868374,0.876427,0.893002,0.764526,0.604119,0.944298,0.953058,0.902106,0.92418,0.938262,0.940211,0.933587,0.940789,0.90623,0.898748,0.1875,0.148148,0.634483,0.865797,0.823366,0.902944,0.705202,0.569288,0.814623,0.858558,0.852745,0.860632,0.526508,0.531287,0.795007,0.679728,0.801958,0.722951,0.726136,0.705597,0.816365,0.624726,0.641201,0.72324,0.650259,0.79494,0.759887,0.664724,0.830432,0.75165,0.544203,0.786184,0.727367,0.699417,0.763705,0.764268,0.823658,0.814812,0.67721,0.622789,0.853536,0.869436,0.221708,0.799287,0.801552,0.809234,0.809658,0.676272,0.75147,0.817924,0.779508,0.746709,0.7972,0.860585,0.779195,0.818408,0.802797,0.741573,0.788715,0.577946,0.656205,0.457347,0.831648,0.573992,0.655641,0.688506,0.808758,0.807715,0.813134,0.818449,0.757576,0.81442,0.822774,0.84764,0.738976,0.53786,0.845549,0.792253,0.741266,0.766369,0.455962,0.825397,0.817703,0.847862,0.493018,0.656959,0.73852,0.726353,0.70596,0.758599,0.742442
1015_3,0.837221,0.716223,0.705623,0.685502,0.590903,0.684134,0.844007,0.717495,0.72089,0.820358,0.78787,0.847348,0.859961,0.854859,0.742785,0.722418,0.763971,0.803607,,0.783969,0.803361,0.858411,0.861474,0.94603,0.934247,0.913417,0.949213,0.94364,0.925533,0.929087,0,0,0.934655,0.934594,0.879717,0.870417,0.880487,0.439276,0.255102,0.934957,0.895158,0.905945,0.900419,0.938405,0.933474,0.939564,0.935312,0.899659,0.905111,0.481481,0.718447,0.493827,0.867461,0.832069,0.920923,0.644068,0.727459,0.807568,0.561337,0.868941,0.87929,0.630766,0.722449,0.711403,0.684709,0.818651,0.788232,0.724687,0.824564,0.744714,0.74785,0.760116,0.828089,0.635938,0.767458,0.806947,0.727346,0.798899,0.806123,0.792007,0.735079,0.572415,0.711521,0.807267,0.758866,0.607835,0.747691,0.692635,0.658223,0.767612,0.774488,0.690031,0.689655,0.782115,0.727418,0.432229,0.794592,0.752981,0.823018,0.68977,0.43487,0.726123,0.734086,0.75952,0.660953,0.850421,0.817709,0.745107,0.744271,0.348227,0.5422,0.818167,0.751271,0.610093,0.733624,0.786892,0.802588,0.801994,0.846966,0.73239,0.788416,0.844604,0.870987,0.683361,0.698435,0.614753,0.780524,0.839706,0.77992,0.765247,0.815766,0.595885,0.77408,0.810122,0.644544,0.6432,0.632455,0.757893,0.73972,0.66483
1017_3,0.85191,0.778187,0.762791,0.743891,0.749317,0.490016,0.88851,0.813264,0.801485,0.764145,0.533914,0.822158,0.875718,0.90276,0.766147,0.76143,0.799026,0.837489,,0.794545,0.820731,0.838908,0.85688,0.958458,0.903252,0.897051,0.943481,0.94288,0.926382,0.936979,0,0,0.946142,0.944274,0.859342,0.887593,0.885284,0.255422,0.658065,0.907991,0.879626,0.909681,0.900918,0.945497,0.945981,0.93714,0.930479,0.921519,0.889652,0.148148,0.56,0.574074,0.876688,0.836748,0.908848,0.711948,0.691099,0.74883,0.804701,0.870879,0.882145,0.737521,0.586625,0.775462,0.712416,0.877383,0.848367,0.711724,0.779931,0.775642,0.811764,0.575416,0.847271,0.620508,0.707152,0.663763,0.736065,0.78695,0.601121,0.730621,0.667588,0.60772,0.62284,0.756047,0.697715,0.555922,0.58033,0.607989,0.489612,0.879004,0.881842,0.568869,0.436589,0.801405,0.855622,0.783159,0.493684,0.812112,0.785647,0.779497,0.535907,0.700803,0.665541,0.745089,0.755582,0.826928,0.719367,0.708578,0.567994,0.261402,0.514626,0.69516,0.743705,0.538789,0.556962,0.778212,0.827101,0.853929,0.834381,0.74119,0.764267,0.845592,0.86646,0.765887,0.864268,0.793395,0.856569,0.715772,0.745147,0.767123,0.84196,0.807027,0.867614,0.823169,0.844591,0.324228,0.413167,0.775653,0.846578,0.775203
1018_3,0.88481,0.793827,0.782461,0.865636,0.673367,0.717557,0.779355,0.81677,0.834992,0.861263,0.853804,0.878794,0.891053,0.874513,0.690752,0.753152,0.719394,0.779026,,0.849075,0.85005,0.791878,0.82634,0.944684,0.910041,0.914814,0.955572,0.95229,0.939111,0.938937,0,0,0.954125,0.954448,0.861179,0.8495,0.886364,0.583333,0.549133,0.905394,0.930057,0.912567,0.899614,0.934432,0.931935,0.924212,0.942021,0.904219,0.909977,0.272727,0.421053,0.175182,0.866897,0.848707,0.902155,0.690423,0.716029,0.872286,0.752698,0.865296,0.846207,0.687471,0.529725,0.757801,0.761401,0.875516,0.879609,0.795206,0.827603,0.822753,0.790577,0.822758,0.809473,0.658325,0.820232,0.845253,0.560047,0.848996,0.881371,0.804751,0.753465,0.798426,0.745471,0.860624,0.828013,0.817969,0.848409,0.535979,0.742594,0.890743,0.898913,0.785032,0.760197,0.896223,0.856883,0.727846,0.764317,0.845391,0.805089,0.603502,0.677109,0.71405,0.702778,0.857308,0.763082,0.859156,0.848487,0.718137,0.858086,0.631755,0.722347,0.76944,0.80693,0.214414,0.661187,0.79022,0.782391,0.842285,0.830397,0.826623,0.797162,0.839437,0.807158,0.725844,0.821361,0.878778,0.856827,0.840381,0.831227,0.753958,0.78015,0.854926,0.857758,0.7252,0.812824,0.507123,0.561892,0.85115,0.835976,0.735394
1019_3,0.868062,0.795886,0.827121,0.768091,0.704258,0.595521,0.858646,0.79338,0.860306,0.800328,0.795567,0.876999,0.842609,0.884203,0.812457,0.714918,0.851217,0.732955,,0.830297,0.84154,0.780624,0.854442,0.957756,0.8901,0.902939,0.952233,0.943476,0.927078,0.92471,0,0,0.944147,0.941792,0.870984,0.883048,0.897791,0.687646,0.659919,0.844392,0.863552,0.896792,0.901457,0.933446,0.93327,0.927624,0.924599,0.905672,0.921206,0.594595,0.727273,0.631579,0.855074,0.808576,0.90327,0.623974,0.607362,0.8491,0.760186,0.883199,0.888505,0.765665,0.800813,0.738699,0.783221,0.843453,0.815891,0.792508,0.71672,0.754545,0.690659,0.810781,0.787632,0.687192,0.667619,0.667282,0.82608,0.847509,0.786682,0.745815,0.730238,0.721067,0.62243,0.869479,0.811223,0.818577,0.72459,0.714037,0.668555,0.817156,0.816361,0.580602,0.248468,0.884097,0.831443,0.817895,0.749039,0.866974,0.874518,0.716655,0.702477,0.797868,0.840857,0.808196,0.689486,0.786911,0.797849,0.456687,0.57468,0.641556,0.430639,0.859636,0.825983,0.78818,0.593577,0.817279,0.815341,0.840562,0.843709,0.789245,0.827649,0.875102,0.826632,0.752849,0.611219,0.805719,0.823934,0.857384,0.82861,0.830982,0.768102,0.89784,0.843904,0.847394,0.617828,0.731302,0.747883,0.880179,0.861502,0.821165
1023_3,0.863223,0.649449,0.808401,0.759569,0.680594,0.707639,0.756027,0.81862,0.812274,0.823325,0.845738,0.80916,0.765183,0.911668,0.722204,0.75097,0.763325,0.842224,,0.752083,0.733738,0.815348,0.842767,0.957467,0.896958,0.881535,0.936651,0.935734,0.920897,0.930982,0,0,0.944037,0.944037,0.787284,0.892507,0.884322,0.808333,0.644608,0.849311,0.837522,0.878445,0.872032,0.927033,0.916382,0.930316,0.923381,0.905116,0.905355,0.634146,0.735632,0.7,0.892395,0.8485,0.911278,0.646782,0.614679,0.848155,0.791389,0.885723,0.879108,0.772901,0.664212,0.782903,0.751207,0.708261,0.84904,0.799945,0.805964,0.712814,0.771756,0.795384,0.626289,0.742197,0.724278,0.764242,0.671753,0.822802,0.719526,0.778229,0.795649,0.673571,0.753477,0.818862,0.802726,0.570162,0.593667,0.713893,0.693599,0.812681,0.809649,0.592553,0.814815,0.864068,0.893757,0.782793,0.719109,0.813691,0.825098,0.748853,0.585469,0.809809,0.682094,0.79458,0.77234,0.80589,0.833072,0.490176,0.739693,0.753973,0.666018,0.84046,0.803731,0.437665,0.434109,0.720337,0.763375,0.783946,0.837514,0.443214,0.48089,0.856662,0.812174,0.736495,0.734538,0.862709,0.825512,0.811257,0.794781,0.788227,0.813029,0.871291,0.878046,0.731383,0.798587,0.647987,0.652018,0.82213,0.873356,0.73725
1024_3,0.874248,0.797564,0.82444,0.679619,0.784645,0.765924,0.860353,0.821607,0.818913,0.742774,0.681948,0.888532,0.86307,0.929963,0.799217,0.669574,0.808521,0.839506,,0.8464,0.812635,0.856417,0.84293,0.950516,0.919758,0.912307,0.948887,0.951688,0.918458,0.922477,0,0,0.947503,0.942454,0.827988,0.886305,0.868068,0.524871,0.530693,0.922827,0.915125,0.879054,0.894472,0.934426,0.938304,0.935833,0.932915,0.904373,0.895497,0.710526,0.75,0.828947,0.88399,0.848823,0.908457,0.635179,0.610015,0.883904,0.863613,0.816459,0.895329,0.687888,0.643663,0.803914,0.752835,0.913643,0.805434,0.818125,0.795256,0.818951,0.759165,0.845771,0.850303,0.671713,0.720332,0.871289,0.772599,0.849568,0.84914,0.763191,0.821458,0.730414,0.751193,0.857683,0.841368,0.867619,0.850748,0.730399,0.421895,0.875907,0.892454,0.644698,0.824959,0.802962,0.85332,0.765487,0.808636,0.839173,0.822104,0.557411,0.496644,0.760579,0.702596,0.822131,0.845086,0.800434,0.760563,0.772958,0.694298,0.713701,0.776047,0.847609,0.641937,0.782786,0.117005,0.775626,0.775814,0.827348,0.835666,0.793027,0.791667,0.646031,0.836383,0.777655,0.666667,0.850843,0.808376,0.851011,0.831104,0.766165,0.761924,0.882514,0.819126,0.745702,0.591549,0.713732,0.735051,0.823028,0.848637,0.791245
1025_3,0.872882,0.817229,0.639873,0.793437,0.796808,0.78934,0.912953,0.836865,0.818542,0.709696,0.747116,0.87793,0.872598,0.883003,0.746841,0.684168,0.842513,0.865375,,0.839695,0.796074,0.871869,0.876404,0.945322,0.940773,0.929902,0.946795,0.941042,0.903825,0.881695,0,0,0.9378,0.939933,0.856016,0.834684,0.809683,0.62987,0.656553,0.951759,0.962363,0.886504,0.864016,0.925112,0.924835,0.929731,0.934113,0.904273,0.907438,0.571429,0.680851,0.848101,0.850412,0.828924,0.908346,0.593452,0.61474,0.871653,0.782323,0.88655,0.869068,0.854982,0.704204,0.564051,0.807812,0.808729,0.827705,0.81721,0.848446,0.735104,0.833167,0.812662,0.788113,0.715548,0.800599,0.831093,0.834626,0.863007,0.856193,0.793502,0.797476,0.760804,0.765101,0.825342,0.839247,0.83486,0.851606,0.7,0.672604,0.854257,0.786389,0.750818,0.666667,0.838106,0.885251,0.828173,0.814274,0.81521,0.834333,0.711319,0.570423,0.815045,0.837405,0.862766,0.708048,0.842947,0.838341,0.811022,0.852536,0.792846,0.782823,0.506275,0.81173,0.364167,0.568086,0.744617,0.673217,0.850958,0.822476,0.770105,0.792199,0.857341,0.860636,0.716395,0.654129,0.842298,0.819493,0.789062,0.829435,0.806628,0.836451,0.820174,0.895166,0.688124,0.552576,0.801721,0.74186,0.781929,0.869006,0.857656
