SubjectID,Regularization,AllLabels,21,22,23,24,25,26,27,28,29,30,31,32,33,34,41,42,43,44,45,46,47,48,49,50,61,62,63,64,65,66,67,68,81,82,83,84,85,86,87,88,89,90,91,92,101,102,121,122,161,162,163,164,165,166,181,182
S01xS06,syn,0.741141,0.798339,0.770567,0.758185,0.766659,0.745323,0.760094,0.636376,0.685706,0.798377,0.77908,0.746169,0.74322,0.78543,0.846692,0.683166,0.713241,0.609588,0.661775,0.757459,0.674973,0.771531,0.807756,0.658148,0.755847,0.705962,0.601591,0.724684,0.703044,0.702809,0.756401,0.608845,0.691028,0.759989,0.791341,0.731074,0.75178,0.776456,0.750374,0.711769,0.770177,0.633586,0.619439,0.777795,0.778854,0.857668,0.824027,0.71,0.788899,0,0,0,0,0,0,0,0
S01xS07,bsyn,0.754275,0.802891,0.756797,0.771438,0.757954,0.768558,0.694124,0.696257,0.722603,0.774281,0.791034,0.772152,0.565396,0.79852,0.826336,0.742712,0.706667,0.711847,0.691469,0.722053,0.682381,0.751519,0.770831,0.628877,0.772896,0.625,0.542299,0.734505,0.693452,0.678641,0.779657,0.636754,0.685086,0.769528,0.836784,0.760623,0.734762,0.786577,0.754526,0.739605,0.759682,0.648971,0.653806,0.799392,0.797552,0.869855,0.843159,0.72403,0.797152,0,0,0,0,0,0,0,0
S01xS07,syn,0.742544,0.791738,0.753513,0.756278,0.744941,0.740193,0.690339,0.658762,0.702826,0.782149,0.78046,0.766822,0.519396,0.784291,0.816794,0.700025,0.702315,0.684515,0.684518,0.70309,0.682381,0.749375,0.764873,0.668196,0.77224,0.590108,0.600506,0.734505,0.670843,0.638363,0.748414,0.650494,0.673203,0.756773,0.831771,0.76403,0.725363,0.775746,0.743813,0.735729,0.763663,0.629686,0.651065,0.80076,0.769303,0.861347,0.828476,0.736418,0.789831,0,0,0,0,0,0,0,0
S01xS08,bsyn,0.753145,0.824954,0.786879,0.790597,0.791025,0.804064,0.7719,0.711997,0.73751,0.75166,0.74023,0.840773,0.633711,0.801935,0.872774,0.685242,0.716944,0.698482,0.727686,0.712505,0.692349,0.785468,0.744261,0.671691,0.742514,0.698171,0.554591,0.752837,0.731037,0.659482,0.731031,0.578789,0.679144,0.753012,0.782682,0.790513,0.768656,0.771396,0.763411,0.731501,0.770539,0.639003,0.620915,0.79346,0.835217,0.838584,0.823582,0.709254,0.757487,0,0,0,0,0,0,0,0
S01xS08,syn,0.742768,0.808554,0.774733,0.791946,0.790218,0.797023,0.766222,0.69192,0.700022,0.756823,0.725287,0.868088,0.635084,0.768355,0.855598,0.665061,0.698889,0.661235,0.700481,0.660655,0.664467,0.761406,0.746312,0.666667,0.73377,0.689024,0.572668,0.771715,0.723011,0.685173,0.705426,0.593817,0.682115,0.739166,0.786328,0.778592,0.761535,0.76234,0.758014,0.737491,0.763663,0.619718,0.610795,0.771863,0.824859,0.842722,0.837597,0.721343,0.752163,0,0,0,0,0,0,0,0
S01xS09,bsyn,0.753235,0.821549,0.786668,0.771531,0.764326,0.774794,0.751442,0.720881,0.701867,0.810425,0.811264,0.820453,0.747683,0.816733,0.844148,0.736484,0.719444,0.712192,0.720391,0.789816,0.696255,0.778559,0.809124,0.654653,0.755847,0.60874,0.642444,0.678306,0.671136,0.718049,0.687339,0.573637,0.663102,0.77716,0.804883,0.760879,0.756622,0.80593,0.78193,0.704722,0.777778,0.636186,0.630403,0.770798,0.769572,0.882272,0.849166,0.789851,0.832291,0,0,0,0,0,0,0,0
S01xS09,syn,0.741905,0.805392,0.783137,0.771159,0.746018,0.769463,0.729542,0.70822,0.654933,0.806737,0.806897,0.822452,0.702025,0.785999,0.821247,0.695208,0.685,0.696672,0.708805,0.768466,0.700566,0.785348,0.80043,0.666448,0.761967,0.607046,0.687997,0.68911,0.657532,0.729153,0.692037,0.613997,0.647059,0.771273,0.799609,0.74819,0.736542,0.800337,0.77703,0.71635,0.77633,0.59675,0.639047,0.762433,0.751816,0.883421,0.843826,0.791642,0.775057,0,0,0,0,0,0,0,0
S01xS10,bsyn,0.754152,0.806748,0.783666,0.770926,0.750415,0.766244,0.724315,0.67702,0.711313,0.781165,0.829655,0.713524,0.801579,0.808765,0.902672,0.740221,0.729167,0.640197,0.745451,0.78345,0.696794,0.820131,0.779525,0.642202,0.711038,0.628388,0.633767,0.687364,0.697661,0.672763,0.77261,0.49635,0.67855,0.76435,0.821289,0.733799,0.763102,0.747781,0.789819,0.706836,0.779949,0.674973,0.654649,0.822814,0.804816,0.843182,0.830478,0.723433,0.762678,0,0,0,0,0,0,0,0
S01xS10,syn,0.738649,0.793405,0.772474,0.751442,0.721786,0.760913,0.702776,0.667226,0.651834,0.76297,0.822989,0.703864,0.776176,0.816733,0.891221,0.712981,0.69037,0.610364,0.713526,0.762101,0.692888,0.806432,0.755788,0.665574,0.714317,0.633808,0.62039,0.68289,0.686797,0.655998,0.766032,0.517819,0.683898,0.749032,0.802083,0.713191,0.743307,0.721502,0.76964,0.718816,0.772349,0.638137,0.646848,0.807909,0.813963,0.849621,0.819355,0.717164,0.746573,0,0,0,0,0,0,0,0
S01xS11,bsyn,0.747402,0.810986,0.758421,0.725911,0.733947,0.77751,0.775595,0.698706,0.684673,0.754364,0.736092,0.763158,0.787848,0.692658,0.736005,0.69172,0.688981,0.677099,0.684432,0.794855,0.694504,0.789398,0.757155,0.646571,0.720874,0.66836,0.543384,0.733959,0.72213,0.665796,0.710125,0.640618,0.683898,0.711584,0.797461,0.728178,0.772145,0.735707,0.783757,0.722692,0.783569,0.627086,0.615433,0.744943,0.763653,0.865256,0.845384,0.705522,0.774125,0,0,0,0,0,0,0,0
S01xS11,syn,0.736635,0.810118,0.751748,0.714658,0.713081,0.767652,0.767123,0.667646,0.648956,0.76297,0.746207,0.788474,0.778922,0.696073,0.712468,0.621709,0.675278,0.628815,0.680055,0.762233,0.704472,0.796426,0.75149,0.654216,0.738142,0.634485,0.565799,0.74378,0.715083,0.644894,0.714353,0.63976,0.7041,0.718833,0.784245,0.720259,0.717958,0.709783,0.773709,0.723397,0.748824,0.610401,0.619017,0.748137,0.78141,0.841343,0.824472,0.707313,0.758951,0,0,0,0,0,0,0,0
S01xS12,bsyn,0.755289,0.797019,0.774345,0.749488,0.724523,0.720982,0.726839,0.717034,0.710649,0.759036,0.787356,0.73551,0.750429,0.717701,0.788804,0.75409,0.688056,0.690033,0.666409,0.776953,0.736261,0.788088,0.744847,0.679773,0.743169,0.684282,0.611714,0.716063,0.726632,0.726976,0.729622,0.620438,0.668449,0.776669,0.825586,0.759687,0.798562,0.76021,0.761751,0.71635,0.773797,0.622752,0.647691,0.785095,0.790691,0.838584,0.821802,0.72194,0.781179,0,0,0,0,0,0,0,0
S01xS12,syn,0.742398,0.784441,0.761387,0.730562,0.690464,0.71555,0.706921,0.697307,0.670873,0.760266,0.792414,0.735843,0.736698,0.6642,0.772265,0.713562,0.662778,0.652871,0.656797,0.765946,0.730873,0.78249,0.741819,0.66754,0.735738,0.697154,0.637021,0.743453,0.71107,0.729589,0.73385,0.668527,0.692216,0.76097,0.800977,0.731159,0.7772,0.752042,0.760339,0.711064,0.775244,0.615168,0.655703,0.792091,0.779796,0.829846,0.797553,0.725672,0.773859,0,0,0,0,0,0,0,0
S01xS13,bsyn,0.754438,0.820124,0.773074,0.71396,0.74153,0.764534,0.734589,0.718013,0.719209,0.758299,0.809195,0.671552,0.6701,0.835515,0.865776,0.731667,0.68713,0.697534,0.702283,0.765814,0.755927,0.792496,0.782749,0.685452,0.761093,0.72019,0.592552,0.747272,0.735637,0.667755,0.701198,0.671962,0.662507,0.789643,0.820833,0.781061,0.764027,0.700195,0.760256,0.709302,0.77814,0.68104,0.657812,0.78981,0.827415,0.860198,0.841824,0.69194,0.785172,0,0,0,0,0,0,0,0
S01xS13,syn,0.74463,0.805566,0.766507,0.706892,0.726453,0.765942,0.72044,0.706611,0.690134,0.754119,0.785977,0.672885,0.649159,0.820717,0.826972,0.707998,0.663148,0.664166,0.691641,0.729346,0.723195,0.776534,0.781967,0.698777,0.787104,0.721206,0.620752,0.768769,0.722619,0.681254,0.695325,0.66681,0.660725,0.76822,0.816016,0.77493,0.761108,0.703036,0.729115,0.709655,0.787188,0.657421,0.653806,0.789962,0.825262,0.841803,0.827809,0.696866,0.75376,0,0,0,0,0,0,0,0
S01xS14,bsyn,0.75802,0.826448,0.807358,0.755162,0.741979,0.761617,0.766943,0.691361,0.730131,0.77256,0.745747,0.78481,0.755578,0.829824,0.80598,0.730255,0.743426,0.718745,0.75266,0.750696,0.728852,0.755807,0.76243,0.685234,0.761311,0.719851,0.639913,0.753274,0.675345,0.615284,0.735964,0.614856,0.619727,0.775579,0.833073,0.7292,0.837653,0.77983,0.785667,0.706131,0.79515,0.644204,0.634198,0.783118,0.804278,0.858128,0.827141,0.705373,0.790097,0,0,0,0,0,0,0,0
S01xS14,syn,0.74624,0.817727,0.799661,0.747163,0.732331,0.751861,0.749279,0.667926,0.705704,0.766658,0.741839,0.795137,0.736698,0.819579,0.802163,0.692717,0.716204,0.659683,0.723996,0.744861,0.726697,0.75402,0.755886,0.692879,0.76918,0.70935,0.648228,0.763095,0.66957,0.620292,0.729387,0.59854,0.618538,0.766966,0.825586,0.710721,0.818285,0.780806,0.769058,0.689218,0.791169,0.604334,0.637149,0.77673,0.785714,0.853759,0.812903,0.731642,0.770531,0,0,0,0,0,0,0,0
S01xS15,bsyn,0.742217,0.833536,0.750971,0.75186,0.756024,0.745926,0.771359,0.704722,0.742307,0.810179,0.813333,0.717855,0.750086,0.783153,0.832697,0.716801,0.71537,0.690378,0.68735,0.759714,0.696525,0.737225,0.757448,0.641983,0.712787,0.694106,0.615691,0.742471,0.708231,0.672763,0.651633,0.605839,0.669638,0.768057,0.816797,0.720259,0.732056,0.754794,0.798871,0.756871,0.767644,0.649187,0.632933,0.78981,0.759349,0.858128,0.838932,0.733433,0.823639,0,0,0,0,0,0,0,0
S01xS15,syn,0.734129,0.825614,0.755031,0.728516,0.736998,0.75005,0.768565,0.683106,0.727769,0.809934,0.815172,0.716522,0.749743,0.789983,0.828244,0.696537,0.7125,0.669943,0.67276,0.747248,0.722926,0.730673,0.734981,0.634775,0.717814,0.687669,0.645336,0.741052,0.700989,0.659264,0.668076,0.623873,0.680927,0.754538,0.807487,0.703909,0.714255,0.749645,0.78575,0.772727,0.774882,0.63987,0.645583,0.78038,0.750336,0.860658,0.840712,0.727612,0.816851,0,0,0,0,0,0,0,0
S01xS16,bsyn,0.745211,0.816198,0.771485,0.795247,0.780346,0.770066,0.734859,0.675341,0.646004,0.817802,0.835402,0.808794,0.723309,0.77177,0.860051,0.705838,0.622407,0.699,0.727772,0.728285,0.677398,0.756284,0.757155,0.642639,0.718689,0.667344,0.582791,0.705041,0.730449,0.681036,0.782476,0.643195,0.669043,0.772745,0.797266,0.771013,0.773284,0.723544,0.747882,0.72833,0.826276,0.660672,0.615012,0.839392,0.766882,0.872844,0.852725,0.732687,0.770664,0,0,0,0,0,0,0,0
S01xS16,syn,0.734221,0.803759,0.774133,0.772275,0.769531,0.767149,0.690429,0.655334,0.611984,0.835751,0.841379,0.82545,0.699966,0.767786,0.833333,0.686073,0.610185,0.65632,0.708033,0.724705,0.692214,0.749017,0.769464,0.669506,0.707541,0.631775,0.589299,0.751855,0.71704,0.679295,0.746535,0.664663,0.641711,0.746307,0.775521,0.768884,0.770863,0.712802,0.735841,0.719521,0.806008,0.626002,0.602151,0.828897,0.759214,0.866866,0.841824,0.753881,0.750166,0,0,0,0,0,0,0,0
S01xS17,bsyn,0.753944,0.835343,0.779747,0.740606,0.763069,0.739288,0.760995,0.685414,0.726736,0.799607,0.770805,0.798801,0.771713,0.840068,0.842875,0.675774,0.692963,0.706932,0.704943,0.747911,0.697333,0.779392,0.800918,0.67038,0.775301,0.711721,0.556038,0.747708,0.71753,0.682343,0.744421,0.615715,0.715983,0.78381,0.800391,0.740697,0.739462,0.776278,0.802275,0.752995,0.762939,0.662622,0.648324,0.743726,0.787867,0.893769,0.855617,0.736269,0.808865,0,0,0,0,0,0,0,0
S01xS17,syn,0.743804,0.827595,0.784055,0.730422,0.752793,0.737679,0.767754,0.659182,0.697734,0.78805,0.774943,0.755496,0.748713,0.838361,0.826336,0.631758,0.655,0.679514,0.685805,0.731601,0.706762,0.781537,0.789098,0.681083,0.775956,0.721206,0.566161,0.769096,0.709895,0.666884,0.729152,0.646629,0.740345,0.772854,0.79707,0.727157,0.735047,0.765359,0.791397,0.763918,0.753891,0.648321,0.638415,0.743574,0.783427,0.881352,0.83337,0.743284,0.805404,0,0,0,0,0,0,0,0
S01xS18,bsyn,0.755024,0.823321,0.792635,0.719866,0.785326,0.785355,0.779921,0.703253,0.744668,0.836243,0.795632,0.806129,0.748713,0.749004,0.822519,0.732663,0.71,0.706674,0.694044,0.796313,0.678475,0.724955,0.728729,0.707733,0.705574,0.704946,0.644252,0.763531,0.689048,0.658829,0.788584,0.595964,0.698158,0.78272,0.829622,0.767862,0.759613,0.740412,0.795051,0.717054,0.781759,0.658072,0.662661,0.773688,0.796476,0.873304,0.855617,0.731791,0.806336,0,0,0,0,0,0,0,0
S01xS18,syn,0.743468,0.80296,0.773674,0.724935,0.780929,0.767652,0.768385,0.674851,0.712715,0.835505,0.776322,0.808794,0.727429,0.697211,0.792621,0.715057,0.713981,0.674082,0.69885,0.764222,0.645474,0.716855,0.720621,0.684797,0.696612,0.705285,0.650036,0.78361,0.668983,0.662748,0.766032,0.57793,0.686275,0.768057,0.826042,0.756365,0.751424,0.726296,0.769307,0.69556,0.758596,0.636403,0.671094,0.763954,0.786521,0.866636,0.829811,0.736716,0.793025,0,0,0,0,0,0,0,0
S01xS19,bsyn,0.746702,0.815156,0.779429,0.776507,0.795872,0.764031,0.753695,0.688982,0.685042,0.791493,0.837931,0.789474,0.672503,0.788275,0.833969,0.685408,0.665093,0.713744,0.722794,0.75799,0.517511,0.808219,0.762235,0.605068,0.700546,0.640244,0.654375,0.745199,0.691005,0.68256,0.707071,0.631172,0.627451,0.776179,0.815299,0.783701,0.816576,0.787021,0.817306,0.700846,0.730366,0.619935,0.618596,0.811255,0.780603,0.899287,0.837375,0.774328,0.760016,0,0,0,0,0,0,0,0
S01xS19,syn,0.73182,0.791911,0.769578,0.768787,0.775724,0.754275,0.752794,0.666317,0.662756,0.786083,0.84023,0.787808,0.686921,0.771201,0.822519,0.65958,0.604722,0.692188,0.680055,0.741811,0.534887,0.796069,0.771027,0.622979,0.703607,0.625678,0.638467,0.755674,0.695116,0.683649,0.716467,0.659081,0.619133,0.749141,0.792578,0.775356,0.804614,0.764027,0.794137,0.689218,0.711545,0.593066,0.589711,0.798327,0.766209,0.894458,0.832258,0.777463,0.728071,0,0,0,0,0,0,0,0
S01xS20,bsyn,0.764392,0.817901,0.785926,0.795852,0.760915,0.778616,0.756939,0.730465,0.741938,0.776002,0.857011,0.811126,0.831445,0.715424,0.793893,0.746782,0.729167,0.703914,0.774545,0.756531,0.763874,0.710423,0.797695,0.678244,0.76918,0.702575,0.614244,0.763968,0.712734,0.698672,0.757106,0.604551,0.71836,0.768384,0.842578,0.779528,0.794717,0.797763,0.801113,0.755462,0.798046,0.662189,0.637993,0.798935,0.818536,0.866866,0.846941,0.763582,0.779183,0,0,0,0,0,0,0,0
S01xS20,syn,0.747794,0.787394,0.766718,0.777809,0.741396,0.754878,0.723143,0.714795,0.679802,0.759774,0.866897,0.820453,0.814967,0.677291,0.802799,0.716801,0.705093,0.669943,0.73541,0.747514,0.714978,0.680405,0.775032,0.696592,0.755847,0.700881,0.592191,0.773898,0.693746,0.677117,0.75828,0.59897,0.67855,0.745598,0.833138,0.765818,0.771646,0.788175,0.806344,0.750176,0.781035,0.641603,0.636728,0.8,0.826473,0.864107,0.83515,0.76806,0.770531,0,0,0,0,0,0,0,0
S01xS21,bsyn,0.756681,0.832945,0.807146,0.774089,0.805475,0.779219,0.812635,0.704512,0.703269,0.814114,0.804368,0.798135,0.764504,0.813887,0.842239,0.741051,0.730648,0.715641,0.700996,0.795518,0.740302,0.784276,0.786461,0.700524,0.732678,0.735772,0.593999,0.7488,0.704121,0.741128,0.765093,0.517389,0.715983,0.748869,0.84362,0.779528,0.798206,0.790305,0.810414,0.736786,0.775606,0.668472,0.689859,0.771863,0.823783,0.877213,0.861179,0.794328,0.777852,0,0,0,0,0,0,0,0
S01xS21,syn,0.747502,0.826448,0.808735,0.766788,0.799865,0.78445,0.811373,0.688423,0.695004,0.803049,0.804598,0.801133,0.760728,0.800228,0.767812,0.707665,0.7025,0.685635,0.68529,0.77629,0.716595,0.786897,0.790271,0.72062,0.728743,0.720528,0.597614,0.777062,0.688069,0.748095,0.735025,0.497209,0.723113,0.727392,0.836849,0.770161,0.782398,0.783736,0.804933,0.730796,0.770539,0.647237,0.696395,0.764411,0.815443,0.878823,0.851613,0.790448,0.75589,0,0,0,0,0,0,0,0
S01xS22,bsyn,0.73622,0.806296,0.799379,0.754139,0.726857,0.774894,0.748017,0.628751,0.662165,0.795672,0.786897,0.701532,0.707175,0.722823,0.787532,0.637406,0.694259,0.677789,0.696189,0.757724,0.77236,0.797856,0.763212,0.646571,0.726339,0.701558,0.694143,0.7201,0.687286,0.632049,0.731501,0.629025,0.65003,0.765822,0.802669,0.791365,0.721304,0.752752,0.774539,0.718816,0.717336,0.583749,0.562513,0.781141,0.76177,0.843642,0.812458,0.651642,0.75935,0,0,0,0,0,0,0,0
S01xS22,syn,0.725512,0.800076,0.785961,0.743955,0.697779,0.748944,0.733237,0.622665,0.621947,0.773297,0.802069,0.70453,0.696876,0.696642,0.745547,0.621294,0.671481,0.656665,0.677137,0.741944,0.775054,0.778916,0.759011,0.674312,0.734863,0.672087,0.689805,0.73636,0.677792,0.637492,0.72046,0.650923,0.685086,0.75263,0.798568,0.783956,0.717388,0.741211,0.75054,0.711416,0.724213,0.560347,0.565043,0.768365,0.75074,0.821108,0.780645,0.662985,0.729402,0,0,0,0,0,0,0,0
S01xS23,bsyn,0.748099,0.807095,0.764918,0.752139,0.747184,0.80346,0.795151,0.699685,0.770201,0.807721,0.817011,0.772818,0.872983,0.781446,0.834606,0.616477,0.720463,0.61752,0.737556,0.81647,0.774784,0.777487,0.75149,0.604849,0.727432,0.670393,0.640636,0.737233,0.73642,0.693011,0.73338,0.662945,0.655377,0.757318,0.798698,0.763348,0.746582,0.750799,0.791231,0.711416,0.722041,0.695341,0.644529,0.775513,0.812887,0.893309,0.838042,0.704179,0.740982,0,0,0,0,0,0,0,0
S01xS23,syn,0.742199,0.799868,0.770179,0.754092,0.73996,0.792698,0.77181,0.690311,0.74607,0.809196,0.811264,0.752831,0.839684,0.776323,0.803435,0.598954,0.708519,0.635454,0.722365,0.793529,0.761449,0.718166,0.759891,0.634775,0.738798,0.63855,0.646782,0.747927,0.715474,0.696495,0.741602,0.657364,0.652406,0.745271,0.799089,0.730052,0.746511,0.750533,0.799701,0.716702,0.724937,0.672156,0.661396,0.765779,0.792575,0.897678,0.833593,0.700597,0.749634,0,0,0,0,0,0,0,0
S01xS24,bsyn,0.752016,0.818561,0.776675,0.774368,0.741306,0.750553,0.741528,0.681987,0.714265,0.772068,0.803678,0.742838,0.764504,0.766648,0.871501,0.701769,0.646759,0.687274,0.71507,0.763029,0.672144,0.833472,0.77298,0.676715,0.721093,0.604336,0.603037,0.724793,0.623666,0.723057,0.743246,0.52383,0.677956,0.784519,0.793685,0.79145,0.749217,0.776811,0.770719,0.705779,0.76511,0.584399,0.642842,0.789354,0.825397,0.880202,0.856062,0.671493,0.755091,0,0,0,0,0,0,0,0
S01xS24,syn,0.741018,0.80164,0.761104,0.757347,0.723581,0.745323,0.740087,0.656383,0.68637,0.777477,0.807586,0.750833,0.764161,0.75811,0.844148,0.672619,0.618426,0.663908,0.68632,0.719135,0.639009,0.813222,0.755104,0.698558,0.735738,0.635501,0.622198,0.758075,0.61427,0.713912,0.720226,0.541434,0.661319,0.771545,0.804036,0.778166,0.73697,0.770952,0.779023,0.704722,0.757872,0.581582,0.631668,0.786464,0.819344,0.877213,0.847831,0.670448,0.739917,0,0,0,0,0,0,0,0
S01xS25,bsyn,0.751702,0.824989,0.780771,0.782599,0.748037,0.786562,0.778659,0.671424,0.65914,0.837964,0.786207,0.791139,0.732578,0.760956,0.785623,0.703928,0.700833,0.712795,0.686921,0.727888,0.708244,0.813937,0.795057,0.673657,0.669727,0.740176,0.640275,0.729812,0.718606,0.684955,0.780597,0.670674,0.676173,0.784955,0.833984,0.790258,0.815722,0.765803,0.816891,0.707541,0.735433,0.682557,0.63989,0.769734,0.794054,0.863417,0.852948,0.748507,0.805404,0,0,0,0,0,0,0,0
S01xS25,syn,0.743769,0.825232,0.784408,0.770275,0.729684,0.785757,0.768385,0.667086,0.643421,0.826899,0.787126,0.804464,0.716444,0.776323,0.762723,0.704759,0.698889,0.685635,0.661946,0.693012,0.706223,0.815128,0.780893,0.684797,0.734208,0.745935,0.637021,0.750109,0.721738,0.654039,0.774254,0.683126,0.676173,0.77051,0.822461,0.774589,0.794289,0.768643,0.809168,0.712474,0.742309,0.651354,0.63736,0.759087,0.767554,0.85077,0.835818,0.736716,0.77905,0,0,0,0,0,0,0,0
S01xS26,bsyn,0.751481,0.833015,0.789775,0.777716,0.7663,0.771072,0.73513,0.713536,0.706,0.807967,0.802529,0.780813,0.779609,0.803643,0.819338,0.740304,0.682315,0.699603,0.682029,0.835035,0.757678,0.802263,0.792517,0.598952,0.709945,0.715447,0.592914,0.673723,0.693061,0.628347,0.725159,0.635036,0.63874,0.773453,0.803581,0.765733,0.774993,0.685458,0.810746,0.786117,0.779587,0.673673,0.608476,0.785247,0.831181,0.85307,0.811346,0.719403,0.688673,0,0,0,0,0,0,0,0
S01xS26,syn,0.742991,0.814565,0.774345,0.770833,0.741889,0.76725,0.742069,0.695628,0.692716,0.808458,0.791264,0.787808,0.76931,0.776323,0.795802,0.700108,0.691852,0.696155,0.667868,0.777748,0.733971,0.810006,0.771906,0.610965,0.675847,0.698509,0.640275,0.683544,0.668102,0.631613,0.719756,0.672821,0.659537,0.773562,0.805339,0.762071,0.761037,0.697976,0.79148,0.761452,0.76873,0.619502,0.598988,0.773688,0.817729,0.85123,0.806229,0.715373,0.706109,0,0,0,0,0,0,0,0
