SubjectID,Regularization,AllLabels,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
m10xm3,syn,0.785889,0.90111,0.89606,0.849936,0.832184,0.838016,0.868254,0.876702,0.806689,0.873603,0.954457,0.492537,0.510204,0.849986,0.820046,0.903372,0.931118,0.927471,0.900234,0.92721,0.88656,0.917776,0.892747,0.931412,0.919182,0.941176,0.869471,0.843411,0.816,0.666667,0.653846,0.808061,0.844262,0.74696,0.716338,0.636919,0.594895,0.754438,0.634725,0.555925,0.561451,0.71762,0.745108,0.673404,0.599024,0.578791,0.57389,0.765786,0.702941,0.721556,0.733375,0.54371,0.527462,0.444019,0.462526,0.516931,0.567663,0.650991,0.673824,0.745749,0.578351,0.641399,0.674019,0.507601,0.470033,0.729096,0.811877,0.665257,0.677793,0.602931,0.554635,0.564919,0.416345,0.628717,0.680668,0.606112,0.652246,0.715528,0.681985,0.741067,0.738943,0.731244,0.625467,0.730517,0.709742,0.888372,0.905426,0.575729,0.721983,0.750119,0.728621,0.815109,0.625847,0.762533,0.75132,0.711398,0.749002,0.676195,0.650598,0.82637,0.777287,0.591521,0.672068,0.665824,0.711913,0.829386,0.688596,0.802648,0.598414,0.70734,0.709472,0.742857,0.722762,0.722183,0.701987,0.61848,0.33631,0.625984,0.731168,0.805746,0.8,0.841121,0.870608,0.777452,0.75216,0.575171,0.576957,0.783836,0.641652,0.786854,0.796917,nan,0
m10xm4,bsyn,0.805561,0.919235,0.928462,0.872891,0.862611,0.883948,0.893695,0.920653,0.934666,0.809974,0.959672,0.604478,0.768707,0.838884,0.860194,0.89901,0.873717,0.899044,0.89789,0.767764,0.67201,0.846515,0.856481,0.91193,0.903836,0.88641,0.875944,0.882171,0.832,0.833333,0.5,0.788868,0.821721,0.744807,0.765035,0.606357,0.634817,0.746682,0.651861,0.540975,0.601075,0.745995,0.729452,0.678676,0.608122,0.457879,0.639496,0.781571,0.688914,0.71057,0.726474,0.597472,0.606316,0.410678,0.429814,0.613757,0.614863,0.611349,0.661946,0.645828,0.688426,0.685634,0.680623,0.378057,0.339739,0.74423,0.780634,0.667172,0.68065,0.515323,0.572242,0.634003,0.589729,0.761737,0.626012,0.67066,0.720882,0.682906,0.661765,0.801273,0.805897,0.72148,0.742718,0.653038,0.690994,0.876744,0.890529,0.66698,0.726293,0.768682,0.799802,0.774392,0.689616,0.785224,0.767606,0.735033,0.740262,0.752577,0.744681,0.795497,0.739024,0.674966,0.79784,0.782132,0.752005,0.835845,0.690241,0.782472,0.781543,0.705221,0.716496,0.658065,0.738943,0.729006,0.746026,0.659369,0.623961,0.693406,0.77678,0.889535,0.847947,0.848992,0.750643,0.777127,0.744307,0.540791,0.561833,0.801624,0.78952,0.773273,0.821434,0,0
m10xm4,syn,0.776329,0.909267,0.92439,0.846913,0.835256,0.869615,0.872966,0.917153,0.95309,0.810834,0.954956,0.574627,0.639456,0.824651,0.81008,0.887435,0.862237,0.907014,0.902058,0.707106,0.660912,0.809319,0.827932,0.921804,0.88491,0.864097,0.874865,0.854264,0.809455,0.833333,0.423077,0.756238,0.793033,0.754433,0.743698,0.521394,0.627618,0.711019,0.607375,0.547619,0.509066,0.761556,0.677104,0.636204,0.598761,0.428147,0.649437,0.749633,0.677149,0.657911,0.687578,0.523911,0.572185,0.361568,0.439337,0.56455,0.585237,0.574427,0.592965,0.621763,0.616018,0.653765,0.600872,0.270654,0.386319,0.730798,0.765123,0.605824,0.597203,0.581612,0.557742,0.567369,0.474324,0.696009,0.548583,0.599511,0.660982,0.642236,0.643382,0.744983,0.732801,0.702724,0.727782,0.631353,0.683964,0.860328,0.869482,0.66604,0.637931,0.734412,0.721206,0.7621,0.642777,0.777309,0.760123,0.691571,0.713946,0.686973,0.645612,0.736072,0.710326,0.633244,0.662037,0.758112,0.680412,0.848762,0.634868,0.807062,0.746936,0.607515,0.654423,0.63871,0.717368,0.644157,0.705464,0.559884,0.513089,0.643701,0.743607,0.847811,0.808874,0.847024,0.757926,0.736945,0.733312,0.470668,0.54226,0.783836,0.8246,0.755017,0.794485,0,0
m10xm5,bsyn,0.796746,0.901001,0.916788,0.865696,0.858707,0.856259,0.875535,0.88273,0.746032,0.894239,0.955234,0.589552,0.741497,0.827498,0.873576,0.889448,0.888154,0.914718,0.902318,0.741768,0.827374,0.898982,0.896991,0.911396,0.924297,0.884381,0.923409,0.893798,0.863273,0.833333,0.923077,0.854127,0.881148,0.683004,0.677364,0.615526,0.61322,0.663522,0.531976,0.509413,0.59906,0.69016,0.704501,0.533392,0.552215,0.509415,0.58383,0.67768,0.679864,0.687839,0.700439,0.710174,0.607101,0.575355,0.506004,0.581217,0.627668,0.578702,0.628598,0.638765,0.586396,0.668644,0.706667,0.387971,0.401303,0.762013,0.804786,0.674751,0.702827,0.660227,0.566028,0.703577,0.661513,0.707746,0.672571,0.646944,0.772879,0.703784,0.749694,0.741067,0.742015,0.703494,0.774832,0.662074,0.663542,0.890971,0.900506,0.69238,0.752155,0.769158,0.773109,0.76338,0.664503,0.78153,0.808539,0.701338,0.784629,0.738051,0.76496,0.806175,0.835173,0.585464,0.695988,0.66161,0.677549,0.671152,0.653509,0.776166,0.746215,0.665347,0.720672,0.694931,0.737864,0.71816,0.698841,0.661623,0.643055,0.729823,0.87284,0.879161,0.816821,0.845548,0.867609,0.838458,0.753259,0.592087,0.602313,0.58662,0.75,0.69896,0.794955,0,0
m10xm5,syn,0.77094,0.882069,0.908427,0.832836,0.833236,0.819529,0.866798,0.86795,0.67843,0.883921,0.949742,0.597015,0.605442,0.843154,0.838554,0.87955,0.892677,0.921892,0.912477,0.731369,0.816276,0.9213,0.885802,0.90846,0.90844,0.893509,0.923409,0.885271,0.839273,0.833333,0.769231,0.752399,0.864754,0.685157,0.691732,0.559902,0.581806,0.644011,0.480842,0.443522,0.523842,0.570709,0.663894,0.50249,0.486155,0.468781,0.633532,0.636931,0.672624,0.654754,0.644918,0.643314,0.541585,0.487047,0.451346,0.593915,0.569671,0.528955,0.603929,0.600575,0.552569,0.628431,0.653209,0.396563,0.415635,0.735717,0.772657,0.638133,0.670801,0.578614,0.591403,0.66242,0.569851,0.672144,0.610324,0.587531,0.721298,0.642888,0.706189,0.699462,0.687961,0.649024,0.78006,0.598825,0.617342,0.863885,0.866749,0.60207,0.659483,0.712518,0.731092,0.730602,0.619921,0.772559,0.742958,0.654751,0.745867,0.723055,0.672872,0.793408,0.789061,0.497981,0.587963,0.635904,0.596793,0.655005,0.622807,0.760404,0.687815,0.597753,0.662965,0.691244,0.713053,0.676172,0.638576,0.602704,0.528488,0.642224,0.843815,0.838805,0.764106,0.820954,0.84533,0.818936,0.733941,0.538063,0.590302,0.577726,0.717584,0.69618,0.761062,0,0
m10xm6,bsyn,0.803634,0.910969,0.907539,0.859156,0.85095,0.865136,0.873223,0.827499,0.785289,0.865864,0.957564,0.246269,0.768707,0.848278,0.887244,0.931723,0.909723,0.930659,0.907528,0.774697,0.850801,0.922866,0.929398,0.917,0.929668,0.843813,0.900755,0.863566,0.851636,0.666667,0.461538,0.827255,0.838115,0.692882,0.608105,0.679707,0.59555,0.632097,0.661457,0.613511,0.642713,0.745538,0.657045,0.679994,0.64346,0.602577,0.587144,0.744126,0.708597,0.643642,0.727102,0.601432,0.605139,0.515206,0.554244,0.556878,0.60934,0.564322,0.732298,0.662307,0.616932,0.663215,0.726604,0.470588,0.478502,0.726069,0.796809,0.68919,0.722222,0.639907,0.58985,0.659971,0.575373,0.731221,0.667004,0.681418,0.708819,0.688778,0.723039,0.790994,0.756757,0.731757,0.715459,0.708832,0.686977,0.894118,0.905016,0.729069,0.696121,0.837696,0.798319,0.771063,0.738995,0.797361,0.765845,0.690009,0.759168,0.781162,0.805186,0.859796,0.797891,0.709287,0.750772,0.79941,0.639175,0.664693,0.679276,0.839218,0.708724,0.685698,0.685839,0.752074,0.761597,0.75105,0.725331,0.585963,0.59963,0.701772,0.810643,0.891017,0.856954,0.8485,0.856041,0.82707,0.754201,0.587176,0.602313,0.732792,0.840142,0.752317,0.803585,0,0
m10xm6,syn,0.785963,0.906388,0.895584,0.842324,0.831149,0.861308,0.853435,0.821081,0.748441,0.858985,0.958562,0.231343,0.605442,0.836892,0.857631,0.929207,0.929205,0.936238,0.908309,0.757366,0.880395,0.916601,0.925926,0.92901,0.925575,0.855984,0.89644,0.844186,0.827636,0.666667,0.5,0.827255,0.817623,0.694782,0.58694,0.659535,0.570681,0.694067,0.641785,0.58804,0.543318,0.70984,0.601272,0.668571,0.63634,0.535183,0.577866,0.712922,0.711538,0.638591,0.707131,0.558331,0.591212,0.480964,0.522567,0.511905,0.604067,0.537505,0.679306,0.652629,0.603584,0.627325,0.654206,0.410112,0.525407,0.727961,0.791048,0.655764,0.699143,0.638907,0.619368,0.635473,0.479845,0.722613,0.604757,0.618582,0.671797,0.657242,0.693321,0.739109,0.765971,0.725077,0.679985,0.688276,0.676599,0.887141,0.898046,0.73095,0.693966,0.792956,0.766189,0.759283,0.693002,0.772032,0.74912,0.688837,0.717842,0.72821,0.720745,0.83844,0.75374,0.69179,0.670525,0.766962,0.612829,0.634553,0.630482,0.84174,0.669791,0.650704,0.632688,0.742857,0.713053,0.685269,0.657616,0.559884,0.497998,0.625984,0.78369,0.875627,0.810596,0.81997,0.853042,0.809989,0.726088,0.544884,0.600979,0.704563,0.809503,0.73793,0.785776,0,0
m10xm7,bsyn,0.800521,0.918995,0.918953,0.858925,0.852256,0.850151,0.882902,0.851809,0.770266,0.852966,0.951573,0.686567,0.598639,0.85511,0.851082,0.917631,0.902766,0.905951,0.915603,0.802426,0.868064,0.875489,0.856481,0.932212,0.937596,0.84787,0.889968,0.885271,0.902545,0.5,0.384615,0.75048,0.778689,0.772416,0.70524,0.696822,0.507853,0.698705,0.597299,0.65227,0.67495,0.759725,0.713796,0.745313,0.626319,0.51338,0.652087,0.771292,0.726018,0.711832,0.694479,0.373439,0.557866,0.501239,0.565839,0.622751,0.597288,0.561213,0.624029,0.63955,0.607424,0.696894,0.650592,0.287508,0.293811,0.729285,0.774208,0.667012,0.735829,0.581945,0.505438,0.710436,0.47101,0.776995,0.706478,0.746455,0.794509,0.754023,0.750919,0.757709,0.756143,0.673433,0.727409,0.639033,0.706394,0.887688,0.882329,0.698965,0.734914,0.770109,0.774098,0.838924,0.746614,0.794195,0.836268,0.714035,0.781018,0.693533,0.76363,0.789229,0.781702,0.578735,0.773148,0.689844,0.65693,0.854682,0.641996,0.78058,0.596251,0.712681,0.716116,0.763134,0.776699,0.76697,0.700662,0.602061,0.625808,0.6875,0.729095,0.854651,0.848742,0.799803,0.767352,0.793395,0.756086,0.598636,0.61032,0.82792,0.678508,0.758604,0.809587,0,0
m10xm7,syn,0.767148,0.899954,0.914882,0.82552,0.818928,0.831257,0.873822,0.838195,0.741497,0.841788,0.941976,0.649254,0.503401,0.832906,0.833713,0.91998,0.91268,0.912327,0.924459,0.814558,0.880395,0.885278,0.864969,0.923939,0.906138,0.843813,0.897519,0.877519,0.884364,0.333333,0.384615,0.735125,0.758197,0.739615,0.65878,0.634474,0.450916,0.655525,0.512715,0.585271,0.574211,0.696568,0.675147,0.684974,0.568697,0.454906,0.636846,0.700441,0.686425,0.687587,0.672313,0.29866,0.43625,0.457085,0.526501,0.581481,0.518453,0.55033,0.604842,0.624379,0.552935,0.655675,0.594268,0.214144,0.349511,0.717177,0.766452,0.61787,0.677417,0.564624,0.494562,0.680549,0.350083,0.757042,0.659919,0.684352,0.799085,0.740757,0.746936,0.665688,0.695946,0.645683,0.679985,0.603569,0.661533,0.874008,0.858139,0.682973,0.737069,0.710138,0.747405,0.828425,0.725169,0.746702,0.786532,0.683661,0.762208,0.608247,0.664561,0.715413,0.785627,0.464334,0.679784,0.605563,0.576747,0.83423,0.581689,0.79256,0.532084,0.632655,0.67929,0.730876,0.778857,0.671449,0.676656,0.572118,0.510009,0.619587,0.666897,0.80757,0.8,0.798328,0.772922,0.774524,0.735825,0.553615,0.584964,0.773395,0.667407,0.742283,0.793386,0,0
m10xm8,bsyn,0.802498,0.900129,0.903294,0.873224,0.857506,0.893232,0.879733,0.836639,0.781604,0.83147,0.95418,0.664179,0.530612,0.878451,0.872437,0.928032,0.940337,0.930393,0.912477,0.859619,0.865598,0.919734,0.916667,0.931145,0.950384,0.908722,0.943905,0.858915,0.843636,0.5,0.5,0.928983,0.856557,0.715299,0.648972,0.635086,0.641361,0.685111,0.561862,0.575858,0.648758,0.71762,0.741683,0.690832,0.728903,0.412289,0.685222,0.693098,0.656109,0.778129,0.698139,0.577825,0.616712,0.516333,0.534576,0.59709,0.680392,0.630393,0.665601,0.695789,0.679832,0.695486,0.681246,0.545274,0.408469,0.735149,0.790383,0.687595,0.697038,0.619254,0.603832,0.682019,0.581999,0.702269,0.6417,0.653301,0.739601,0.737712,0.665135,0.743514,0.748157,0.737667,0.656833,0.698893,0.738534,0.891245,0.907202,0.762935,0.648707,0.767254,0.8087,0.803073,0.706264,0.833773,0.777729,0.722824,0.67224,0.705248,0.689495,0.774373,0.807211,0.671602,0.807099,0.86515,0.733677,0.679763,0.595943,0.791299,0.623648,0.686896,0.667141,0.746544,0.72384,0.795661,0.712914,0.611075,0.607022,0.754429,0.740152,0.837323,0.852848,0.843581,0.835476,0.856841,0.776975,0.674216,0.66637,0.713844,0.698046,0.774281,0.808646,0,0
m10xm8,syn,0.778885,0.890619,0.893873,0.849538,0.833683,0.865543,0.860116,0.827305,0.767149,0.818573,0.946081,0.641791,0.462585,0.878167,0.877847,0.934407,0.947643,0.922423,0.907007,0.870017,0.874229,0.922475,0.895448,0.93755,0.947059,0.914807,0.943905,0.834109,0.810909,0.666667,0.615385,0.927063,0.858607,0.714032,0.648456,0.597188,0.681283,0.706061,0.570841,0.524917,0.61182,0.690618,0.707926,0.647627,0.637263,0.417245,0.669317,0.660059,0.661312,0.765374,0.749373,0.50533,0.593566,0.549223,0.53706,0.573545,0.635702,0.587252,0.568753,0.646351,0.645639,0.658591,0.590903,0.442498,0.415309,0.689179,0.784622,0.64284,0.626973,0.607595,0.5826,0.681039,0.486472,0.643975,0.571356,0.631051,0.723794,0.690518,0.650735,0.669604,0.740786,0.670606,0.619866,0.693924,0.701373,0.880164,0.874539,0.714017,0.603448,0.726321,0.711814,0.773367,0.632901,0.792612,0.746039,0.692548,0.703876,0.623243,0.59375,0.700093,0.762816,0.576716,0.684414,0.79941,0.664376,0.669537,0.55318,0.795082,0.530642,0.623078,0.639617,0.732719,0.73247,0.709937,0.66457,0.591758,0.493686,0.754921,0.633034,0.819197,0.797219,0.829316,0.829906,0.836994,0.760641,0.645839,0.673043,0.653519,0.683837,0.757355,0.777852,0,0
