WHICH,REGULARIZATION,ELAPSED_TIME,LEVEL0_ITERATION0,LEVEL0_ITERATION1,LEVEL0_ITERATION2,LEVEL0_ITERATION3,LEVEL0_ITERATION4,LEVEL0_ITERATION5,LEVEL0_ITERATION6,LEVEL0_ITERATION7,LEVEL0_ITERATION8,LEVEL0_ITERATION9,LEVEL0_ITERATION10,LEVEL0_ITERATION11,LEVEL0_ITERATION12,LEVEL0_ITERATION13,LEVEL0_ITERATION14,LEVEL0_ITERATION15,LEVEL0_ITERATION16,LEVEL0_ITERATION17,LEVEL0_ITERATION18,LEVEL0_ITERATION19,LEVEL0_ITERATION20,LEVEL0_ITERATION21,LEVEL0_ITERATION22,LEVEL0_ITERATION23,LEVEL0_ITERATION24,LEVEL0_ITERATION25,LEVEL0_ITERATION26,LEVEL0_ITERATION27,LEVEL0_ITERATION28,LEVEL0_ITERATION29,LEVEL0_ITERATION30,LEVEL0_ITERATION31,LEVEL0_ITERATION32,LEVEL0_ITERATION33,LEVEL0_ITERATION34,LEVEL0_ITERATION35,LEVEL0_ITERATION36,LEVEL0_ITERATION37,LEVEL0_ITERATION38,LEVEL0_ITERATION39,LEVEL0_ITERATION40,LEVEL0_ITERATION41,LEVEL0_ITERATION42,LEVEL0_ITERATION43,LEVEL0_ITERATION44,LEVEL0_ITERATION45,LEVEL0_ITERATION46,LEVEL0_ITERATION47,LEVEL0_ITERATION48,LEVEL0_ITERATION49,LEVEL0_ITERATION50,LEVEL0_ITERATION51,LEVEL0_ITERATION52,LEVEL0_ITERATION53,LEVEL0_ITERATION54,LEVEL0_ITERATION55,LEVEL0_ITERATION56,LEVEL0_ITERATION57,LEVEL0_ITERATION58,LEVEL0_ITERATION59,LEVEL0_ITERATION60,LEVEL0_ITERATION61,LEVEL0_ITERATION62,LEVEL0_ITERATION63,LEVEL0_ITERATION64,LEVEL0_ITERATION65,LEVEL0_ITERATION66,LEVEL0_ITERATION67,LEVEL0_ITERATION68,LEVEL0_ITERATION69,LEVEL0_ITERATION70,LEVEL0_ITERATION71,LEVEL0_ITERATION72,LEVEL0_ITERATION73,LEVEL0_ITERATION74,LEVEL0_ITERATION75,LEVEL0_ITERATION76,LEVEL0_ITERATION77,LEVEL0_ITERATION78,LEVEL0_ITERATION79,LEVEL0_ITERATION80,LEVEL0_ITERATION81,LEVEL0_ITERATION82,LEVEL0_ITERATION83,LEVEL0_ITERATION84,LEVEL0_ITERATION85,LEVEL0_ITERATION86,LEVEL0_ITERATION87,LEVEL0_ITERATION88,LEVEL0_ITERATION89,LEVEL0_ITERATION90,LEVEL0_ITERATION91,LEVEL0_ITERATION92,LEVEL0_ITERATION93,LEVEL0_ITERATION94,LEVEL0_ITERATION95,LEVEL0_ITERATION96,LEVEL0_ITERATION97,LEVEL0_ITERATION98,LEVEL0_ITERATION99,LEVEL1_ITERATION0,LEVEL1_ITERATION1,LEVEL1_ITERATION2,LEVEL1_ITERATION3,LEVEL1_ITERATION4,LEVEL1_ITERATION5,LEVEL1_ITERATION6,LEVEL1_ITERATION7,LEVEL1_ITERATION8,LEVEL1_ITERATION9,LEVEL1_ITERATION10,LEVEL1_ITERATION11,LEVEL1_ITERATION12,LEVEL1_ITERATION13,LEVEL1_ITERATION14,LEVEL1_ITERATION15,LEVEL1_ITERATION16,LEVEL1_ITERATION17,LEVEL1_ITERATION18,LEVEL1_ITERATION19,LEVEL1_ITERATION20,LEVEL1_ITERATION21,LEVEL1_ITERATION22,LEVEL1_ITERATION23,LEVEL1_ITERATION24,LEVEL1_ITERATION25,LEVEL1_ITERATION26,LEVEL1_ITERATION27,LEVEL1_ITERATION28,LEVEL1_ITERATION29,LEVEL1_ITERATION30,LEVEL1_ITERATION31,LEVEL1_ITERATION32,LEVEL1_ITERATION33,LEVEL1_ITERATION34,LEVEL1_ITERATION35,LEVEL1_ITERATION36,LEVEL1_ITERATION37,LEVEL1_ITERATION38,LEVEL1_ITERATION39,LEVEL1_ITERATION40,LEVEL1_ITERATION41,LEVEL1_ITERATION42,LEVEL1_ITERATION43,LEVEL1_ITERATION44,LEVEL1_ITERATION45,LEVEL1_ITERATION46,LEVEL1_ITERATION47,LEVEL1_ITERATION48,LEVEL1_ITERATION49,LEVEL1_ITERATION50,LEVEL1_ITERATION51,LEVEL1_ITERATION52,LEVEL1_ITERATION53,LEVEL1_ITERATION54,LEVEL1_ITERATION55,LEVEL1_ITERATION56,LEVEL1_ITERATION57,LEVEL1_ITERATION58,LEVEL1_ITERATION59,LEVEL1_ITERATION60,LEVEL1_ITERATION61,LEVEL1_ITERATION62,LEVEL1_ITERATION63,LEVEL1_ITERATION64,LEVEL1_ITERATION65,LEVEL1_ITERATION66,LEVEL1_ITERATION67,LEVEL1_ITERATION68,LEVEL1_ITERATION69,LEVEL1_ITERATION70,LEVEL1_ITERATION71,LEVEL1_ITERATION72,LEVEL1_ITERATION73,LEVEL1_ITERATION74,LEVEL1_ITERATION75,LEVEL1_ITERATION76,LEVEL1_ITERATION77,LEVEL1_ITERATION78,LEVEL1_ITERATION79,LEVEL1_ITERATION80,LEVEL1_ITERATION81,LEVEL1_ITERATION82,LEVEL1_ITERATION83,LEVEL1_ITERATION84,LEVEL1_ITERATION85,LEVEL1_ITERATION86,LEVEL1_ITERATION87,LEVEL1_ITERATION88,LEVEL1_ITERATION89,LEVEL1_ITERATION90,LEVEL1_ITERATION91,LEVEL1_ITERATION92,LEVEL1_ITERATION93,LEVEL1_ITERATION94,LEVEL1_ITERATION95,LEVEL1_ITERATION96,LEVEL1_ITERATION97,LEVEL1_ITERATION98,LEVEL1_ITERATION99,LEVEL2_ITERATION0,LEVEL2_ITERATION1,LEVEL2_ITERATION2,LEVEL2_ITERATION3,LEVEL2_ITERATION4,LEVEL2_ITERATION5,LEVEL2_ITERATION6,LEVEL2_ITERATION7,LEVEL2_ITERATION8,LEVEL2_ITERATION9,LEVEL2_ITERATION10,LEVEL2_ITERATION11,LEVEL2_ITERATION12,LEVEL2_ITERATION13,LEVEL2_ITERATION14,LEVEL2_ITERATION15,LEVEL2_ITERATION16,LEVEL2_ITERATION17,LEVEL2_ITERATION18,LEVEL2_ITERATION19,LEVEL2_ITERATION20,LEVEL2_ITERATION21,LEVEL2_ITERATION22,LEVEL2_ITERATION23,LEVEL2_ITERATION24,LEVEL2_ITERATION25,LEVEL2_ITERATION26,LEVEL2_ITERATION27,LEVEL2_ITERATION28,LEVEL2_ITERATION29,LEVEL2_ITERATION30,LEVEL2_ITERATION31,LEVEL2_ITERATION32,LEVEL2_ITERATION33,LEVEL2_ITERATION34,LEVEL2_ITERATION35,LEVEL2_ITERATION36,LEVEL2_ITERATION37,LEVEL2_ITERATION38,LEVEL2_ITERATION39,LEVEL2_ITERATION40,LEVEL2_ITERATION41,LEVEL2_ITERATION42,LEVEL2_ITERATION43,LEVEL2_ITERATION44,LEVEL2_ITERATION45,LEVEL2_ITERATION46,LEVEL2_ITERATION47,LEVEL2_ITERATION48,LEVEL2_ITERATION49,LEVEL2_ITERATION50,LEVEL2_ITERATION51,LEVEL2_ITERATION52,LEVEL2_ITERATION53,LEVEL2_ITERATION54,LEVEL2_ITERATION55,LEVEL2_ITERATION56,LEVEL2_ITERATION57,LEVEL2_ITERATION58,LEVEL2_ITERATION59,LEVEL2_ITERATION60,LEVEL2_ITERATION61,LEVEL2_ITERATION62,LEVEL2_ITERATION63,LEVEL2_ITERATION64,LEVEL2_ITERATION65,LEVEL2_ITERATION66,LEVEL2_ITERATION67,LEVEL2_ITERATION68,LEVEL2_ITERATION69,LEVEL3_ITERATION0,LEVEL3_ITERATION1,LEVEL3_ITERATION2,LEVEL3_ITERATION3,LEVEL3_ITERATION4,LEVEL3_ITERATION5,LEVEL3_ITERATION6,LEVEL3_ITERATION7,LEVEL3_ITERATION8,LEVEL3_ITERATION9,LEVEL3_ITERATION10,LEVEL3_ITERATION11,LEVEL3_ITERATION12,LEVEL3_ITERATION13,LEVEL3_ITERATION14,LEVEL3_ITERATION15,LEVEL3_ITERATION16,LEVEL3_ITERATION17,LEVEL3_ITERATION18,LEVEL3_ITERATION19
g10xg9LabelsWarped,syn,1.8193e+04, -8.093448524369e-01, -8.287337375588e-01, -8.448394603526e-01, -8.580257350826e-01, -8.683807058551e-01, -8.769795453607e-01, -8.846979917908e-01, -8.912387574766e-01, -8.966369488018e-01, -9.008136800142e-01, -9.042144831055e-01, -9.068091612347e-01, -9.089538335920e-01, -9.107626081466e-01, -9.123033039025e-01, -9.136245893880e-01, -9.147685032644e-01, -9.157687847735e-01, -9.166542216774e-01, -9.174457033786e-01, -9.181593047068e-01, -9.188074548611e-01, -9.193992713977e-01, -9.199270651553e-01, -9.203981750908e-01, -9.208208591965e-01, -9.212010807471e-01, -9.215444614879e-01, -9.218572405309e-01, -9.221425461132e-01, -9.224041478460e-01, -9.226444616367e-01, -9.228656671848e-01, -9.230701515554e-01, -9.232599888910e-01, -9.234366332262e-01, -9.236019088097e-01, -9.237569660199e-01, -9.239032091398e-01, -9.240417472835e-01, -9.241733526624e-01, -9.242991933511e-01, -9.244190263985e-01, -9.245331697117e-01, -9.246422869932e-01, -9.247468221761e-01, -9.248474426955e-01, -9.249448084711e-01, -9.250376265284e-01, -9.251263309668e-01, -9.252104420706e-01, -9.252902367037e-01, -9.253663997215e-01, -9.254388407708e-01, -9.255078773833e-01, -9.255742949703e-01, -9.256379483178e-01, -9.256991397877e-01, -9.257577835031e-01, -9.258140558986e-01, -9.258679434103e-01, -9.259196194685e-01, -9.259690836072e-01, -9.260164698914e-01, -9.260621893848e-01, -9.261064429290e-01, -9.261490558126e-01, -9.261900205005e-01, -9.262294756609e-01, -9.262680071020e-01, -9.263055352367e-01, -9.263418639863e-01, -9.263769644504e-01, -9.264108732698e-01, -9.264435946784e-01, -9.264753075531e-01, -9.265061041065e-01, -9.265356406292e-01, -9.265637242532e-01, -9.265904717353e-01, -9.266160663632e-01, -9.266409989341e-01, -9.266650984530e-01, -9.266883026581e-01, -9.267107832590e-01, -9.267327722425e-01, -9.267542929284e-01, -9.267751738289e-01, -9.267952077471e-01, -9.268144013368e-01, -9.268325326815e-01, -9.268499253757e-01, -9.268667731204e-01, -9.268833262359e-01, -9.268998221330e-01, -9.269163177880e-01, -9.269326189059e-01, -9.269488345639e-01, -9.269644747803e-01, -9.269793530441e-01, -8.487691732845e-01, -8.544666184198e-01, -8.587800031272e-01, -8.621473417054e-01, -8.651441884376e-01, -8.675197782644e-01, -8.694921089867e-01, -8.709304736742e-01, -8.721681147358e-01, -8.732362392012e-01, -8.741664438085e-01, -8.749788633992e-01, -8.756838514570e-01, -8.763141143832e-01, -8.768721892795e-01, -8.773720514113e-01, -8.778133232081e-01, -8.782157738363e-01, -8.785708847115e-01, -8.788914983252e-01, -8.791660835318e-01, -8.794322565439e-01, -8.796714949362e-01, -8.798946741502e-01, -8.801002644898e-01, -8.802905943492e-01, -8.804669835515e-01, -8.806309237268e-01, -8.807842644956e-01, -8.809278147781e-01, -8.810622692380e-01, -8.811918031286e-01, -8.813189743872e-01, -8.814305695042e-01, -8.815355732804e-01, -8.816346495655e-01, -8.817281193647e-01, -8.818163671577e-01, -8.818997892582e-01, -8.819788567388e-01, -8.820538304210e-01, -8.821251865720e-01, -8.821930869738e-01, -8.822576047380e-01, -8.823189909545e-01, -8.823775339889e-01, -8.824334145278e-01, -8.824867724837e-01, -8.825292826825e-01, -8.825611720487e-01, -8.825911365720e-01, -8.826274985937e-01, -8.826704777438e-01, -8.827117080945e-01, -8.827431030108e-01, -8.827815901283e-01, -8.828186217404e-01, -8.828542798754e-01, -8.828885876955e-01, -8.829216317308e-01, -8.829531734376e-01, -8.829831261969e-01, -8.830032896244e-01, -8.830306287303e-01, -8.830567897394e-01, -8.830818836940e-01, -8.831059519624e-01, -8.831290749728e-01, -8.831513182222e-01, -8.831726891988e-01, -8.831932530622e-01, -8.832129984931e-01, -8.832319767314e-01, -8.832502095968e-01, -8.832677398569e-01, -8.832846419169e-01, -8.833008955416e-01, -8.833166443143e-01, -8.833318016575e-01, -8.833464336791e-01, -8.833605826678e-01, -8.833742552867e-01, -8.833874717450e-01, -8.834002545878e-01, -8.834126047600e-01, -8.834161985837e-01, -8.834278038484e-01, -8.834390183842e-01, -8.834498510500e-01, -8.834603767085e-01, -8.834705725041e-01, -8.834804775942e-01, -8.834900709432e-01, -8.834995306331e-01, -8.835087747800e-01, -8.835177031544e-01, -8.835263835900e-01, -8.835348416670e-01, -8.835430876208e-01, -8.835426311429e-01, -7.157084474891e-01, -7.205784799322e-01, -7.252011552722e-01, -7.295277621069e-01, -7.338465859447e-01, -7.380034236249e-01, -7.415013414493e-01, -7.447808460561e-01, -7.477129708326e-01, -7.503090501920e-01, -7.526425800562e-01, -7.547967341153e-01, -7.568616316961e-01, -7.589419906816e-01, -7.610649173279e-01, -7.633298386507e-01, -7.655708145883e-01, -7.672862022777e-01, -7.689233056751e-01, -7.704749111102e-01, -7.719617074291e-01, -7.733497875743e-01, -7.746603563244e-01, -7.759397134866e-01, -7.771469616228e-01, -7.783231578892e-01, -7.794691984427e-01, -7.805625132878e-01, -7.815838128198e-01, -7.825652839871e-01, -7.834909440729e-01, -7.843943173522e-01, -7.852500246466e-01, -7.860671008605e-01, -7.868331813291e-01, -7.875613129261e-01, -7.882454561036e-01, -7.889074765730e-01, -7.895341129961e-01, -7.901380206102e-01, -7.907152328254e-01, -7.912765998156e-01, -7.918069799420e-01, -7.923208012953e-01, -7.928267677478e-01, -7.933247026317e-01, -7.937938889628e-01, -7.942521599324e-01, -7.947034176689e-01, -7.950967677490e-01, -7.953610064578e-01, -7.955555035294e-01, -7.956794050484e-01, -7.957266634400e-01, -7.957130971581e-01, -7.956931739945e-01, -7.956610905503e-01, -7.956400042231e-01, -7.956498296037e-01, -7.957001895524e-01, -7.958066803986e-01, -7.959858768514e-01, -7.962051835247e-01, -7.964471711115e-01, -7.966975556805e-01, -7.969623124082e-01, -7.972313796306e-01, -7.975187552443e-01, -7.978092449720e-01, -7.981217752264e-01, -6.134982353786e-01, -6.162342166868e-01, -6.192992456034e-01, -6.222284293041e-01, -6.249063737359e-01, -6.274677198600e-01, -6.298854186432e-01, -6.323990099111e-01, -6.345264962607e-01, -6.365294295265e-01, -6.383727908088e-01, -6.401125673261e-01, -6.417039658157e-01, -6.433564442101e-01, -6.446757337272e-01, -6.458733448209e-01, -6.469882074513e-01, -6.480384919213e-01, -6.489864601183e-01, -6.497833733118e-01
g10xg9LabelsWarped,bsyn,1.9065e+04, -8.093448524369e-01, -8.133082220443e-01, -8.163188807474e-01, -8.188837891457e-01, -8.211840511638e-01, -8.232483904362e-01, -8.251119269539e-01, -8.268114450296e-01, -8.281532337166e-01, -8.294633583334e-01, -8.304146562648e-01, -8.311153306577e-01, -8.316499314148e-01, -8.317560061610e-01, -8.321135267887e-01, -8.321357178152e-01, -8.325909063414e-01, -8.324810646448e-01, -8.329735692477e-01, -8.328050201205e-01, -8.333060477790e-01, -8.331121578273e-01, -8.336122753169e-01, -8.334026417609e-01, -8.338959698534e-01, -8.336719885924e-01, -8.341562251289e-01, -8.339232534748e-01, -8.343981693079e-01, -8.341599996147e-01, -8.346265739576e-01, -8.343848956112e-01, -8.348443300776e-01, -8.345975606993e-01, -8.350503674729e-01, -8.347977084532e-01, -8.352455068730e-01, -8.349909777944e-01, -8.354337632199e-01, -8.351771501126e-01, -8.356133197121e-01, -8.353546127189e-01, -8.357846086701e-01, -8.355239942812e-01, -8.359466239742e-01, -8.356852420229e-01, -8.360995968543e-01, -8.358387011787e-01, -8.362448172866e-01, -8.359870735824e-01, -8.363846289070e-01, -8.361310797172e-01, -8.365195803797e-01, -8.362696448019e-01, -8.366483979863e-01, -8.364031057635e-01, -8.367734796854e-01, -8.365335124876e-01, -8.368962862206e-01, -8.366617411654e-01, -8.370180632871e-01, -8.367884830775e-01, -8.371368331625e-01, -8.369112091181e-01, -8.372505907331e-01, -8.370499967482e-01, -8.373725182350e-01, -8.372046935084e-01, -8.375099131553e-01, -8.373777766817e-01, -8.376855889747e-01, -8.375451983495e-01, -8.377711951725e-01, -8.376636991374e-01, -8.379059326676e-01, -8.376705923257e-01, -8.379477958686e-01, -8.377027528891e-01, -8.379911342325e-01, -8.377504351536e-01, -8.380438092975e-01, -8.378092824262e-01, -8.381044127783e-01, -8.378764194691e-01, -8.381705781074e-01, -8.379480515746e-01, -8.382393259991e-01, -8.380223975048e-01, -8.383085481505e-01, -8.380977724629e-01, -8.383795072752e-01, -8.381745236687e-01, -8.384500956764e-01, -8.382506983807e-01, -8.385192461885e-01, -8.383256785064e-01, -8.385872841548e-01, -8.383989217903e-01, -8.386533411776e-01, -8.384703991529e-01, -7.437003506529e-01, -7.533343200399e-01, -7.636377286886e-01, -7.714351609379e-01, -7.776161193004e-01, -7.825167477171e-01, -7.864918421342e-01, -7.897848470956e-01, -7.925600875255e-01, -7.949141900208e-01, -7.969022988573e-01, -7.986765357075e-01, -8.002202286477e-01, -8.016386853137e-01, -8.030235045625e-01, -8.042257192749e-01, -8.053870040083e-01, -8.065172851239e-01, -8.076185484431e-01, -8.087107599546e-01, -8.097835135449e-01, -8.108472299664e-01, -8.117531012435e-01, -8.125493745586e-01, -8.132184777228e-01, -8.138605319142e-01, -8.144601558485e-01, -8.150126991536e-01, -8.155549269402e-01, -8.160986931385e-01, -8.165922553587e-01, -8.171268403763e-01, -8.176491488575e-01, -8.182131145383e-01, -8.187947280067e-01, -8.194026532728e-01, -8.199539745996e-01, -8.205808453835e-01, -8.212375577868e-01, -8.218105615207e-01, -8.224106501343e-01, -8.229525574872e-01, -8.234957829194e-01, -8.241581397982e-01, -8.246512361141e-01, -8.252678739337e-01, -8.258109131093e-01, -8.263645613370e-01, -8.267856909626e-01, -8.271798011163e-01, -8.275046614536e-01, -8.278234652384e-01, -8.281008191520e-01, -8.283674651222e-01, -8.286200776252e-01, -8.288659550277e-01, -8.290920393458e-01, -8.293368763767e-01, -8.295663970179e-01, -8.297705592504e-01, -8.299308822172e-01, -8.301052185950e-01, -8.302633348045e-01, -8.304142220688e-01, -8.305495480965e-01, -8.306880467950e-01, -8.308394949574e-01, -8.309625848413e-01, -8.310782220159e-01, -8.311877097499e-01, -8.312717454084e-01, -8.313630075780e-01, -8.314601718780e-01, -8.315533573221e-01, -8.316437489222e-01, -8.317307733135e-01, -8.318126703207e-01, -8.318985957250e-01, -8.319809876158e-01, -8.320420648323e-01, -8.321074624475e-01, -8.321387711290e-01, -8.322225107709e-01, -8.322713285091e-01, -8.323182774412e-01, -8.323472571648e-01, -8.323911817246e-01, -8.324253942059e-01, -8.324669378088e-01, -8.325308104898e-01, -8.325785340496e-01, -8.326179369687e-01, -8.326654433888e-01, -8.327048558218e-01, -8.327439058262e-01, -8.327827712393e-01, -8.328382607130e-01, -8.328777470429e-01, -8.329249342606e-01, -8.329552345323e-01, -6.664962973522e-01, -6.727762395431e-01, -6.789044232582e-01, -6.855873600846e-01, -6.906989894492e-01, -6.951488783541e-01, -6.992998775495e-01, -7.028831740585e-01, -7.065511675087e-01, -7.099521567367e-01, -7.132398202627e-01, -7.162576303826e-01, -7.192264252092e-01, -7.218021289225e-01, -7.242472230735e-01, -7.264188669702e-01, -7.283785671831e-01, -7.299870018820e-01, -7.316786181849e-01, -7.332514773922e-01, -7.347258374263e-01, -7.361051253382e-01, -7.372950459748e-01, -7.384262923766e-01, -7.392531847718e-01, -7.399422440030e-01, -7.405452884471e-01, -7.410697552893e-01, -7.415978101190e-01, -7.421526970308e-01, -7.428055354658e-01, -7.435036130653e-01, -7.444299510340e-01, -7.454320545814e-01, -7.464355354231e-01, -7.473059042003e-01, -7.483287926126e-01, -7.491301179227e-01, -7.499054967305e-01, -7.506600491893e-01, -7.514547920829e-01, -7.522611218173e-01, -7.530431658803e-01, -7.538412618792e-01, -7.546357750437e-01, -7.554271982374e-01, -7.562328900514e-01, -7.570339063333e-01, -7.577901761466e-01, -7.584996729862e-01, -7.590957584738e-01, -7.596328758952e-01, -7.601141699391e-01, -7.605209846313e-01, -7.609602408411e-01, -7.614038893141e-01, -7.618414804559e-01, -7.622614213001e-01, -7.627038543603e-01, -7.631798981966e-01, -7.636899749453e-01, -7.642092903453e-01, -7.646468225960e-01, -7.650853223494e-01, -7.655019593046e-01, -7.659194835447e-01, -7.663059814475e-01, -7.666505402629e-01, -7.670062486671e-01, -7.673514601394e-01, -5.956559664732e-01, -5.984411676827e-01, -6.015651485913e-01, -6.051414514846e-01, -6.093157626765e-01, -6.130646689522e-01, -6.165697264769e-01, -6.195489032277e-01, -6.223097370749e-01, -6.248769566791e-01, -6.272141434797e-01, -6.294223303131e-01, -6.314963805870e-01, -6.334679985197e-01, -6.352334394167e-01, -6.368002402969e-01, -6.381214354310e-01, -6.392510874396e-01, -6.402281602870e-01, -6.409492214557e-01
g9xg8LabelsWarped,syn,1.2202e+04, -6.729820319302e-01, -7.028914518783e-01, -7.283503259398e-01, -7.492202977861e-01, -7.654645275207e-01, -7.785374751432e-01, -7.896237987114e-01, -7.986249184314e-01, -8.059829461992e-01, -8.121562795477e-01, -8.172015943135e-01, -8.213245681891e-01, -8.249720448515e-01, -8.282332049229e-01, -8.311327372971e-01, -8.336849414426e-01, -8.359364838186e-01, -8.379254137358e-01, -8.396877987188e-01, -8.412531396133e-01, -8.426489591821e-01, -8.438991488699e-01, -8.450190832619e-01, -8.460255385322e-01, -8.469328944968e-01, -8.477541223994e-01, -8.484992943485e-01, -8.491779638009e-01, -8.497964081626e-01, -8.503612121207e-01, -8.508785253214e-01, -8.513535604805e-01, -8.517888345502e-01, -8.521889308577e-01, -8.525569040464e-01, -8.528958507996e-01, -8.532095225010e-01, -8.534998430366e-01, -8.537689784525e-01, -8.540187314303e-01, -8.542516055153e-01, -8.544695184944e-01, -8.546742071455e-01, -8.548652661024e-01, -8.550435735380e-01, -8.552108321050e-01, -8.553681199080e-01, -8.555155548822e-01, -8.556532583884e-01, -8.557822427774e-01, -8.559034363278e-01, -8.560176332952e-01, -8.561246569732e-01, -8.562255253673e-01, -8.563207256406e-01, -8.564105059305e-01, -8.564951646751e-01, -8.565752984777e-01, -8.566512001706e-01, -8.567228912986e-01, -8.567905986974e-01, -8.568549283170e-01, -8.569157941249e-01, -8.569733880877e-01, -8.570278284309e-01, -8.570793771376e-01, -8.571281518507e-01, -8.571743483628e-01, -8.572178166105e-01, -8.572586819524e-01, -8.572972095677e-01, -8.573338376831e-01, -8.573685130093e-01, -8.574014380454e-01, -8.574326513584e-01, -8.574628587971e-01, -8.574917219182e-01, -8.575188508206e-01, -8.575443365785e-01, -8.575682471540e-01, -8.575906548308e-01, -8.576117553644e-01, -8.576316421439e-01, -8.576503784931e-01, -8.576680761434e-01, -8.576847703381e-01, -8.577004328605e-01, -8.577152147045e-01, -8.577290914643e-01, -8.577421304063e-01, -8.577544257129e-01, -8.577660068382e-01, -8.577768854434e-01, -8.577871778322e-01, -8.577968904237e-01, -8.578060584750e-01, -8.578147361695e-01, -8.578230126061e-01, -8.578309429045e-01, -8.578384751799e-01, -7.731483618972e-01, -7.787592781720e-01, -7.836255624493e-01, -7.876563048464e-01, -7.909449478449e-01, -7.937061657862e-01, -7.962319410739e-01, -7.980761461158e-01, -7.996893518769e-01, -8.009551797305e-01, -8.020445081337e-01, -8.030111071650e-01, -8.038928676953e-01, -8.046605511119e-01, -8.053411432540e-01, -8.059682131818e-01, -8.065259739082e-01, -8.070506123536e-01, -8.075273302156e-01, -8.079710078518e-01, -8.083350206611e-01, -8.086926501664e-01, -8.090369972727e-01, -8.093463626669e-01, -8.096414079135e-01, -8.099068430547e-01, -8.101535878597e-01, -8.103831518853e-01, -8.106055763532e-01, -8.108134811387e-01, -8.110081989706e-01, -8.111907642601e-01, -8.113624755876e-01, -8.115157793240e-01, -8.116683513019e-01, -8.118126415805e-01, -8.119407986282e-01, -8.120532407928e-01, -8.121676835960e-01, -8.122763238680e-01, -8.123876462392e-01, -8.124935754542e-01, -8.125944296578e-01, -8.126902115601e-01, -8.127818987562e-01, -8.128696930094e-01, -8.129535562557e-01, -8.130336548001e-01, -8.131102419724e-01, -8.131834366472e-01, -8.132534856739e-01, -8.133205311019e-01, -8.133846753148e-01, -8.134464329086e-01, -8.135057736244e-01, -8.135627120680e-01, -8.136175768758e-01, -8.136705504648e-01, -8.137217329612e-01, -8.137712469928e-01, -8.138192360238e-01, -8.138658222446e-01, -8.139110417836e-01, -8.139551471080e-01, -8.139979962068e-01, -8.140395871798e-01, -8.140800957032e-01, -8.141194846706e-01, -8.141578781612e-01, -8.141953562752e-01, -8.142319766549e-01, -8.142677514588e-01, -8.143027645825e-01, -8.143285606864e-01, -8.143447514299e-01, -8.143770729494e-01, -8.144086184170e-01, -8.144393828498e-01, -8.144694247838e-01, -8.144987200260e-01, -8.145273604119e-01, -8.145553243672e-01, -8.145827374791e-01, -8.146096932538e-01, -8.146279213979e-01, -8.146537945121e-01, -8.146790019889e-01, -8.147035944153e-01, -8.147276241340e-01, -8.147512379308e-01, -8.147743952921e-01, -8.147971182017e-01, -8.148193685191e-01, -8.148410069024e-01, -8.148620359587e-01, -8.148826232520e-01, -8.149028401844e-01, -8.149225800288e-01, -8.149417974995e-01, -8.149606596622e-01, -6.364118638480e-01, -6.422177324632e-01, -6.473600331806e-01, -6.521641524196e-01, -6.564606220837e-01, -6.602277594321e-01, -6.636302331118e-01, -6.664262122832e-01, -6.689742247474e-01, -6.714928274579e-01, -6.734597105235e-01, -6.754506510692e-01, -6.773785498801e-01, -6.790788929221e-01, -6.805848006256e-01, -6.822353550136e-01, -6.835336509234e-01, -6.848194747609e-01, -6.859870123263e-01, -6.870878944825e-01, -6.881547284659e-01, -6.891241994393e-01, -6.900185295473e-01, -6.909287458158e-01, -6.917708768938e-01, -6.925017972516e-01, -6.932289923391e-01, -6.938748381527e-01, -6.945086132251e-01, -6.952095660347e-01, -6.957796036028e-01, -6.962954900032e-01, -6.968191337686e-01, -6.973826105377e-01, -6.978718364687e-01, -6.984568677514e-01, -6.989075453471e-01, -6.994526180052e-01, -6.998452456787e-01, -7.003781110277e-01, -7.007480904129e-01, -7.011575747591e-01, -7.014446752130e-01, -7.018506611626e-01, -7.021032161672e-01, -7.024852106116e-01, -7.027974128390e-01, -7.031365164609e-01, -7.034495246924e-01, -7.037119269280e-01, -7.039723276417e-01, -7.043251811219e-01, -7.045179548710e-01, -7.047744465955e-01, -7.050062960542e-01, -7.052862076621e-01, -7.054921926295e-01, -7.057440687962e-01, -7.060171955789e-01, -7.062906681835e-01, -7.065454929203e-01, -7.067846437530e-01, -7.070677659839e-01, -7.072255880611e-01, -7.074643262424e-01, -7.076786085887e-01, -7.078976577440e-01, -7.081113709799e-01, -7.083101150298e-01, -7.085050471957e-01, -5.213300738645e-01, -5.240643218054e-01, -5.269775027856e-01, -5.298440426600e-01, -5.324840914728e-01, -5.349564054391e-01, -5.370221994613e-01, -5.390003094545e-01, -5.406259288605e-01, -5.421585868552e-01, -5.436950929763e-01, -5.450298973669e-01, -5.463656375347e-01, -5.478149318125e-01, -5.489829057442e-01, -5.500384470337e-01, -5.509726732853e-01, -5.519137768091e-01, -5.528030953985e-01, -5.537092571008e-01
